Row Label,County,Eddie Yoon,Charles W. Johnson
ALTO,CU,10,32
TOUCHET,CU,30,88
STARBUCK COUNTRY,CU,2,17
STAR,CU,21,54
MUSTARD,CU,47,72
DAYTON,CU,48,115
PING,CU,31,103
BROOKLYN,CU,41,97
TUCANNON,CU,13,40
STARBUCK CITY,CU,21,33
COLUMBIA,CU,32,146
RAINWATER,CU,43,70
Total,CU,377,960
PATIT,CU,38,93
