Row Label,County,Yes,No
San Juan South East,SJ,176,194
Total,SJ,2013,1999
San Juan West,SJ,287,255
Turn Point,SJ,118,133
San Juan South West,SJ,294,257
Friday Harbor South,SJ,180,175
Friday Harbor North,SJ,277,223
San Juan North,SJ,203,259
San Juan East,SJ,201,221
San Juan Central,SJ,277,282
