Row Label,County,Yes,No
669,CR,267,313
668,CR,238,404
667,CR,159,294
664,CR,318,284
663,CR,199,209
662,CR,305,312
660,CR,286,312
130,CR,224,428
571,CR,307,263
490,CR,268,227
491,CR,31,20
626,CR,316,227
692,CR,342,271
693,CR,175,162
690,CR,225,440
691,CR,333,229
696,CR,309,400
697,CR,360,381
694,CR,104,110
695,CR,274,361
698,CR,283,297
699,CR,253,292
450,CR,311,432
540,CR,485,231
340,CR,309,284
400,CR,145,195
595(*),CR,0,0
930,CR,364,275
452,CR,250,311
935,CR,378,253
570,CR,349,255
678,CR,204,254
679,CR,183,209
674,CR,220,303
675,CR,180,242
677,CR,295,331
670,CR,298,340
672,CR,251,239
455,CR,235,210
120,CR,261,466
575,CR,122,62
914,CR,321,276
917,CR,232,177
528,CR,437,184
910,CR,340,201
537,CR,177,73
415,CR,199,239
535,CR,578,239
410,CR,363,354
913,CR,366,348
298,CR,158,203
530,CR,197,92
296,CR,180,233
370,CR,224,211
294,CR,195,184
912,CR,248,249
925,CR,317,214
290,CR,282,304
538,CR,229,92
591,CR,508,336
590,CR,513,302
593,CR,445,235
592,CR,469,316
594,CR,15,7
597,CR,48,26
200,CR,225,393
598,CR,11,8
629,CR,296,234
700,CR,61,44
190,CR,284,387
985,CR,274,213
390,CR,348,345
110,CR,260,431
113,CR,164,150
112,CR,27,32
250,CR,309,383
536,CR,251,128
628,CR,360,238
524,CR,41,39
525,CR,277,148
527,CR,370,172
520,CR,224,134
521,CR,11,3
522,CR,154,77
523,CR,18,3
420,CR,292,292
423,CR,219,222
255,CR,248,326
425,CR,209,233
424,CR,306,359
360,CR,295,323
426,CR,367,405
586,CR,300,200
587,CR,312,187
449,CR,372,427
448,CR,322,434
582,CR,310,164
583,CR,319,175
580,CR,251,167
581,CR,190,106
441,CR,301,297
440,CR,305,317
447,CR,331,434
446,CR,284,305
445,CR,386,378
444,CR,351,422
245,CR,265,389
920,CR,283,237
108,CR,215,378
240,CR,298,439
102,CR,205,275
100,CR,219,471
615,CR,169,123
106,CR,202,345
649,CR,310,189
104,CR,256,387
903,CR,324,261
900,CR,352,223
905,CR,302,333
641,CR,100,144
640,CR,345,217
643,CR,326,195
642,CR,150,118
645,CR,320,411
644,CR,236,416
647,CR,163,272
646,CR,131,152
436,CR,153,187
510,CR,301,147
434,CR,211,241
435,CR,224,209
515,CR,372,344
430,CR,220,201
588,CR,210,142
579,CR,15,9
578,CR,30,31
627,CR,313,255
338,CR,297,278
625,CR,408,233
624,CR,85,51
335,CR,250,216
451,CR,264,327
337,CR,263,283
453,CR,255,303
577,CR,493,313
330,CR,311,287
456,CR,378,445
574,CR,11,18
600,CR,244,81
175,CR,201,213
257,CR,272,326
170,CR,214,277
543,CR,398,234
654,CR,224,183
656,CR,170,143
710,CR,117,142
180,CR,232,233
655,CR,260,254
652,CR,288,240
653,CR,244,232
650,CR,255,306
651,CR,216,198
505,CR,435,299
502,CR,306,251
503,CR,250,215
500,CR,369,318
659,CR,318,273
630,CR,277,192
631,CR,268,398
632,CR,188,126
633,CR,311,203
634,CR,278,240
635,CR,258,182
636,CR,285,212
560,CR,311,309
639,CR,238,273
545,CR,297,143
460,CR,366,454
566,CR,246,155
225,CR,299,504
160,CR,241,214
220,CR,232,203
964,CR,269,370
965,CR,267,343
966,CR,194,214
967,CR,156,224
960,CR,323,404
961,CR,53,59
962,CR,232,246
963,CR,196,273
968,CR,191,319
969,CR,167,195
658,CR,262,273
720,CR,226,238
947,CR,274,232
605,CR,447,155
150,CR,177,194
153,CR,222,194
606,CR,92,29
395,CR,75,122
603,CR,324,85
555,CR,424,295
550,CR,412,347
553,CR,252,317
584,CR,339,190
681,CR,238,232
959,CR,17,18
958,CR,46,54
951,CR,232,305
950,CR,254,290
953,CR,99,160
957,CR,67,71
638,CR,256,250
327,CR,328,311
585,CR,440,277
325,CR,216,232
620,CR,431,271
147,CR,229,268
618,CR,367,331
563,CR,352,297
613,CR,199,102
610,CR,502,339
617,CR,372,233
565,CR,250,256
511,CR,25,10
648,CR,202,292
487,CR,189,103
485,CR,299,166
673,CR,284,380
483,CR,404,440
573,CR,409,337
480,CR,466,369
686,CR,237,210
432,CR,215,244
576,CR,4,4
940,CR,334,239
680,CR,192,311
470,CR,322,471
689,CR,332,272
688,CR,279,231
350,CR,261,234
685,CR,86,76
687,CR,292,232
Total,CR,63562,59862
572,CR,394,355
596(*),CR,0,0
683,CR,287,257
682,CR,265,247
