Row Label,County,No,Registered Voters,Times Blank Voted,Times Counted,Times Over Voted,Yes
SEA 43-1863,KI,26,475,13,255,0,216
SEA 43-1862,KI,35,476,10,234,0,189
SEA 37-1879,KI,94,839,19,424,0,311
SEA 43-1860,KI,53,745,16,368,0,299
SEA 43-1867,KI,49,546,13,299,0,237
SEA 43-3262,KI,53,306,6,177,0,118
SEA 37-1840,KI,69,616,15,281,0,197
SEA 43-1994,KI,29,295,9,197,0,159
SEA 43-2039,KI,51,328,6,199,0,142
SEA 43-2038,KI,70,560,16,355,0,269
SEA 37-1640,KI,120,738,17,293,0,156
SEA 43-2033,KI,81,438,11,276,0,184
SEA 43-2035,KI,72,668,13,301,0,216
SEA 43-2034,KI,41,424,9,253,0,203
SEA 43-2037,KI,42,551,7,274,0,225
SEA 36-1325,KI,70,465,12,246,0,164
SEA 46-2153,KI,77,492,19,231,0,135
SEA 46-2152,KI,87,378,6,192,0,99
SEA 46-2379,KI,132,542,16,332,0,184
SEA 43-2549,KI,61,718,23,339,0,255
SEA 37-1590,KI,55,294,5,228,0,168
SEA 37-1591,KI,50,360,12,249,0,187
SEA 37-1592,KI,57,634,15,361,0,289
SEA 37-1593,KI,40,470,13,254,0,201
SEA 37-1594,KI,58,761,22,343,0,263
SEA 37-1596,KI,82,497,19,260,0,159
SEA 43-2542,KI,31,275,7,146,0,108
SEA 36-2116,KI,74,299,5,202,0,123
SEA 43-1406,KI,85,398,21,264,0,158
SEA 36-2117,KI,55,336,9,223,0,159
SEA 46-2270,KI,65,290,5,202,0,132
SEA 46-1978,KI,120,501,15,328,0,193
SEA 36-1288,KI,86,391,7,265,0,172
SEA 36-1287,KI,121,733,21,481,0,339
SEA 36-1286,KI,59,439,14,254,0,181
SEA 46-1970,KI,58,250,5,161,0,98
SEA 46-1971,KI,91,325,8,200,0,101
SEA 46-1977,KI,89,321,9,217,0,119
SEA 46-1974,KI,98,415,16,269,0,155
SEA 36-1676,KI,86,261,6,167,0,75
SEA 36-1677,KI,118,336,9,219,0,92
SEA 36-1675,KI,97,309,7,209,0,105
SEA 34-1245,KI,87,466,10,244,0,147
SEA 36-1673,KI,220,806,25,530,0,285
SEA 34-1247,KI,78,461,11,202,0,113
SEA 34-1246,KI,86,355,13,203,0,104
SEA 34-1249,KI,67,551,2,241,0,172
SEA 34-1248,KI,83,407,6,209,0,120
SEA 36-1775,KI,105,711,17,327,0,205
SEA 36-1774,KI,131,494,20,347,0,196
SEA 36-1773,KI,82,644,15,285,0,188
SEA 36-1772,KI,106,534,22,284,0,156
SEA 36-1771,KI,84,487,16,248,0,148
SEA 36-1679,KI,117,413,15,272,0,140
SEA 46-1959,KI,201,703,31,491,0,259
SEA 43-3628,KI,63,536,14,290,0,213
SEA 34-1410,KI,78,240,3,156,0,75
SEA 36-1699,KI,54,295,5,160,0,101
SEA 34-1412,KI,83,261,8,166,0,75
SEA 34-1413,KI,114,533,19,319,0,186
SEA 34-1414,KI,88,239,11,165,0,66
SEA 34-1415,KI,77,406,14,247,0,156
SEA 34-1416,KI,81,394,16,235,0,138
SEA 36-1690,KI,66,342,15,178,1,96
SEA 36-1691,KI,59,274,12,156,0,85
SEA 36-1692,KI,130,363,11,256,0,115
SEA 36-1693,KI,89,308,11,189,0,89
SEA 36-1695,KI,144,475,11,320,0,165
SEA 36-1696,KI,136,433,15,286,0,135
SEA 36-1697,KI,73,312,12,186,0,101
SEA 36-1317,KI,114,631,31,370,0,225
SEA 37-1607,KI,58,524,5,227,0,164
SEA 36-2523,KI,157,496,20,333,0,156
SEA 36-2522,KI,92,356,15,230,0,123
SEA 46-3688,KI,3,24,0,15,0,12
SEA 36-2520,KI,92,573,11,298,0,195
SEA 36-2527,KI,84,294,6,195,0,105
SEA 36-2526,KI,112,444,16,301,1,172
SEA 36-1721,KI,80,529,15,246,0,151
SEA 36-2529,KI,138,456,24,314,0,152
SEA 36-2528,KI,176,576,24,400,0,200
SEA 46-1980,KI,104,381,13,257,1,139
SEA 43-3571,KI,29,464,6,156,0,121
SEA 43-1267,KI,65,386,11,264,0,188
SEA 43-1783,KI,63,455,14,243,0,166
SEA 36-1727,KI,82,382,15,239,0,142
SEA 37-3567,KI,38,408,12,130,0,80
SEA 46-2359,KI,77,341,8,203,0,118
SEA 46-2302,KI,96,408,16,265,0,153
SEA 36-1672,KI,66,252,9,164,0,89
SEA 37-1652,KI,66,287,14,157,0,77
SEA 36-3605,KI,60,535,8,249,0,181
SEA 37-1937,KI,65,293,18,212,0,129
SEA 11-3491,KI,0,0,0,0,0,0
SEA 36-3317,KI,75,595,32,383,0,276
SEA 37-1932,KI,50,416,15,218,0,153
SEA 36-1670,KI,153,492,14,331,0,164
SEA 37-1839,KI,62,754,16,399,0,321
SEA 37-1838,KI,79,764,24,405,0,302
SEA 32-2224,KI,115,535,20,289,0,154
SEA 46-2377,KI,127,574,17,391,0,247
SEA 37-1650,KI,57,260,13,175,0,105
SEA 37-1833,KI,60,653,14,336,0,262
SEA 46-2370,KI,32,428,8,137,0,97
SEA 37-1831,KI,53,353,10,221,1,157
SEA 37-1914,KI,81,523,15,364,0,268
SEA 37-3696,KI,8,49,2,18,0,8
SEA 37-3693,KI,0,0,0,0,0,0
SEA 11-1597,KI,138,909,28,410,0,244
SEA 43-1819,KI,103,457,20,303,0,180
SEA 43-1982,KI,60,501,11,266,0,195
SEA 43-1983,KI,84,497,21,313,0,208
SEA 46-2351,KI,61,314,15,200,0,124
SEA 43-1986,KI,39,278,8,163,0,116
SEA 46-2350,KI,78,407,11,217,0,128
SEA 46-2357,KI,111,472,19,309,0,179
SEA 43-3692,KI,0,0,0,0,0,0
SEA 43-3690,KI,10,38,1,17,0,6
SEA 46-2240,KI,74,431,19,290,0,197
SEA 36-1770,KI,42,234,9,159,0,108
SEA 43-2055,KI,15,322,10,113,0,88
SEA 46-2231,KI,125,619,12,366,0,229
SEA 46-2143,KI,61,285,5,163,0,97
SEA 46-1401,KI,101,686,12,311,0,198
SEA 46-2244,KI,70,268,13,191,0,108
SEA 36-2749,KI,30,336,7,130,0,93
SEA 37-1940,KI,63,536,13,268,0,192
SEA 46-2341,KI,127,569,13,349,0,209
SEA 37-1944,KI,55,754,27,326,0,244
SEA 36-2743,KI,113,501,10,332,0,209
SEA 46-2303,KI,97,422,14,284,0,173
SEA 46-2378,KI,81,322,10,212,0,121
SEA 43-3595,KI,72,535,24,322,0,226
SEA 46-2363,KI,78,380,7,213,0,128
SEA 46-2360,KI,61,469,13,202,1,127
SEA 46-2313,KI,81,538,18,248,0,149
SEA 46-2373,KI,101,683,16,331,0,214
SEA 46-2366,KI,107,451,12,241,0,122
SEA 43-2105,KI,88,628,20,361,0,253
SEA 43-3570,KI,85,1056,22,429,0,322
SEA 43-2061,KI,48,476,16,207,0,143
SEA 46-2056,KI,80,330,11,228,0,137
SEA 43-1350,KI,33,265,7,133,0,93
SEA 43-2065,KI,35,547,14,179,0,130
SEA 43-2068,KI,42,425,6,191,0,143
SEA 43-2069,KI,95,652,19,399,0,285
SEA 43-1826,KI,72,567,9,354,0,273
SEA 36-3345,KI,81,517,13,260,0,166
SEA 46-2057,KI,116,443,11,310,0,183
SEA 36-3341,KI,78,654,20,325,0,227
SEA 37-1825,KI,63,704,21,296,0,212
SEA 46-2364,KI,71,355,11,185,0,103
SEA 34-1515,KI,79,391,6,247,0,162
SEA 34-1514,KI,90,521,9,277,0,178
SEA 34-1517,KI,47,260,5,145,0,93
SEA 34-1516,KI,103,399,9,227,0,115
SEA 32-3656,KI,107,474,21,288,0,160
SEA 34-1510,KI,88,392,5,228,0,135
SEA 34-1513,KI,111,663,16,312,0,185
SEA 34-1512,KI,50,269,9,149,0,90
SEA 43-1364,KI,72,535,19,321,1,229
SEA 43-1365,KI,57,459,10,262,0,195
SEA 43-1366,KI,41,287,5,186,0,140
SEA 43-1367,KI,60,375,5,253,0,188
SEA 34-1519,KI,75,327,7,192,0,110
SEA 34-1518,KI,69,260,7,156,0,80
SEA 43-1362,KI,79,660,17,351,0,255
SEA 43-1363,KI,55,725,29,386,1,301
SEA 36-1698,KI,71,278,8,167,0,88
SEA 36-1319,KI,77,469,13,285,0,195
SEA 36-1318,KI,127,999,26,537,0,384
SEA 11-1624,KI,79,577,13,208,0,116
SEA 36-2119,KI,45,277,8,176,0,123
SEA 36-1720,KI,76,622,11,287,0,200
SEA 34-1418,KI,64,299,8,196,0,124
SEA 36-1722,KI,78,536,11,256,0,167
SEA 36-1723,KI,82,431,7,252,0,163
SEA 36-1724,KI,92,315,6,207,0,109
SEA 36-1725,KI,50,372,8,189,0,131
SEA 36-1726,KI,60,387,10,214,0,144
SEA 34-1419,KI,166,694,24,418,0,228
SEA 36-1729,KI,36,231,11,147,0,100
SEA 37-1646,KI,30,457,9,151,0,112
SEA 46-2266,KI,145,494,17,288,0,126
SEA 43-2004,KI,51,356,13,206,0,142
SEA 43-2987,KI,25,673,12,97,0,60
SEA 46-2339,KI,62,330,8,171,0,101
SEA 46-2338,KI,67,543,12,260,0,181
SEA 46-2330,KI,79,420,6,232,0,147
SEA 46-2333,KI,77,371,10,221,0,134
SEA 46-2332,KI,69,248,12,165,0,84
SEA 46-2335,KI,87,609,12,268,0,169
SEA 46-2334,KI,124,573,12,343,0,207
SEA 46-2337,KI,67,347,13,185,0,105
SEA 46-2336,KI,121,707,20,350,0,209
SEA 43-2109,KI,34,478,15,212,0,163
SEA 43-3230,KI,120,626,11,309,0,178
SEA 43-2016,KI,34,333,9,197,0,154
SEA 36-2163,KI,67,289,5,176,0,104
SEA 36-2162,KI,97,373,14,259,0,148
SEA 36-2161,KI,95,460,15,304,0,194
SEA 34-1458,KI,94,376,14,246,0,138
SEA 34-1459,KI,75,272,6,175,0,94
SEA 36-2165,KI,63,240,3,170,0,104
SEA 36-2164,KI,59,310,7,215,0,149
SEA 34-1454,KI,80,306,5,180,0,95
SEA 11-3580,KI,56,401,4,175,0,115
SEA 34-1456,KI,86,428,9,248,0,153
SEA 34-1457,KI,126,687,16,385,0,243
SEA 34-1450,KI,70,301,2,188,0,116
SEA 34-1451,KI,70,330,9,178,0,99
SEA 34-1452,KI,62,275,5,170,0,103
SEA 34-1453,KI,67,264,8,174,0,99
SEA 37-3639,KI,47,303,8,191,0,136
SEA 43-1277,KI,77,541,18,282,0,187
SEA 43-2008,KI,49,257,5,169,0,115
SEA 37-3636,KI,72,786,13,296,0,211
SEA 43-1275,KI,48,275,12,200,0,140
SEA 46-2263,KI,136,599,14,396,1,245
SEA 43-1272,KI,57,437,19,285,0,209
SEA 36-3496,KI,103,671,13,328,1,211
SEA 36-2171,KI,131,491,23,329,0,175
SEA 46-2348,KI,66,274,5,161,0,90
SEA 43-1379,KI,54,263,8,187,0,125
SEA 37-1907,KI,103,657,16,432,0,313
SEA 37-1906,KI,49,427,17,280,0,214
SEA 43-1271,KI,55,473,8,260,0,197
SEA 37-1903,KI,56,312,4,218,0,158
SEA 37-1902,KI,43,339,7,224,0,174
SEA 37-1901,KI,32,260,9,163,0,122
SEA 37-1900,KI,38,355,4,192,0,150
SEA 37-1864,KI,52,622,25,273,0,196
SEA 43-1376,KI,77,541,11,312,0,224
SEA 43-1870,KI,45,466,11,273,0,217
SEA 36-2167,KI,85,327,8,211,0,118
SEA 43-1874,KI,53,608,14,343,0,276
SEA 46-1400,KI,70,425,6,221,0,145
SEA 36-2166,KI,55,336,9,231,0,167
SEA 32-2537,KI,60,396,10,213,1,142
SEA 46-2322,KI,85,532,13,281,0,183
SEA 43-1373,KI,61,335,10,243,0,172
SEA 32-2539,KI,148,788,29,447,0,270
SEA 43-1371,KI,34,288,7,166,0,125
SEA 43-2028,KI,63,423,16,280,1,200
SEA 34-1455,KI,140,956,28,428,0,260
SEA 43-2026,KI,56,356,12,239,0,171
SEA 43-2027,KI,46,292,12,202,0,144
SEA 43-2024,KI,32,336,10,201,0,159
SEA 43-1370,KI,62,332,10,237,0,165
SEA 43-2023,KI,57,388,8,224,0,159
SEA 43-2020,KI,77,374,9,249,0,163
SEA 43-2021,KI,85,797,26,506,0,395
SEA 36-2168,KI,98,520,13,334,0,223
SEA 36-2524,KI,49,216,8,152,0,95
SEA 46-1967,KI,91,497,16,320,0,213
SEA 46-2275,KI,13,127,7,71,0,51
SEA 43-2550,KI,32,342,7,157,0,118
SEA 43-2541,KI,13,268,8,115,0,94
SEA 37-1585,KI,54,358,11,233,0,168
SEA 37-1584,KI,56,332,11,210,0,143
SEA 43-1889,KI,49,483,13,288,0,226
SEA 43-1345,KI,64,424,23,274,0,187
SEA 36-1298,KI,63,337,8,246,0,175
SEA 34-3682,KI,57,386,10,192,0,125
SEA 43-1888,KI,45,633,20,373,0,308
SEA 36-1294,KI,123,735,20,449,0,306
SEA 36-1295,KI,46,337,8,219,0,165
SEA 36-1296,KI,38,303,4,194,0,152
SEA 36-1297,KI,54,298,8,183,0,121
SEA 36-1292,KI,66,356,5,220,0,149
SEA 34-1257,KI,158,510,19,304,0,127
SEA 34-1254,KI,52,346,5,150,0,93
SEA 34-1255,KI,75,414,19,202,1,107
SEA 34-1252,KI,104,660,10,295,0,181
SEA 36-1769,KI,54,234,9,151,0,88
SEA 34-1250,KI,62,335,7,199,0,130
SEA 34-1251,KI,105,538,21,312,0,186
SEA 36-1764,KI,59,264,11,185,0,115
SEA 36-1765,KI,52,274,7,178,0,119
SEA 36-1766,KI,59,401,9,216,0,148
SEA 36-1767,KI,75,551,7,242,0,160
SEA 36-1760,KI,72,300,13,195,0,110
SEA 36-1761,KI,80,309,14,193,0,99
SEA 36-1762,KI,78,306,13,207,0,116
SEA 36-1763,KI,52,312,11,196,0,133
SEA 46-2500,KI,65,360,4,209,0,140
SEA 34-3175,KI,100,357,12,235,0,123
SEA 34-1425,KI,56,292,10,185,0,119
SEA 34-1424,KI,79,436,10,210,0,121
SEA 34-1427,KI,78,269,9,163,0,76
SEA 34-1426,KI,85,294,16,186,0,85
SEA 34-1420,KI,152,668,14,385,0,219
SEA 34-1423,KI,59,338,12,205,0,134
SEA 34-1422,KI,77,354,10,216,0,129
SEA 46-1965,KI,51,292,9,190,0,130
SEA 34-1429,KI,67,252,5,158,0,86
SEA 34-1428,KI,73,252,9,163,0,81
SEA 43-2239,KI,97,566,22,389,0,270
SEA 43-2238,KI,153,813,25,539,0,361
SEA 43-2237,KI,74,568,19,352,0,259
SEA 34-2501,KI,142,381,8,244,0,94
SEA 43-1349,KI,56,359,13,231,0,162
SEA 36-2532,KI,138,416,9,273,0,126
SEA 36-2533,KI,108,431,14,267,1,144
SEA 36-2534,KI,122,547,9,315,0,184
SEA 36-2535,KI,93,566,11,291,0,187
SEA 36-2129,KI,95,691,8,326,0,223
SEA 36-2126,KI,118,722,18,419,0,283
SEA 36-2125,KI,145,620,14,357,0,198
SEA 36-2121,KI,50,443,9,216,0,157
SEA 36-2120,KI,74,413,14,273,0,185
SEA 36-2146,KI,61,338,18,199,0,120
SEA 46-1966,KI,36,234,8,144,0,100
SEA 46-2375,KI,64,312,9,210,0,137
SEA 43-2115,KI,26,527,20,134,0,88
SEA 37-3673,KI,49,563,7,277,0,221
SEA 37-3672,KI,48,426,13,225,1,163
SEA 37-3573,KI,15,564,5,111,0,91
SEA 36-2511,KI,134,430,14,311,0,163
SEA 46-2249,KI,72,250,8,170,0,90
SEA 43-1779,KI,28,377,5,147,0,114
SEA 37-1558,KI,89,702,30,273,0,154
SEA 37-1559,KI,27,338,5,108,0,76
SEA 37-1555,KI,60,410,10,190,0,120
SEA 46-2243,KI,130,514,27,359,0,202
SEA 37-1557,KI,39,343,6,124,0,79
SEA 46-2245,KI,110,409,19,322,0,193
SEA 43-1776,KI,134,673,17,375,0,224
SEA 46-2247,KI,149,630,27,421,0,245
SEA 37-1553,KI,76,388,13,206,2,115
SEA 32-2211,KI,113,606,16,311,0,182
SEA 32-2210,KI,154,610,40,374,0,180
SEA 43-1380,KI,47,301,5,183,0,131
SEA 46-2361,KI,88,359,12,206,0,106
SEA 32-2215,KI,222,805,25,535,0,288
SEA 46-2367,KI,74,449,11,229,0,144
SEA 32-2217,KI,132,754,40,421,0,249
SEA 32-2216,KI,71,338,7,203,0,125
SEA 37-1824,KI,54,394,5,246,0,187
SEA 32-2218,KI,113,666,18,332,0,201
SEA 37-1827,KI,51,558,26,270,0,193
SEA 36-1326,KI,126,693,26,436,0,284
SEA 37-1823,KI,11,209,2,44,0,31
SEA 43-1835,KI,101,688,25,417,0,291
SEA 37-1608,KI,54,559,8,293,0,231
SEA 36-1320,KI,67,362,9,234,0,158
SEA 36-1321,KI,64,416,11,258,0,183
SEA 37-1622,KI,84,578,27,226,0,115
SEA 37-2799,KI,36,445,14,206,0,156
SEA 46-2269,KI,49,305,11,197,0,137
SEA 36-1322,KI,61,479,15,286,0,210
SEA 46-1964,KI,56,499,12,247,0,179
SEA 36-1323,KI,46,401,9,243,0,188
SEA 37-1620,KI,38,418,6,140,0,96
SEA 37-1891,KI,46,304,9,193,0,138
SEA 36-1662,KI,164,450,12,291,0,115
SEA 37-1609,KI,52,414,9,242,0,181
SEA 46-2100,KI,78,370,9,246,0,159
SEA 46-1961,KI,67,272,9,182,1,105
SEA 36-1328,KI,90,756,24,390,0,276
SEA 43-3497,KI,69,532,12,218,0,137
SEA 46-1962,KI,86,295,12,208,0,110
SEA 37-1894,KI,54,433,16,259,0,189
SEA 37-1899,KI,31,338,11,195,0,153
SEA 37-1898,KI,24,285,9,158,0,125
SEA 36-1703,KI,118,530,20,340,0,202
SEA 36-2750,KI,49,458,21,198,0,128
SEA 37-1890,KI,94,581,19,412,0,299
SEA 37-1893,KI,50,445,10,287,0,227
SEA 37-1892,KI,57,594,13,360,0,290
SEA 37-1895,KI,82,604,15,356,0,259
SEA 37-1628,KI,46,444,10,215,0,159
SEA 37-1897,KI,78,881,23,320,0,219
SEA 37-1896,KI,44,410,12,258,0,202
