Row Label,County,Mary Yu
02 - GRAYS RIVER,WK,76
07 - COLUMBIA,WK,126
10 - SOUTH CATHLAMET,WK,91
03 - ROSBURG / ALTOONA,WK,92
11 - NORTH CATHLAMET,WK,41
05 - ELOCHOMAN,WK,146
04 - SKAMOKAWA,WK,99
09 - WEST PUGET ISLAND,WK,162
08 - EAST PUGET ISLAND,WK,74
06 - ROSEDALE,WK,83
Total,WK,1045
01 - DEEP RIVER,WK,55
