Row Label,County,Repealed,Maintained
0134,YA,347,404
4303,YA,71,61
0130,YA,127,118
0131,YA,158,138
0132,YA,141,163
0133,YA,286,294
0138,YA,271,295
0139,YA,257,223
4005,YA,131,111
1301,YA,125,84
5101,YA,88,91
0140,YA,153,81
0142,YA,261,190
0308,YA,0,0
0307,YA,12,8
0306,YA,203,137
0305,YA,8,7
0304,YA,59,58
0303,YA,139,93
0302,YA,149,92
0301,YA,43,34
0127,YA,156,136
0126,YA,94,59
0124,YA,52,42
0120,YA,129,81
2701,YA,376,318
0129,YA,108,79
3401,YA,63,56
1701,YA,144,92
1702,YA,19,13
1703,YA,137,105
1704,YA,0,0
1705,YA,215,178
1706,YA,171,118
1708,YA,146,82
4401,YA,114,97
4402,YA,141,95
5010,YA,53,58
0113,YA,119,60
0110,YA,123,103
0111,YA,114,118
0116,YA,182,241
5016,YA,86,72
0118,YA,87,60
4106,YA,204,125
3308,YA,234,140
3309,YA,126,113
3306,YA,114,64
3304,YA,249,153
3305,YA,220,134
3303,YA,86,79
3301,YA,180,107
4801,YA,356,243
4802,YA,299,296
2301,YA,141,102
2303,YA,136,102
2306,YA,219,129
5003,YA,195,137
5001,YA,52,42
0104,YA,115,91
0101,YA,87,72
0103,YA,95,70
4114,YA,72,61
4115,YA,128,86
0901,YA,92,50
4625,YA,5,2
4626,YA,9,6
4111,YA,229,216
3311,YA,417,277
3310,YA,152,122
3313,YA,73,68
3504,YA,10,5
4623,YA,30,10
4624,YA,118,94
4112,YA,315,240
0190,YA,132,114
5014,YA,195,167
0179,YA,262,183
0170,YA,171,149
0173,YA,156,140
0175,YA,120,84
0177,YA,283,213
4101,YA,83,75
3004,YA,12,5
4102,YA,235,150
4105,YA,108,79
4104,YA,150,118
3002,YA,47,49
4109,YA,297,207
4108,YA,135,136
1901,YA,74,57
0185,YA,231,243
0184,YA,191,134
0187,YA,192,223
0186,YA,286,245
0181,YA,274,228
0180,YA,151,115
0183,YA,184,211
0182,YA,351,322
0501,YA,156,83
0189,YA,170,144
0188,YA,267,271
1502,YA,235,185
1503,YA,212,183
1501,YA,160,113
1504,YA,233,202
3602,YA,338,275
0169,YA,262,272
0168,YA,249,241
0001,YA,0,0
3605,YA,393,283
0163,YA,239,233
0162,YA,148,84
0167,YA,236,263
4627,YA,46,77
4608,YA,80,47
4609,YA,108,80
4606,YA,209,161
4604,YA,85,104
4605,YA,2,2
4602,YA,110,68
4603,YA,239,207
4601,YA,73,113
3206,YA,228,234
3205,YA,283,253
3204,YA,35,21
3203,YA,252,238
4628,YA,61,42
3208,YA,34,25
1103,YA,158,132
1101,YA,172,117
2103,YA,200,111
2101,YA,230,156
3904,YA,68,66
3905,YA,73,42
3901,YA,293,149
3902,YA,79,71
3903,YA,430,294
3601,YA,17,18
4618,YA,135,123
4615,YA,171,124
4616,YA,86,60
3104,YA,175,139
3105,YA,28,19
3106,YA,192,149
4003,YA,300,219
3101,YA,321,248
3102,YA,180,127
3103,YA,111,96
5012,YA,150,134
5020,YA,132,116
2501,YA,179,121
4504,YA,170,111
5202,YA,0,0
4501,YA,65,37
4503,YA,24,16
3701,YA,154,121
0156,YA,124,79
0154,YA,226,154
0155,YA,226,176
0153,YA,178,177
0150,YA,124,90
4001,YA,64,53
0701,YA,49,37
Total,YA,25573,20520
4002,YA,88,41
0158,YA,122,65
