Row Label,County,Eddie Yoon,Charles W. Johnson
PATAHA,GA,31,96
PING - VOTE BY MAIL,GA,6,8
GROUSE-VOTE BY MAIL(*),GA,0,0
MAYVIEW-VOTE BY MAIL(*),GA,0,0
TUCANNON - VB MAIL,GA,10,34
WARD 3,GA,53,114
PEOLA-VOTE BY MAIL(*),GA,0,0
WARD 1,GA,23,54
SCOGGIN - VB MAIL,GA,23,57
Total,GA,228,622
WARD 4,GA,17,96
WARD 2,GA,40,110
PLEASANT-VB MAIL,GA,10,27
