Row Label,County,Repealed,Maintained
TRONSON,SN,88,112
LAKE STEVENS 28,SN,144,135
LAKE STEVENS 26,SN,73,78
LAKE STEVENS 27,SN,73,76
LAKE STEVENS 24,SN,106,105
LAKE STEVENS 25,SN,49,45
LAKE STEVENS 22,SN,111,121
LAKE STEVENS 23,SN,122,91
LAKE STEVENS 20,SN,140,138
LAKE STEVENS 21,SN,204,150
ARLINGTON 18,SN,0,0
ARLINGTON 17,SN,3,4
ARLINGTON 16,SN,111,95
ARLINGTON 15,SN,53,62
ARLINGTON 14,SN,131,101
VINE,SN,119,145
ARLINGTON 12,SN,114,108
ARLINGTON 11,SN,81,73
ARLINGTON 10,SN,221,161
PELLERIN,SN,136,148
KOKANEE,SN,76,86
TIMBER,SN,0,0
EVERGREEN,SN,86,108
PIPELINE,SN,139,151
CREEK,SN,149,190
EVERETT  69,SN,105,143
LYNNWOOD  7,SN,165,167
WALNUT,SN,82,129
STANWOOD 1,SN,81,69
STANWOOD 3,SN,131,93
MONROE  2,SN,150,169
MONROE  5,SN,186,195
PINEWOOD,SN,117,156
MONROE  7,SN,152,149
MONROE  6,SN,135,122
MONROE  9,SN,159,176
MONROE  8,SN,97,101
CLOVER,SN,103,124
COHO,SN,41,75
OWEN,SN,140,119
MARYSVILLE 47,SN,166,114
FERN,SN,53,56
LYNNWOOD  5,SN,75,82
LYNNWOOD  4,SN,92,128
MUKILTEO 21,SN,77,114
MUKILTEO 20,SN,157,228
LYNNWOOD  1,SN,68,74
LYNNWOOD  3,SN,123,133
POND,SN,119,155
ATLAS,SN,144,223
LYNNWOOD  9,SN,131,189
LYNNWOOD  8,SN,99,114
BRIER 8,SN,104,122
MILL CREEK 21,SN,64,85
MILL CREEK 20,SN,107,128
MILL CREEK 22,SN,84,112
BRIER 3,SN,159,277
BRIER 2,SN,101,142
BRIER 1,SN,151,160
OVERLOOK,SN,161,204
BRIER 7,SN,107,145
BRIER 6,SN,93,104
BRIER 5,SN,129,259
BRIER 4,SN,128,193
MUKILTEO 12,SN,188,274
POPLAR,SN,60,94
FOUR CORNERS,SN,168,135
KACKMAN,SN,129,93
PILOT,SN,186,138
MUKILTEO  5,SN,171,232
MUKILTEO  4,SN,97,126
MUKILTEO  7,SN,81,154
MUKILTEO  6,SN,140,182
MUKILTEO  1,SN,159,225
MUKILTEO  3,SN,116,139
OHLDE,SN,174,131
MARYSVILLE 49,SN,124,107
MUKILTEO  9,SN,145,156
MUKILTEO  8,SN,93,135
COVE,SN,119,156
SILVER LAKE,SN,148,113
JORDAN TRAILS,SN,100,65
SOUTH LAKE STEVENS,SN,150,161
WINTER LAKE,SN,103,81
SUNDAY LAKE,SN,197,188
HAPPY VALLEY,SN,120,85
TUALCO,SN,116,124
RIDGEVIEW,SN,62,94
WINDSONG,SN,101,159
LAKE STEVENS 17,SN,140,146
MISTY,SN,129,172
LAKE STEVENS 15,SN,162,186
REES,SN,51,70
LAKE STEVENS 13,SN,130,139
LAKE STEVENS 12,SN,122,105
LAKE STEVENS 11,SN,86,100
LAKE STEVENS 10,SN,157,138
ROYAL,SN,223,196
LAKE STEVENS 19,SN,148,164
LAKE STEVENS 18,SN,139,109
MANORDALE,SN,115,147
POPPY,SN,89,100
CLEARVIEW,SN,154,216
LIND,SN,160,130
HAMPTON,SN,147,146
PARKSHORE,SN,98,135
MILL CREEK 10,SN,97,143
DUBUQUE,SN,141,148
IVERSON,SN,99,107
KEELER,SN,98,126
MILL CREEK 13,SN,114,146
MARTHA LAKE,SN,125,176
PARK PLACE,SN,81,57
BLUFF,SN,142,159
SISCO,SN,196,157
THOMAS CREEK,SN,109,163
TULALIP 3,SN,154,125
OLNEY,SN,187,139
TULALIP 1,SN,160,144
TULALIP 6,SN,66,75
TULALIP 4,SN,194,138
TULALIP 5,SN,104,87
EVERETT  60,SN,125,128
EVERETT  61,SN,20,33
EVERETT  62,SN,96,94
EVERETT  63,SN,116,95
SHOECRAFT,SN,191,168
EVERETT  65,SN,134,108
EVERETT  66,SN,149,119
EVERETT  67,SN,131,114
EVERETT  68,SN,195,163
ROSE,SN,98,120
LAKE,SN,199,165
HIPOINT,SN,87,103
MILL CREEK  3,SN,90,112
MILL CREEK  2,SN,108,156
MILL CREEK  1,SN,156,212
MILL CREEK  7,SN,5,16
MILL CREEK  6,SN,141,236
MILL CREEK  5,SN,173,236
MILL CREEK  4,SN,109,122
HEARTHSTONE,SN,121,99
MILL CREEK  9,SN,160,155
MILL CREEK  8,SN,181,191
CLIFF,SN,91,116
MARYSVILLE 54,SN,189,123
MARYSVILLE 55,SN,101,104
HEMLOCK,SN,159,226
MARYSVILLE 53,SN,90,111
BROCKLIN,SN,159,144
MARYSVILLE 51,SN,72,53
COUNTRY,SN,93,129
WITHERS,SN,116,252
PIONEER,SN,133,127
ELWOOD,SN,114,164
HOLLY,SN,124,192
CHAIN LAKE,SN,175,211
BRYANT,SN,83,43
WOODWAY 1,SN,108,219
WOODWAY 2,SN,76,133
MUKILTEO  2,SN,161,270
KENSINGTON,SN,68,84
FALLS,SN,15,23
HILL,SN,105,140
VILLAGE,SN,222,205
MARYSVILLE 36,SN,108,100
SHELTON,SN,221,167
PACKWOOD,SN,71,93
POST,SN,140,140
BOULDER,SN,205,194
HUNT(*),SN,0,0
FIRGROVE,SN,89,115
RICHLAND,SN,52,56
FLORENCE,SN,69,56
MC DONALD,SN,120,99
NORTH CREEK,SN,120,148
EVERETT  70(*),SN,0,0
GREENWOOD,SN,146,162
CRAWFORD,SN,37,57
HAVEN,SN,125,199
LYNNWOOD 30,SN,171,155
LYNNWOOD 31,SN,66,100
LYNNWOOD 33,SN,160,141
LYNNWOOD 34,SN,79,79
MALTBY,SN,164,146
STONE GATE,SN,96,136
MARYSVILLE 45,SN,208,169
BOSTIAN,SN,93,123
SILER,SN,81,110
MAPLEWOOD,SN,122,176
MOUNTLAKE TERRACE 19,SN,128,186
MOUNTLAKE TERRACE 18,SN,123,145
MOUNTLAKE TERRACE 17,SN,127,219
MOUNTLAKE TERRACE 16,SN,97,112
MOUNTLAKE TERRACE 15,SN,127,106
MOUNTLAKE TERRACE 14,SN,133,167
MOUNTLAKE TERRACE 13,SN,124,162
MOUNTLAKE TERRACE 12,SN,120,126
MOUNTLAKE TERRACE 11,SN,112,140
MOUNTLAKE TERRACE 10,SN,177,217
ARLINGTON  8,SN,154,123
ARLINGTON  9,SN,175,134
ARLINGTON  4,SN,231,202
EVERETT   1,SN,152,180
ARLINGTON  6,SN,169,131
ASH,SN,199,177
EDMONDS 43,SN,139,207
ARLINGTON  1,SN,157,120
ARLINGTON  2,SN,120,97
ARLINGTON  3,SN,125,116
SHADOW WOOD,SN,134,139
HUCKLEBERRY,SN,106,63
SHORTS,SN,193,201
PIONEER TRAILS,SN,118,171
CREEKSIDE,SN,103,124
LYNNWOOD 29,SN,171,189
EVERETT  28,SN,101,112
EVERETT  29,SN,111,89
ARLINGTON  5,SN,202,179
EVERETT  24,SN,134,148
EVERETT  25,SN,112,119
PETERSON,SN,157,200
EVERETT  27,SN,141,148
EVERETT  20,SN,126,122
EVERETT  21,SN,157,201
EVERETT  22,SN,120,111
EVERETT  23,SN,27,30
EVERETT  18,SN,157,194
ARLINGTON  7,SN,225,151
ADMIRALTY,SN,112,89
EDMONDS 49,SN,115,164
GLEN ACRES(*),SN,0,0
EDMONDS 47,SN,67,93
EDMONDS 44,SN,106,178
EVERETT  89,SN,120,85
EDMONDS 42,SN,95,131
LAKE STEVENS  6,SN,164,126
WOODGATE,SN,69,90
EDMONDS 41,SN,96,122
EVERETT  86,SN,118,126
THOMPSON,SN,199,151
BUTTERNUT,SN,117,165
MONROE  4,SN,169,156
EVERETT  82,SN,86,129
STILLAGUAMISH,SN,60,59
BOTHELL 31,SN,136,195
BOTHELL 33,SN,119,161
GLENWOOD,SN,118,78
BOTHELL 35,SN,112,143
BOTHELL 34,SN,126,216
BOTHELL 37,SN,180,205
BOTHELL 36,SN,108,164
BOTHELL 39,SN,95,136
BOTHELL 38,SN,109,174
ALDERCREST,SN,33,29
MC FARLAND,SN,195,155
QUEENS,SN,149,141
EVERETT  91,SN,109,79
LUPINE,SN,125,131
EVERETT  93,SN,86,71
HAZEL,SN,208,183
EVERETT  95,SN,72,59
EVERETT  94,SN,65,87
OAKS,SN,152,190
GIBSON,SN,92,97
HIGH ROCK,SN,146,135
BEECHER,SN,178,174
BERKSHIRE,SN,204,194
PORTAGE,SN,73,67
STICKNEY,SN,143,147
MARYSVILLE 50,SN,171,107
STOCK SHOW,SN,83,74
HENNING,SN,210,196
PILCHUCK RIVER,SN,10,11
MILL,SN,180,150
WOODS CREEK,SN,147,120
LOMA,SN,149,123
WILLOWDALE,SN,142,187
MARYSVILLE 18,SN,182,183
MARYSVILLE 19,SN,122,116
MARYSVILLE 12,SN,145,173
MARYSVILLE 13,SN,122,104
MARYSVILLE 10,SN,106,118
MARYSVILLE 11,SN,213,152
MARYSVILLE 16,SN,173,175
OSBORN,SN,115,139
SUNRISE,SN,125,140
MARYSVILLE 15,SN,161,121
MEADOW,SN,157,100
LAKE STEVENS 16,SN,127,87
SLIVER(*),SN,0,0
ROOSEVELT,SN,76,83
LAKE STEVENS 14,SN,132,127
RAINIER,SN,89,83
DOUGLAS FIRS,SN,106,140
TROMBLEY,SN,147,148
RUGGS LAKE,SN,158,156
EVERETT   6,SN,92,106
EVERETT   7,SN,67,54
LAKE GOODWIN,SN,233,233
EVERETT   5,SN,137,95
EVERETT   2,SN,104,163
EVERETT   3,SN,109,115
SHELBY,SN,93,150
MAGNOLIA,SN,88,140
WHEELER,SN,126,158
VALMONT,SN,67,98
EDMONDS 13,SN,174,219
EVERETT   8,SN,120,117
EVERETT   9,SN,179,236
GETCHELL,SN,131,125
SEXTON,SN,181,193
EDMONDS 15,SN,109,133
RIVERCREST,SN,112,94
LYNNWOOD  2,SN,107,102
STAR CREEK,SN,81,100
EDMONDS 19,SN,142,193
CASSIDY,SN,166,121
EDMONDS 18,SN,126,166
TRANGEN,SN,144,130
WOODRIDGE,SN,175,192
MACHIAS,SN,219,219
FIRTREE,SN,124,122
SNOHOMISH 10,SN,70,70
EAST SHORE,SN,128,147
ALMA,SN,21,16
CASCADIAN,SN,178,179
ALDER,SN,117,127
EDMONDS 46,SN,178,345
LYNNWOOD 32(*),SN,0,0
INDEX,SN,24,39
EDMONDS 45,SN,107,146
LYNNWOOD 22,SN,92,99
JORDAN BRIDGE,SN,44,36
WELLINGTON,SN,142,262
FREEWAY,SN,120,179
SHORE,SN,145,181
LYNNWOOD 20,SN,132,139
EDMONDS 40,SN,128,176
SILVANA,SN,111,99
LYNNWOOD 26,SN,135,156
EVERETT  55,SN,53,23
EVERETT  54,SN,124,143
EVERETT  57,SN,126,131
EVERETT  56,SN,117,120
EVERETT  51,SN,114,137
EVERETT  50,SN,119,140
EVERETT  53,SN,135,128
EVERETT  52,SN,130,106
SAMOEA,SN,141,171
STORM LAKE,SN,194,221
EVERETT  59,SN,108,103
EVERETT  58,SN,10,20
EDMONDS 11,SN,137,212
EDMONDS 10,SN,132,247
EVERETT  72,SN,67,78
EDMONDS 12,SN,57,125
MOUNTLAKE TERRACE  8,SN,103,149
MOUNTLAKE TERRACE  9,SN,70,112
EDMONDS 17,SN,99,169
EDMONDS 16,SN,108,120
MOUNTLAKE TERRACE  4,SN,89,111
MOUNTLAKE TERRACE  5,SN,106,142
MOUNTLAKE TERRACE  6,SN,93,112
MOUNTLAKE TERRACE  7,SN,81,78
MOUNTLAKE TERRACE  1,SN,106,140
MOUNTLAKE TERRACE  2,SN,129,116
MOUNTLAKE TERRACE  3,SN,104,144
LYNNWOOD 28,SN,95,75
WELANGDON,SN,9,9
RONCREST,SN,71,55
PANTHER CREEK,SN,152,136
HIGH BRIDGE,SN,209,258
EDMONDS  6,SN,165,243
AVALON,SN,72,67
MINOR,SN,117,190
KETCHUM,SN,139,150
PUGET,SN,94,167
HAT ISLAND,SN,19,16
ANN,SN,110,135
EDMONDS  5,SN,91,109
WOODLAND,SN,76,88
DARRINGTON,SN,177,132
NORTHROAD,SN,152,200
NEWTON,SN,88,135
NEWBERG,SN,131,118
FAIRVIEW,SN,116,139
SLEEPY HOLLOW,SN,144,128
MARYSVILLE 52,SN,189,156
STANBY,SN,45,45
MARYSVILLE 27,SN,208,146
BOEING,SN,103,124
MANOR,SN,141,136
SANDMAN,SN,115,115
WEST FORK,SN,64,35
SKYKOMISH,SN,57,52
LOCHSLOY,SN,203,185
AIRPARK,SN,42,49
WALLACE,SN,135,81
EDMONDS 29,SN,136,206
FIRCREST,SN,89,106
PICNIC POINT,SN,99,135
FIELD,SN,135,140
HARTFORD,SN,92,66
YORK,SN,172,147
MARKS,SN,140,160
BOSWORTH,SN,203,167
GREGORY,SN,135,110
NORTH FORK,SN,86,93
MORNING RISE,SN,117,158
BOTHELL 32,SN,105,115
MEADOWDALE,SN,89,166
PARADISE,SN,190,156
MARYSVILLE 28,SN,105,69
WINGATE,SN,139,185
MARYSVILLE  9,SN,76,55
MARYSVILLE  8,SN,146,99
LAKEWOOD,SN,153,123
MARYSVILLE  1,SN,99,93
MARYSVILLE  3,SN,182,143
MARYSVILLE  2,SN,66,59
MARYSVILLE  5,SN,174,188
MARYSVILLE  4,SN,128,99
MARYSVILLE  7,SN,113,75
MARYSVILLE  6,SN,122,91
EVERETT  11,SN,141,180
LARCH,SN,123,145
EVERETT  13,SN,117,100
EVERETT  12,SN,111,121
EVERETT  15,SN,134,111
EVERETT  14,SN,135,119
EVERETT  17,SN,79,82
EVERETT  16,SN,100,106
EVERETT  19,SN,122,109
SEATTLE HILL,SN,117,137
WHALEBACK,SN,12,9
EDMONDS 51,SN,131,173
EDMONDS 50,SN,90,119
EDMONDS 52,SN,117,163
SULTAN 1,SN,190,112
SULTAN 3,SN,132,124
SULTAN 2,SN,143,127
SULTAN 4,SN,120,92
MERIDIAN,SN,137,181
BROOK,SN,145,212
SILVANA TERRACE,SN,108,106
MARION,SN,142,113
MUKILTEO 13,SN,113,201
HILLMAN,SN,104,151
EASTMONT,SN,107,125
MARYSVILLE 46,SN,225,162
EVERETT  88,SN,114,140
CRYSTAL,SN,96,186
BATTERY,SN,106,108
EVERETT  87,SN,90,84
EVERETT  84,SN,44,38
EVERETT  85,SN,80,119
BEAR CREEK,SN,80,150
EVERETT  83,SN,113,101
EVERETT  80,SN,141,162
EVERETT  81,SN,70,68
SUMMIT,SN,113,153
LAKE HOWARD,SN,152,140
Total,SN,92750,100917
TYEE,SN,139,129
MILLARD,SN,101,82
MEADOWCREST,SN,155,127
TULALIP 2,SN,103,145
OLIVIA,SN,17,25
PUGET PARK,SN,116,124
SPRUCE,SN,86,91
RAILROAD,SN,103,103
HIWAY,SN,17,17
EDMONDS  2,SN,138,192
EDMONDS  3,SN,126,212
OUTLOOK,SN,172,114
EDMONDS  1,SN,112,206
EDGECOMB,SN,136,129
EDMONDS  7,SN,145,244
EDMONDS  4,SN,121,176
FILBERT,SN,171,188
EDMONDS  8,SN,151,267
EDMONDS  9,SN,98,127
WANDERING CREEK,SN,178,133
SNOCADE,SN,170,243
MARYSVILLE 26,SN,181,149
MARYSVILLE 25,SN,86,79
MARYSVILLE 24,SN,128,120
MARYSVILLE 23,SN,204,194
TERRACE,SN,30,29
MARYSVILLE 21,SN,194,236
MARYSVILLE 20,SN,132,143
VALLEY,SN,38,52
LUDWIG,SN,141,136
MARYSVILLE 29,SN,81,82
CRYSTAL CREEK,SN,74,96
GROVE,SN,172,169
JIM CREEK,SN,217,182
GRANNIS,SN,128,157
RIVERVIEW,SN,147,168
EVERETT  64,SN,78,54
ROWLAND,SN,111,87
LANTERN,SN,131,151
STITCH,SN,43,48
WINDROSE,SN,173,211
WENBERG,SN,161,133
SNOHOMISH  2,SN,104,120
SNOHOMISH  3,SN,117,165
SNOHOMISH  1,SN,154,179
SNOHOMISH  6,SN,91,124
SNOHOMISH  7,SN,156,139
SNOHOMISH  4,SN,147,131
SNOHOMISH  5,SN,203,194
LAURA,SN,155,188
SNOHOMISH  8,SN,207,190
SNOHOMISH  9,SN,80,102
SUNNYSIDE,SN,39,60
EVERETT  37,SN,122,131
CATHCART,SN,109,108
PENNANT,SN,195,197
EVERETT  35,SN,140,145
KAYAK,SN,146,133
EVERETT  34,SN,112,77
TRAIL,SN,85,67
WOODSHIRE,SN,121,130
ROB,SN,92,112
MERWIN,SN,88,114
OSO,SN,116,82
OLDMARK,SN,157,245
BOTHELL 40,SN,165,185
BOTHELL 41,SN,162,183
BOTHELL 42,SN,158,233
BOTHELL 43,SN,115,125
BOTHELL 44,SN,90,138
BURN HILL,SN,167,145
BOTHELL 46,SN,157,131
BOTHELL 47,SN,134,195
EMERALD,SN,160,100
GRAND FIRS,SN,165,221
EVERETT  48,SN,121,94
EVERETT  49,SN,155,174
EVERETT  42,SN,91,114
EVERETT  43,SN,81,80
EVERETT  40,SN,71,50
WILLOW,SN,109,125
EVERETT  46,SN,109,103
EVERETT  47,SN,132,120
EVERETT  44,SN,93,97
EVERETT  45,SN,117,94
EBEY,SN,19,17
EVERETT  26,SN,152,224
CYPRESS,SN,136,150
SYLVAN,SN,11,14
EDMONDS 24,SN,71,159
EDMONDS 25,SN,111,162
EDMONDS 26,SN,109,132
EDMONDS 27,SN,99,163
EDMONDS 21,SN,170,238
EDMONDS 22,SN,108,200
EDMONDS 23,SN,141,246
WELCH,SN,172,210
JORDAN,SN,217,216
HIGHLAND,SN,118,117
EDMONDS 28,SN,96,204
FAIRWOOD,SN,80,61
SILVER CREEK,SN,95,124
TRAFTON,SN,121,103
MARYSVILLE 48,SN,135,101
JEFFERSON,SN,97,98
FERNWOOD,SN,127,154
EDMONDS 35,SN,127,149
THRASHERS,SN,125,134
HILLTOP,SN,167,223
TURNER,SN,181,260
HOLIDAY,SN,84,56
CHAPEL,SN,97,122
EDMONDS 48,SN,132,137
KENTISH,SN,89,128
EDMONDS 38,SN,122,225
TOTEM FALLS,SN,157,247
KATTENHORN,SN,191,237
CEDARHOME,SN,159,128
CASCADE,SN,81,106
MARSH,SN,141,210
CENTENNIAL,SN,216,196
TOWER,SN,150,128
MONROE 12,SN,90,100
VILLE,SN,71,57
MONROE 10,SN,166,155
MONROE 11,SN,51,64
GRANITE FALLS 3,SN,66,57
GRANITE FALLS 2,SN,179,165
GRANITE FALLS 1,SN,188,116
LOCUST,SN,117,169
OLYMPUS,SN,98,142
SUNSET,SN,179,221
DOGWOOD,SN,95,149
SOUTH ALDERWOOD,SN,163,211
DALE,SN,128,158
SERENE,SN,125,156
REDHAWK,SN,153,212
JEFF,SN,107,111
ALICIA,SN,146,182
HILLSIDE,SN,74,48
POINTE,SN,17,27
ARMSTRONG,SN,122,122
STRAWBERRY,SN,137,170
NORMA,SN,99,127
DUMAS,SN,139,136
GOLD BAR 2,SN,121,92
GOLD BAR 1,SN,142,96
GLENBAR,SN,104,136
FOREST,SN,124,184
SAUK,SN,69,58
EMANDER,SN,149,136
PILCHUCK,SN,149,114
ARLINGTON 13,SN,220,165
HEIGHTS,SN,152,139
DAMSON,SN,157,212
TAMBARK,SN,98,174
ECHO LAKE,SN,193,185
MADISON,SN,174,216
EVERETT  10,SN,84,115
GATEWAY,SN,157,167
EVERETT  92(*),SN,0,0
LYNNWOOD 18,SN,133,145
LYNNWOOD 19,SN,137,146
MARYSVILLE 14,SN,192,191
LYNNWOOD 12,SN,148,125
LYNNWOOD 13,SN,98,111
LYNNWOOD 10,SN,75,87
LYNNWOOD 11,SN,122,158
LYNNWOOD 16,SN,120,124
LYNNWOOD 17,SN,160,193
LYNNWOOD 14,SN,108,116
LYNNWOOD 15,SN,93,110
