Row Label,County,Yes,No
669,CR,307,245
668,CR,420,217
667,CR,308,144
664,CR,307,276
663,CR,210,184
662,CR,315,280
660,CR,326,262
130,CR,422,200
571,CR,259,296
490,CR,232,245
491,CR,26,24
626,CR,289,236
692,CR,309,293
693,CR,172,154
690,CR,404,232
691,CR,271,280
696,CR,377,289
697,CR,417,311
694,CR,128,74
695,CR,348,271
698,CR,287,277
699,CR,294,231
450,CR,421,290
540,CR,270,441
340,CR,330,243
400,CR,210,117
595(*),CR,0,0
930,CR,307,308
452,CR,329,210
935,CR,305,300
570,CR,282,318
678,CR,258,190
679,CR,230,150
674,CR,309,191
675,CR,244,166
677,CR,361,236
670,CR,380,232
672,CR,270,195
455,CR,233,196
120,CR,500,196
575,CR,63,115
914,CR,295,287
917,CR,193,209
528,CR,221,374
910,CR,266,264
537,CR,68,174
415,CR,241,188
535,CR,258,528
410,CR,428,268
913,CR,378,310
298,CR,206,153
530,CR,103,174
296,CR,225,173
370,CR,238,181
294,CR,213,149
912,CR,272,207
925,CR,250,273
290,CR,344,232
538,CR,81,232
591,CR,319,505
590,CR,320,469
593,CR,283,383
592,CR,336,418
594,CR,5,16
597,CR,19,54
200,CR,380,211
598,CR,7,13
629,CR,251,263
700,CR,50,55
190,CR,395,240
985,CR,263,217
390,CR,364,298
110,CR,453,211
113,CR,184,124
112,CR,38,20
250,CR,370,298
536,CR,148,225
628,CR,288,289
524,CR,29,45
525,CR,180,234
527,CR,206,328
520,CR,145,205
521,CR,8,6
522,CR,98,126
523,CR,4,17
420,CR,360,209
423,CR,235,189
255,CR,338,219
425,CR,247,188
424,CR,393,260
360,CR,341,253
426,CR,416,323
586,CR,189,296
587,CR,195,293
449,CR,466,309
448,CR,468,268
582,CR,185,263
583,CR,196,282
580,CR,170,244
581,CR,130,155
441,CR,304,276
440,CR,345,252
447,CR,431,309
446,CR,320,254
445,CR,408,316
444,CR,452,297
245,CR,372,260
920,CR,262,246
108,CR,419,159
240,CR,460,255
102,CR,341,129
100,CR,474,202
615,CR,134,151
106,CR,359,173
649,CR,236,248
104,CR,407,212
903,CR,290,285
900,CR,259,278
905,CR,333,272
641,CR,112,112
640,CR,277,267
643,CR,259,247
642,CR,140,125
645,CR,399,304
644,CR,354,267
647,CR,237,178
646,CR,156,120
436,CR,199,127
510,CR,156,274
434,CR,252,174
435,CR,255,172
515,CR,329,368
430,CR,227,180
588,CR,144,196
579,CR,10,12
578,CR,31,27
627,CR,245,297
338,CR,277,282
625,CR,307,326
624,CR,70,62
335,CR,248,208
451,CR,367,202
337,CR,309,224
453,CR,317,226
577,CR,270,514
330,CR,311,275
456,CR,469,320
574,CR,12,15
600,CR,84,230
175,CR,224,174
257,CR,325,250
170,CR,308,167
543,CR,256,355
654,CR,212,178
656,CR,165,135
710,CR,152,92
180,CR,250,200
655,CR,266,225
652,CR,279,224
653,CR,262,196
650,CR,336,206
651,CR,192,208
505,CR,353,363
502,CR,279,262
503,CR,217,229
500,CR,366,305
659,CR,296,268
630,CR,253,194
631,CR,397,246
632,CR,165,139
633,CR,264,232
634,CR,242,243
635,CR,229,198
636,CR,243,230
560,CR,313,280
639,CR,265,235
545,CR,185,244
460,CR,478,325
566,CR,201,198
225,CR,529,276
160,CR,268,176
220,CR,243,185
964,CR,380,242
965,CR,326,255
966,CR,211,173
967,CR,217,148
960,CR,388,307
961,CR,60,47
962,CR,243,214
963,CR,264,181
968,CR,309,190
969,CR,185,165
658,CR,282,224
720,CR,241,203
947,CR,274,215
605,CR,142,453
150,CR,192,166
153,CR,217,186
606,CR,44,75
395,CR,109,81
603,CR,100,305
555,CR,320,374
550,CR,358,374
553,CR,322,237
584,CR,217,304
681,CR,236,215
959,CR,17,13
958,CR,51,48
951,CR,312,210
950,CR,278,249
953,CR,146,99
957,CR,64,59
638,CR,257,239
327,CR,331,288
585,CR,299,394
325,CR,244,185
620,CR,298,383
147,CR,281,215
618,CR,317,357
563,CR,308,309
613,CR,106,187
610,CR,355,471
617,CR,254,325
565,CR,248,235
511,CR,14,20
648,CR,288,185
487,CR,142,143
485,CR,202,247
673,CR,366,280
483,CR,479,338
573,CR,346,380
480,CR,395,426
686,CR,245,175
432,CR,267,172
576,CR,5,2
940,CR,287,266
680,CR,295,192
470,CR,455,330
689,CR,294,295
688,CR,264,214
350,CR,272,210
685,CR,86,68
687,CR,241,263
Total,CR,63731,55726
572,CR,363,367
596(*),CR,0,0
683,CR,300,233
682,CR,301,199
