Row Label,County,YES,NO
PRECINCT 312(*),DG,0,0
PRECINCT 308(*),DG,0,0
PRECINCT 205,DG,315,124
Total,DG,503,200
PRECINCT 213,DG,148,53
PRECINCT 211,DG,34,20
