Row Label,County,Eddie Yoon,Charles W. Johnson
02 - GRAYS RIVER,WK,24,62
07 - COLUMBIA,WK,57,96
10 - SOUTH CATHLAMET,WK,36,60
03 - ROSBURG / ALTOONA,WK,30,73
11 - NORTH CATHLAMET,WK,15,32
05 - ELOCHOMAN,WK,39,129
04 - SKAMOKAWA,WK,30,78
09 - WEST PUGET ISLAND,WK,61,118
08 - EAST PUGET ISLAND,WK,42,54
06 - ROSEDALE,WK,34,62
Total,WK,394,813
01 - DEEP RIVER,WK,26,49
