Row Label,County,Repealed,Maintained
SHERMAN,FE,129,86
REPUBLIC 2,FE,109,66
REPUBLIC 1,FE,94,80
LAMBERT,FE,41,35
HALL CREEK,FE,79,32
CURLEW,FE,16,12
STORM KING,FE,121,83
TORODA,FE,71,35
BOYDS,FE,90,39
MALO,FE,100,60
SOUTH LAKE,FE,93,48
KETTLE RIVER,FE,125,72
KEWA,FE,68,30
BELCHER,FE,52,38
KELLER,FE,66,42
TROUT CREEK,FE,167,102
Total,FE,1705,1035
ORIENT,FE,80,52
SAN POIL,FE,153,85
INCHELIUM,FE,51,38
