Row Label,County,Yes,No
VAN FLEET,SK,251,120
GEAR,SK,283,191
BIRDSVIEW,SK,297,144
BURLINGTON 7,SK,129,113
BOW,SK,250,307
ROCKPORT,SK,196,170
ROSARIO,SK,319,351
MOUNT VERNON 16,SK,235,347
EDISON,SK,132,146
MOUNT VERNON 14,SK,232,293
MOUNT VERNON 12,SK,94,93
RIDGEWAY,SK,154,148
MOUNT VERNON 10,SK,116,104
SAMISH,SK,193,117
MOUNT VERNON 19,SK,213,269
BAY VIEW,SK,181,207
BURLINGTON 2,SK,144,96
STARBIRD,SK,243,143
BURLINGTON 1,SK,95,101
BURLINGTON 6,SK,113,105
TERRACE,SK,310,375
BURLINGTON 4,SK,180,137
BURLINGTON 5,SK,202,218
MANSFORD,SK,51,18
MAPES,SK,87,74
FIR,SK,90,93
LYMAN,SK,66,40
GAGES,SK,63,38
NOOKACHAMPS,SK,141,112
SAUK,SK,256,167
VEDERE,SK,132,161
HAMILTON,SK,44,17
BLANCHARD(*),SK,0,0
POINT WILLIAMS,SK,139,219
SKYRIDGE,SK,200,211
CONCRETE,SK,106,71
ALDER,SK,168,82
CLEAR LAKE,SK,237,189
FRUITDALE,SK,119,78
SWINOMISH,SK,191,267
SEDRO WOOLLEY  6,SK,247,157
MINKLER,SK,194,112
ANACORTES 20,SK,335,403
TINGLEY,SK,166,82
ANACORTES 22,SK,303,334
ANACORTES 24,SK,459,577
BIG LAKE,SK,325,265
ANACORTES 5,SK,9,4
COLLINS,SK,167,95
AVON,SK,192,191
MARCH POINT,SK,16,13
MOUNT VERNON 30,SK,229,277
FIDALGO,SK,302,269
MOUNT VERNON  4,SK,329,260
MOUNT VERNON  5,SK,64,55
MOUNT VERNON  6,SK,122,211
MOUNT VERNON  7,SK,145,304
WHITNEY,SK,68,104
MOUNT VERNON  2,SK,98,95
MOUNT VERNON  3,SK,182,195
LAKE SIXTEEN,SK,107,117
MOUNT VERNON  8,SK,329,405
MOUNT VERNON  9,SK,105,114
DEWEY,SK,405,394
BELFAST,SK,140,107
MOUNT VERNON 15,SK,127,138
MCMURRAY EAST,SK,48,58
LAKE CAVANAUGH,SK,82,55
SHELTER BAY,SK,216,306
MOUNT VERNON 27,SK,73,59
MOUNT VERNON 22,SK,387,391
MOUNT VERNON 21,SK,339,347
LOOKOUT,SK,295,224
MOUNT VERNON 11,SK,160,233
ANACORTES  9,SK,211,280
COUNTRY CLUB,SK,94,94
ANACORTES 21,SK,404,549
MOUNT VERNON  1,SK,94,81
SEDRO WOOLLEY  2,SK,274,181
SEDRO WOOLLEY  3,SK,187,115
SEDRO WOOLLEY  1,SK,249,177
MCMURRAY WEST,SK,121,100
SEDRO WOOLLEY  7,SK,4,4
SEDRO WOOLLEY  4,SK,246,179
SEDRO WOOLLEY  5,SK,338,236
ANACORTES  1,SK,142,239
MCRAE,SK,430,218
ANACORTES  6,SK,234,200
ANACORTES  7,SK,398,470
ANACORTES  4,SK,125,167
VIEW TERRACE(*),SK,0,0
SNEE OOSH,SK,134,234
MONTBORNE,SK,301,254
STERLING,SK,83,39
FREDONIA,SK,44,41
CASCADE,SK,48,45
DIGBY,SK,27,9
HARMONY,SK,133,152
PADILLA,SK,57,57
DUNBAR,SK,48,41
LA CONNER,SK,152,259
CEDARDALE,SK,89,67
BURLINGTON 3,SK,42,58
PRAIRIE,SK,291,162
RIVERBEND,SK,7,12
HAMBURG,SK,84,103
ANACORTES 11,SK,263,338
ALLEN,SK,135,80
ANACORTES 17,SK,316,456
CONWAY,SK,91,100
LITTLE MOUNTAIN,SK,110,95
GUEMES,SK,120,283
ALGER,SK,160,130
DODGE VALLEY,SK,72,110
Total,SK,19987,19775
