Row Label,County,Repealed,Maintained
PCT 4401,SP,268,249
PCT 4400,SP,236,218
PCT 4409,SP,367,324
PCT 4408,SP,291,317
PCT 3219,SP,132,285
PCT 3218,SP,184,362
PCT 3213,SP,193,298
PCT 3212,SP,99,255
PCT 3211,SP,159,236
PCT 3210,SP,162,232
PCT 3217,SP,286,271
PCT 3216,SP,256,308
PCT 3215,SP,101,167
PCT 3214,SP,147,279
PCT 4300,SP,193,187
PCT 4301,SP,111,126
PCT 4302,SP,231,238
PCT 4303,SP,220,233
PCT 4304,SP,162,162
PCT 4305,SP,143,158
PCT 4306,SP,255,236
PCT 4307,SP,53,46
PCT 9500,SP,85,70
PCT 4003,SP,359,328
PCT 4002,SP,254,214
PCT 4001,SP,193,156
PCT 4007,SP,203,155
PCT 4006,SP,290,318
PCT 4005,SP,209,203
PCT 4004,SP,294,256
PCT 4009,SP,256,217
PCT 4008,SP,145,190
PCT 6302,SP,153,171
PCT 6303,SP,288,375
PCT 6300,SP,367,354
PCT 6301,SP,338,344
PCT 6306,SP,235,213
PCT 6307,SP,118,134
PCT 6304,SP,300,311
PCT 6305,SP,140,181
PCT 6308,SP,135,148
PCT 6309,SP,214,268
PCT 7011,SP,182,119
PCT 7010,SP,248,146
PCT 7013,SP,202,251
PCT 7012,SP,281,191
PCT 7015,SP,219,227
PCT 7014,SP,260,192
PCT 7017,SP,220,269
PCT 7016,SP,311,301
PCT 7019,SP,212,236
PCT 7018,SP,237,328
PCT 9300,SP,47,36
PCT 6401,SP,126,87
PCT 6400,SP,196,165
PCT 6402,SP,249,170
PCT 6016,SP,167,133
PCT 6017,SP,327,418
PCT 6014,SP,119,132
PCT 6015,SP,145,135
PCT 6012,SP,159,126
PCT 6013,SP,167,182
PCT 6010,SP,32,29
PCT 6011,SP,203,176
PCT 6018,SP,233,386
PCT 6019,SP,284,338
PCT 3318,SP,225,191
PCT 3319,SP,191,181
PCT 3316,SP,263,257
PCT 3317,SP,309,293
PCT 3314,SP,178,199
PCT 3315,SP,264,211
PCT 3312,SP,291,235
PCT 3313,SP,311,281
PCT 3310,SP,258,201
PCT 3311,SP,160,119
PCT 9008,SP,39,41
PCT 9004,SP,230,202
PCT 9005,SP,120,57
PCT 9006,SP,293,207
PCT 9007,SP,65,69
PCT 9000,SP,278,215
PCT 9001,SP,228,159
PCT 9002,SP,185,170
PCT 9003,SP,141,107
