Row Label,County,Yes,No
29-623,PI,67,21
29-620,PI,149,88
02-159,PI,153,177
02-158,PI,236,236
02-151,PI,84,108
02-150,PI,203,266
02-153,PI,190,296
02-152,PI,231,370
02-155,PI,229,325
02-154,PI,168,297
02-157,PI,288,369
02-156,PI,300,411
27-408,PI,334,280
27-409,PI,351,220
27-401,PI,189,112
27-404,PI,132,68
27-405,PI,362,292
27-406,PI,400,405
27-407,PI,340,255
28-520,PI,385,242
28-521,PI,385,305
28-522,PI,374,314
28-523,PI,322,377
28-524,PI,349,389
28-525,PI,375,363
28-526,PI,260,238
28-527,PI,353,384
28-528,PI,363,308
28-529,PI,294,244
31-818,PI,64,56
31-819,PI,84,120
31-813,PI,118,117
31-810,PI,138,140
31-816,PI,212,191
31-817,PI,283,228
31-814,PI,35,28
31-815,PI,177,157
26-351,PI,287,343
26-350,PI,296,364
26-352,PI,262,360
31-926,PI,5,9
31-927,PI,168,223
31-924,PI,92,183
31-925,PI,56,63
25-248,PI,329,374
25-249,PI,333,271
31-920,PI,150,154
31-921,PI,165,207
25-244,PI,343,375
25-246,PI,28,25
25-247,PI,270,235
25-240,PI,139,109
25-241,PI,167,108
25-242,PI,315,341
25-243,PI,270,211
25-245(*),PI,0,0
29-621(*),PI,0,0
29-668,PI,192,154
29-669,PI,266,216
29-662,PI,0,0
29-663,PI,235,184
29-660,PI,310,243
29-661,PI,197,201
29-667,PI,261,233
29-664,PI,236,233
28-565,PI,228,236
28-566,PI,276,207
28-567,PI,276,269
28-560,PI,327,395
28-561,PI,186,189
28-562,PI,177,147
28-563,PI,120,53
28-568,PI,290,266
02-148,PI,229,344
02-120,PI,228,181
02-121,PI,282,236
02-122,PI,289,219
02-123,PI,253,281
02-124,PI,233,194
02-125,PI,232,176
02-126,PI,288,249
02-127,PI,165,127
02-128,PI,301,203
02-129,PI,188,122
31-807(*),PI,0,0
28-575(*),PI,0,0
31-824(*),PI,0,0
02-142,PI,189,249
26-315,PI,346,389
26-317,PI,287,349
26-316,PI,373,372
26-319,PI,292,312
26-318,PI,229,307
27-448,PI,11,9
27-449,PI,300,202
27-444,PI,264,194
27-445,PI,282,163
27-446,PI,251,194
27-447,PI,287,174
27-440,PI,365,139
27-441,PI,270,152
27-442,PI,219,146
27-443,PI,228,160
31-845,PI,198,166
31-844,PI,142,150
31-847,PI,103,96
31-846,PI,86,78
31-841,PI,103,129
31-840,PI,110,100
31-843,PI,163,142
31-842,PI,188,213
31-849,PI,95,48
31-848,PI,37,36
25-217,PI,330,327
25-216,PI,210,188
25-215,PI,324,263
25-213,PI,347,349
25-212,PI,335,267
25-211,PI,293,254
25-210,PI,334,436
25-219,PI,259,435
25-218,PI,341,300
02-110,PI,148,151
29-671,PI,212,227
29-670,PI,255,287
29-675,PI,252,209
29-676,PI,240,232
29-635,PI,72,37
31-883,PI,268,322
29-637,PI,232,137
29-636,PI,325,215
29-633,PI,26,11
29-639,PI,251,155
29-638,PI,130,80
25-220(*),PI,0,0
31-882,PI,201,273
28-538,PI,294,231
28-537,PI,357,324
28-536,PI,352,322
28-535,PI,400,319
28-531,PI,280,304
28-530,PI,171,107
30-713,PI,2,2
31-809,PI,215,244
31-808,PI,204,242
31-801,PI,134,166
31-803,PI,201,234
31-802,PI,191,254
31-805,PI,199,238
31-804,PI,204,272
31-806,PI,255,305
25-293,PI,275,318
27-417,PI,368,295
27-416,PI,352,284
27-415,PI,335,343
27-414,PI,349,326
27-413,PI,331,281
27-412,PI,282,265
27-411,PI,368,400
27-410,PI,355,254
31-898,PI,223,267
31-899,PI,133,118
27-419,PI,376,267
27-418,PI,360,232
25-292,PI,288,343
25-259,PI,310,278
25-258,PI,297,328
25-253,PI,204,161
25-252,PI,276,209
25-251,PI,260,273
25-250,PI,109,137
25-257,PI,275,253
25-256,PI,280,242
25-255,PI,186,163
25-254,PI,186,117
Total,PI,110997,103514
29-679,PI,201,174
29-678,PI,216,132
25-228,PI,292,220
25-226,PI,240,152
25-227,PI,185,112
29-673,PI,280,229
29-672,PI,148,110
25-222,PI,261,145
29-674,PI,91,71
29-677,PI,262,238
25-221,PI,269,312
25-275(*),PI,0,0
30-708,PI,206,184
28-573,PI,211,110
28-572,PI,278,187
28-571,PI,7,5
28-570,PI,7,2
28-577,PI,13,5
28-576,PI,262,310
28-574,PI,64,35
28-579,PI,49,23
28-578,PI,72,40
02-139,PI,209,295
02-138,PI,288,367
02-137,PI,126,167
02-136,PI,45,59
02-135,PI,244,361
02-134,PI,294,279
02-133,PI,70,67
02-131,PI,342,248
02-130,PI,166,98
27-428,PI,345,154
27-429,PI,330,195
27-426,PI,278,278
27-427,PI,353,215
27-424,PI,340,278
27-425,PI,357,226
27-422,PI,389,356
27-423,PI,383,310
27-420,PI,388,312
27-421,PI,300,209
26-328,PI,248,351
26-329,PI,268,411
26-324,PI,310,336
26-325,PI,273,348
26-326,PI,348,353
26-327,PI,297,359
26-320,PI,295,333
26-321,PI,402,436
26-322,PI,332,366
26-323,PI,338,439
28-506,PI,382,273
28-507,PI,330,191
28-504,PI,329,310
28-505,PI,349,397
28-502,PI,335,328
28-503,PI,406,231
28-501,PI,335,339
31-893(*),PI,0,0
28-508,PI,161,118
28-509,PI,0,0
27-459,PI,172,118
27-458,PI,185,138
27-453,PI,244,86
27-452,PI,263,196
27-451,PI,246,168
27-450,PI,317,205
27-457,PI,265,148
27-456,PI,235,127
27-455,PI,278,137
27-454,PI,323,178
31-873,PI,50,39
31-874,PI,0,0
31-875,PI,246,317
31-876,PI,8,16
31-877,PI,90,140
31-879,PI,60,51
25-283,PI,161,147
25-262,PI,279,309
25-263,PI,258,260
25-260,PI,264,337
25-261,PI,219,210
25-266,PI,305,369
25-267,PI,146,143
25-264,PI,345,265
25-265,PI,320,248
25-268,PI,176,132
25-269,PI,209,193
29-600,PI,0,0
29-601,PI,253,131
29-602,PI,197,144
29-603,PI,278,134
29-604,PI,270,152
29-605,PI,199,157
29-606,PI,256,217
29-607,PI,319,197
29-608,PI,232,151
29-609,PI,196,121
31-881,PI,140,160
28-548,PI,299,203
28-549,PI,297,279
31-880,PI,76,91
28-542,PI,298,305
28-543,PI,250,257
28-540,PI,344,400
28-541,PI,288,261
28-546,PI,265,292
28-547,PI,400,324
28-545,PI,298,285
02-106,PI,289,299
30-709,PI,207,194
02-105,PI,92,123
02-101,PI,83,93
31-885,PI,85,94
30-701,PI,9,10
30-707,PI,114,116
30-706,PI,206,212
30-705,PI,153,116
31-884,PI,242,308
31-834,PI,193,187
31-835,PI,334,320
31-836,PI,187,259
31-837,PI,185,177
31-830,PI,86,101
31-887,PI,182,197
31-833,PI,207,230
31-886,PI,205,240
31-838,PI,149,180
31-839,PI,22,19
27-462,PI,276,310
27-463,PI,218,239
27-460,PI,264,345
27-461,PI,288,386
27-466,PI,269,197
27-467,PI,213,274
27-464,PI,241,273
27-465,PI,212,232
31-888,PI,168,178
27-468,PI,234,211
