Row Label,County,Yes,No
216,WM,115,378
217,WM,187,169
214,WM,86,348
215,WM,99,414
212,WM,111,122
213,WM,185,454
210,WM,95,465
211,WM,214,246
106    ,WM,219,195
260    ,WM,106,289
218,WM,153,196
219,WM,148,275
133,WM,132,215
132,WM,205,184
131,WM,341,226
130,WM,184,117
137,WM,139,208
135,WM,211,235
139,WM,195,61
138,WM,144,367
179    ,WM,78,54
182    ,WM,312,298
604    ,WM,345,143
162    ,WM,168,226
606    ,WM,330,198
175    ,WM,159,297
249    ,WM,160,340
610    ,WM,419,192
401,WM,192,100
248    ,WM,118,179
220,WM,153,222
124    ,WM,196,108
145    ,WM,383,249
173    ,WM,162,257
265    ,WM,140,241
120,WM,305,154
121,WM,195,138
122,WM,186,123
123,WM,189,113
125,WM,314,152
127,WM,359,285
129,WM,284,212
268,WM,11,13
166    ,WM,284,268
201    ,WM,265,431
304    ,WM,102,89
172    ,WM,145,164
111    ,WM,307,155
607    ,WM,336,147
160    ,WM,201,295
701,WM,310,135
115,WM,343,174
114,WM,164,103
117,WM,302,107
116,WM,244,70
110,WM,254,160
113,WM,275,155
112,WM,142,107
205,WM,123,207
118,WM,400,161
163    ,WM,184,264
261    ,WM,93,318
209,WM,146,372
509    ,WM,205,137
161    ,WM,94,207
251    ,WM,86,377
156    ,WM,115,110
252    ,WM,13,64
301,WM,324,252
302,WM,265,323
303,WM,203,370
611    ,WM,301,99
245,WM,49,176
244,WM,82,407
108,WM,323,272
246,WM,55,288
241,WM,118,230
240,WM,168,355
243,WM,161,304
242,WM,77,233
102,WM,201,163
103,WM,211,266
101,WM,154,310
107,WM,293,255
104,WM,149,156
105,WM,110,141
247,WM,69,246
253    ,WM,83,255
169    ,WM,253,448
605,WM,224,97
141    ,WM,419,175
140    ,WM,556,156
250    ,WM,118,545
259    ,WM,87,208
601,WM,429,289
507    ,WM,206,194
174    ,WM,184,218
255    ,WM,86,209
180    ,WM,121,329
254    ,WM,119,266
603,WM,272,174
181    ,WM,259,359
609    ,WM,419,213
504,WM,138,132
505,WM,276,273
502,WM,225,189
503,WM,262,264
501,WM,230,224
168    ,WM,245,366
257    ,WM,38,219
263    ,WM,105,304
177    ,WM,105,218
178    ,WM,155,335
183    ,WM,17,3
229,WM,164,306
228,WM,70,321
227,WM,121,382
226,WM,40,187
225,WM,109,357
224,WM,38,131
223,WM,65,266
222,WM,146,534
221,WM,191,305
167    ,WM,60,34
126    ,WM,334,282
258    ,WM,64,390
256    ,WM,102,388
608    ,WM,293,166
158    ,WM,141,96
264    ,WM,119,379
262    ,WM,86,306
159    ,WM,85,61
176    ,WM,150,244
151,WM,358,238
150,WM,329,230
153,WM,279,214
152,WM,266,208
155,WM,225,129
157,WM,122,123
602,WM,378,213
164    ,WM,86,84
508    ,WM,305,204
238,WM,154,217
239,WM,211,353
144    ,WM,502,135
234,WM,189,349
235,WM,123,180
236,WM,60,142
237,WM,84,196
230,WM,109,166
231,WM,174,257
232,WM,199,299
233,WM,181,297
154    ,WM,209,139
146    ,WM,427,204
136    ,WM,235,208
165    ,WM,154,111
147,WM,317,172
203,WM,215,284
202,WM,114,228
142,WM,217,151
204,WM,101,123
207,WM,120,209
206,WM,188,310
119    ,WM,139,117
208,WM,223,483
148,WM,303,174
149,WM,251,146
170    ,WM,119,235
143    ,WM,137,177
402    ,WM,238,153
171    ,WM,161,365
506    ,WM,252,224
267    ,WM,7,40
266    ,WM,142,364
134    ,WM,251,381
801,WM,234,107
Total,WM,33970,40217
