Row Label,County,Repealed,Maintained
210,CH,171,165
1149,CH,18,20
133,CH,200,115
132,CH,20,15
131,CH,29,21
136,CH,4,2
135,CH,260,212
134,CH,277,221
490,CH,390,390
540,CH,227,195
163,CH,10,16
1150,CH,4,2
710,CH,175,149
120,CH,147,117
121,CH,133,111
122,CH,69,78
123,CH,15,20
124,CH,27,31
125,CH,243,274
126,CH,36,39
127,CH,60,61
128,CH,29,25
129,CH,87,131
410,CH,175,211
530,CH,287,244
590,CH,222,272
310,CH,107,100
190,CH,24,32
115,CH,12,22
114,CH,167,188
116,CH,63,74
111,CH,38,47
110,CH,164,119
113,CH,44,22
112,CH,10,13
100(*),CH,0,0
520,CH,343,392
420,CH,179,242
580,CH,177,167
440,CH,309,295
510,CH,155,133
430,CH,296,265
450,CH,265,275
330,CH,184,108
175,CH,329,265
174,CH,188,169
173,CH,8,17
172,CH,12,4
171,CH,8,4
730,CH,312,207
182,CH,194,181
183,CH,121,103
181,CH,247,164
151(*),CH,0,0
1151(*),CH,0,0
560,CH,294,200
460,CH,295,198
164,CH,113,74
165,CH,66,58
161,CH,23,8
162,CH,24,9
220,CH,195,188
720,CH,231,248
150,CH,22,34
153,CH,290,374
152,CH,2,4
155,CH,105,107
154,CH,289,296
157,CH,251,226
156,CH,28,35
159,CH,5,4
158,CH,141,99
320,CH,147,131
146,CH,49,49
147,CH,245,197
144,CH,14,8
145,CH,16,11
142,CH,17,15
143,CH,6,7
140,CH,84,56
141,CH,7,7
610,CH,185,142
148,CH,118,109
149,CH,119,106
480,CH,280,267
Total,CH,10943,10014
