Row Label,County,Yes,No
LEMOLO 435,KP,216,224
ANNAPOLIS 212,KP,367,298
MEADOWDALE 150,KP,188,199
BELLA VISTA 413,KP,212,224
LIGHTHOUSE POINT 292,KP,247,289
CLEAR CREEK 120,KP,230,224
AUGUSTA 461,KP,175,125
HEINS CREEK 297,KP,0,0
HANSVILLE 415,KP,155,208
TORVANGER 345,KP,389,286
BREMERTON 012,KP,67,39
BREMERTON 013,KP,233,152
BREMERTON 015,KP,254,207
BREMERTON 016,KP,71,37
WINSLOW 304,KP,588,280
HIGHLAND 423,KP,174,141
LAKE HELENA 214,KP,218,246
DICKENSON 282,KP,255,255
UNIVERSITY POINT 142,KP,172,171
SANDY HOOK 464,KP,189,180
BARKER CREEK 147,KP,284,296
BAYVIEW 087,KP,79,56
POWERLINE 086(*),KP,0,0
ISLAND CENTER 320,KP,279,202
EVERGREEN RIDGE 426,KP,113,86
REGAL 131,KP,82,51
COUNTRY CLUB 113,KP,165,129
POULSBO 405,KP,347,192
POULSBO 404,KP,293,279
POULSBO 407,KP,256,177
POULSBO 406,KP,363,293
SEDGWICK 272,KP,315,241
BERRY LAKE 279,KP,159,171
POULSBO 403,KP,265,200
EBBERT 247,KP,280,274
ILLAHEE 065,KP,279,286
COTTONWOOD 125,KP,231,194
MARION 090,KP,61,28
OLYMPIC 099,KP,35,23
GILBERTON 140,KP,215,214
STRIEBEL 453,KP,257,291
AZALEA 302,KP,414,203
YUKON 241,KP,200,205
FOREST RIDGE 126,KP,149,152
FAIRVIEW 135,KP,144,161
ANDERSON CREEK 163,KP,195,243
PORT GAMBLE 450,KP,269,249
RAINIER 067,KP,285,259
BRASCH 213,KP,260,260
GAMBLEWOOD 454,KP,205,157
CENTRAL VALLEY 128,KP,305,237
HOLLY 158,KP,73,65
BURLEY 218,KP,232,327
LUOTO 122,KP,120,159
POINT JEFFERSON 419,KP,222,214
BREMERTON 296,KP,0,0
MORKEN 161,KP,369,317
INDIANOLA 420,KP,444,219
TWIN LAKES 285,KP,67,79
BELFAIR VALLEY 280,KP,73,103
KARIOTIS 143,KP,295,195
TRACYTON 170,KP,171,184
ROCKY POINT 083,KP,299,319
HERITAGE PARK 112,KP,162,206
BREMERTON 294,KP,0,0
ORCA 421,KP,213,159
MINTERBROOK 216,KP,98,147
ALASKA 221,KP,320,306
GLENWOOD 232,KP,298,359
MEADOWMEER 321,KP,158,81
APEX 162,KP,273,336
OLALLA 265,KP,181,233
WINSTON 129,KP,122,95
RIDGETOP 149,KP,220,152
EAGLE CREST 164,KP,295,302
LOCKER 246,KP,316,363
BROWNSVILLE 105,KP,323,355
KINGSTON 430,KP,435,333
VENA 173,KP,240,186
CEDAR 211,KP,233,220
