Row Label,County,Debra L. Stephens,John (Zamboni) Scannell
ALTO,CU,31,12
TOUCHET,CU,81,41
STARBUCK COUNTRY,CU,14,4
STAR,CU,49,28
MUSTARD,CU,97,27
DAYTON,CU,112,50
PING,CU,94,34
BROOKLYN,CU,112,36
TUCANNON,CU,43,12
STARBUCK CITY,CU,34,22
COLUMBIA,CU,132,51
RAINWATER,CU,83,31
Total,CU,976,384
PATIT,CU,94,36
