Row Label,County,Yes,No
0134,YA,570,192
0113,YA,111,69
0110,YA,155,65
0111,YA,161,67
0116,YA,338,90
0131,YA,220,75
0132,YA,226,87
0133,YA,433,159
0170,YA,240,106
0118,YA,105,43
0173,YA,192,98
0138,YA,430,149
0139,YA,351,132
0177,YA,328,176
0168,YA,369,139
0130,YA,173,78
0185,YA,333,145
0184,YA,206,128
0187,YA,281,129
0186,YA,333,214
0181,YA,320,186
0180,YA,177,80
0183,YA,296,109
0182,YA,467,218
0167,YA,356,148
0189,YA,210,100
0188,YA,370,164
0140,YA,141,94
0142,YA,281,160
0162,YA,150,82
0127,YA,199,90
0126,YA,84,69
0169,YA,385,163
0124,YA,60,33
0120,YA,144,71
0163,YA,343,139
0104,YA,134,77
0101,YA,123,44
0103,YA,97,62
0175,YA,140,64
0129,YA,121,70
0179,YA,284,159
0156,YA,128,73
0154,YA,247,133
0155,YA,297,116
0153,YA,231,110
0150,YA,149,69
0190,YA,168,87
Total,YA,11784,5372
0158,YA,127,61
