Row Label,County,Yes,No
Orcas East,SJ,356,184
Eastsound,SJ,421,252
Blakely &amp; Outer Is,SJ,15,17
Waldron &amp; Outer Is,SJ,51,12
Orcas Central,SJ,408,216
Orcas West,SJ,417,210
Total,SJ,1668,891
