Row Label,County,Repealed,Maintained
669,CR,248,277
668,CR,275,310
667,CR,171,228
664,CR,323,234
663,CR,194,177
662,CR,287,281
660,CR,280,277
130,CR,248,322
571,CR,273,243
490,CR,195,251
491,CR,17,28
626,CR,258,243
692,CR,323,243
693,CR,179,136
690,CR,251,335
691,CR,283,243
696,CR,300,346
697,CR,312,371
694,CR,117,85
695,CR,292,292
698,CR,244,275
699,CR,214,289
450,CR,268,386
540,CR,333,320
340,CR,260,271
400,CR,168,142
930,CR,297,275
452,CR,213,287
935,CR,315,251
570,CR,284,281
678,CR,197,221
679,CR,208,148
674,CR,228,241
675,CR,179,210
677,CR,257,289
670,CR,291,279
672,CR,248,196
455,CR,204,186
120,CR,306,335
914,CR,304,248
917,CR,210,158
528,CR,300,278
910,CR,313,194
537,CR,126,104
415,CR,221,166
535,CR,418,331
410,CR,324,317
913,CR,314,333
298,CR,172,161
530,CR,151,108
296,CR,228,158
370,CR,209,188
294,CR,181,157
912,CR,238,228
925,CR,263,235
290,CR,278,260
538,CR,158,120
591,CR,377,375
590,CR,401,330
593,CR,332,284
592,CR,340,372
595,CR,176,156
594,CR,9,13
597,CR,43,27
200,CR,256,307
598,CR,7,9
629,CR,277,220
700,CR,50,48
190,CR,254,342
985,CR,250,196
390,CR,327,308
110,CR,265,327
113,CR,170,119
112,CR,23,28
250,CR,317,319
536,CR,206,128
628,CR,301,254
524,CR,34,43
525,CR,184,206
527,CR,248,256
520,CR,178,151
521,CR,9,3
522,CR,108,111
523,CR,10,10
420,CR,278,263
423,CR,214,191
255,CR,274,232
425,CR,170,247
424,CR,289,325
360,CR,309,262
426,CR,313,387
586,CR,265,190
587,CR,273,195
449,CR,333,390
448,CR,276,400
582,CR,244,189
583,CR,246,197
580,CR,187,196
581,CR,159,113
441,CR,277,267
440,CR,279,282
447,CR,249,450
446,CR,247,292
445,CR,317,365
444,CR,303,389
245,CR,262,332
920,CR,233,246
108,CR,238,291
240,CR,289,379
102,CR,190,243
100,CR,258,328
615,CR,125,144
106,CR,187,307
649,CR,238,221
104,CR,238,320
903,CR,325,213
900,CR,286,215
905,CR,289,296
641,CR,120,99
640,CR,335,196
643,CR,275,205
642,CR,121,120
645,CR,290,368
644,CR,273,308
647,CR,159,241
646,CR,132,136
436,CR,163,150
510,CR,228,189
434,CR,179,217
435,CR,183,211
515,CR,311,356
430,CR,210,177
588,CR,183,131
579,CR,14,9
578,CR,31,25
627,CR,294,226
338,CR,275,256
625,CR,340,253
624,CR,72,62
335,CR,220,201
451,CR,234,294
337,CR,245,263
453,CR,225,281
577,CR,395,335
330,CR,270,278
456,CR,335,401
574,CR,9,16
600,CR,172,127
175,CR,220,169
257,CR,306,244
170,CR,251,208
543,CR,287,290
654,CR,213,157
656,CR,165,118
710,CR,127,114
180,CR,260,166
655,CR,286,196
652,CR,263,234
653,CR,268,185
650,CR,244,271
651,CR,209,169
505,CR,287,379
502,CR,217,293
503,CR,200,206
500,CR,299,310
659,CR,297,234
630,CR,269,168
631,CR,304,306
632,CR,160,125
633,CR,286,198
634,CR,300,174
635,CR,226,190
636,CR,245,207
560,CR,255,296
639,CR,264,211
545,CR,217,191
460,CR,344,404
566,CR,207,156
225,CR,311,431
160,CR,216,193
220,CR,234,174
964,CR,245,317
965,CR,250,288
966,CR,155,204
967,CR,154,180
960,CR,274,385
961,CR,64,38
962,CR,206,223
963,CR,178,243
968,CR,196,276
969,CR,177,137
658,CR,213,264
720,CR,208,209
947,CR,251,204
575(*),CR,0,0
605,CR,286,251
150,CR,193,141
153,CR,206,171
606,CR,78,34
395,CR,85,89
603,CR,217,162
555,CR,337,319
550,CR,331,366
553,CR,210,312
584,CR,276,206
681,CR,238,201
959,CR,19,9
958,CR,37,58
951,CR,231,239
950,CR,268,226
953,CR,98,130
576(*),CR,0,0
957,CR,48,72
638,CR,267,210
327,CR,313,274
585,CR,313,343
325,CR,214,202
620,CR,326,297
147,CR,242,219
618,CR,264,367
563,CR,309,289
613,CR,141,135
610,CR,365,382
617,CR,305,233
565,CR,226,227
511,CR,24,11
648,CR,253,190
487,CR,142,124
485,CR,212,204
673,CR,278,320
483,CR,358,400
573,CR,340,344
480,CR,364,398
686,CR,230,174
432,CR,183,216
940,CR,284,235
680,CR,193,263
470,CR,307,401
689,CR,304,263
688,CR,230,216
350,CR,241,213
685,CR,92,56
687,CR,260,227
Total,CR,56520,55668
572,CR,333,351
596(*),CR,0,0
683,CR,243,262
682,CR,258,229
