Row Label,County,Repealed,Maintained
02 - GRAYS RIVER,WK,74,34
07 - COLUMBIA,WK,128,78
10 - SOUTH CATHLAMET,WK,69,50
03 - ROSBURG / ALTOONA,WK,85,48
11 - NORTH CATHLAMET,WK,28,27
05 - ELOCHOMAN,WK,137,91
04 - SKAMOKAWA,WK,73,55
09 - WEST PUGET ISLAND,WK,124,108
08 - EAST PUGET ISLAND,WK,70,68
06 - ROSEDALE,WK,90,50
Total,WK,950,636
01 - DEEP RIVER,WK,72,27
