Row Label,County,Yes,No
PCT 3329,SP,142,238
PCT 4448,SP,219,180
PCT 3323,SP,263,223
PCT 3322,SP,196,193
PCT 3321,SP,264,261
PCT 3320,SP,151,218
PCT 3327,SP,152,198
PCT 3326,SP,98,92
PCT 4438,SP,394,285
PCT 4439,SP,305,212
PCT 3325,SP,205,355
PCT 4432,SP,291,255
PCT 4433,SP,185,182
PCT 4430,SP,305,253
PCT 3324,SP,191,277
PCT 4436,SP,393,331
PCT 4437,SP,307,268
PCT 4434,SP,393,351
PCT 4435,SP,285,276
PCT 7028,SP,387,324
PCT 7029,SP,288,177
PCT 7020,SP,297,290
PCT 7021,SP,184,137
PCT 7022,SP,212,224
PCT 7023,SP,219,200
PCT 7024,SP,391,291
PCT 7025,SP,239,255
PCT 7026,SP,263,290
PCT 7027,SP,205,220
PCT 3222,SP,86,164
PCT 3223,SP,99,239
PCT 3220,SP,196,407
PCT 3221,SP,255,308
PCT 6221,SP,302,394
PCT 6220,SP,306,320
PCT 6223,SP,222,428
PCT 6222,SP,183,278
PCT 6225,SP,246,360
PCT 6224,SP,215,314
PCT 3128,SP,184,197
PCT 3121,SP,216,160
PCT 3120,SP,220,168
PCT 3123,SP,194,163
PCT 3122,SP,185,313
PCT 3125,SP,208,158
PCT 3124,SP,210,190
PCT 3127,SP,131,250
PCT 3126,SP,56,27
PCT 9400,SP,19,21
PCT 4034,SP,231,170
PCT 4035,SP,193,158
PCT 4032,SP,199,131
PCT 4033,SP,197,205
PCT 4030,SP,182,189
PCT 4031,SP,207,230
PCT 6315,SP,154,170
PCT 6314,SP,268,218
PCT 6317,SP,197,194
PCT 6316,SP,92,164
PCT 6311,SP,202,239
PCT 6310,SP,194,251
PCT 6313,SP,251,308
PCT 6312,SP,227,212
PCT 6318,SP,231,202
PCT 6009,SP,228,167
PCT 6008,SP,223,179
PCT 9700,SP,99,70
PCT 6001,SP,247,237
PCT 6000,SP,224,155
PCT 6003,SP,287,307
PCT 6002,SP,78,69
PCT 6005,SP,233,215
PCT 6004,SP,201,169
PCT 6007,SP,239,214
PCT 6006,SP,234,254
PCT 3301,SP,296,363
PCT 3300,SP,231,236
PCT 3303,SP,239,229
PCT 3302,SP,242,248
PCT 3305,SP,197,192
PCT 3304,SP,238,242
PCT 3307,SP,172,179
PCT 3306,SP,271,215
PCT 3309,SP,237,222
PCT 3308,SP,238,245
PCT 6500,SP,60,52
PCT 6218,SP,196,319
PCT 6219,SP,230,366
PCT 6210,SP,226,415
PCT 6211,SP,178,229
PCT 6212,SP,157,167
PCT 6213,SP,277,321
PCT 6214,SP,178,313
PCT 6215,SP,213,419
PCT 6216,SP,207,326
PCT 6217,SP,225,374
PCT 3110,SP,167,123
PCT 3111,SP,164,137
PCT 3112,SP,10,13
PCT 3113,SP,219,207
PCT 3114,SP,243,185
PCT 3115,SP,232,183
PCT 3116,SP,242,201
PCT 3117,SP,160,128
PCT 3118,SP,151,140
PCT 3119,SP,190,160
PCT 4429,SP,324,250
PCT 4428,SP,221,155
PCT 4425,SP,234,158
PCT 4424,SP,291,206
PCT 4427,SP,279,348
PCT 4426,SP,148,157
PCT 4421,SP,188,207
PCT 4420,SP,131,103
PCT 4423,SP,359,329
PCT 4422,SP,301,221
PCT 7033,SP,185,165
PCT 7032,SP,235,298
PCT 7031,SP,213,269
PCT 7030,SP,262,308
PCT 7036,SP,167,212
PCT 7035,SP,243,97
PCT 7034,SP,187,127
PCT 6602,SP,300,178
PCT 6601,SP,231,174
PCT 6600,SP,239,219
PCT 6030,SP,395,320
PCT 6031,SP,208,174
PCT 6032,SP,147,170
PCT 6033,SP,382,374
PCT 6034,SP,369,198
PCT 6035,SP,163,157
PCT 6036,SP,197,126
PCT 6037,SP,185,104
PCT 4450,SP,140,115
PCT 4451,SP,231,154
PCT 4452,SP,237,165
PCT 4453,SP,269,245
PCT 4454,SP,190,169
PCT 4455,SP,221,181
PCT 4029,SP,265,241
PCT 4028,SP,326,369
PCT 4021,SP,347,195
PCT 4020,SP,345,236
PCT 4023,SP,105,82
PCT 4022,SP,274,184
PCT 4025,SP,255,227
PCT 4024,SP,191,190
PCT 4027,SP,252,213
PCT 4026,SP,236,201
PCT 4431,SP,244,185
PCT 4414,SP,337,252
PCT 4415,SP,226,199
PCT 4416,SP,285,205
PCT 4417,SP,176,144
PCT 4410,SP,297,303
PCT 4411,SP,283,254
PCT 4412,SP,203,195
PCT 4413,SP,253,243
PCT 4418,SP,263,242
PCT 4419,SP,266,261
PCT 4201,SP,144,81
PCT 4200,SP,209,183
PCT 9600,SP,55,20
PCT 6100,SP,144,144
PCT 6101,SP,247,175
PCT 6102,SP,219,207
PCT 6103,SP,90,84
PCT 6104,SP,173,151
PCT 6105,SP,198,185
PCT 6106,SP,263,302
PCT 6107,SP,159,168
PCT 6108,SP,172,167
PCT 6109,SP,133,135
PCT 3208,SP,254,202
PCT 3209,SP,284,255
PCT 3200,SP,114,259
PCT 3201,SP,183,340
PCT 3202,SP,141,148
PCT 3203,SP,170,270
PCT 3204,SP,114,242
PCT 3205,SP,157,254
PCT 3206,SP,126,230
PCT 3207,SP,113,130
PCT 6209,SP,199,313
PCT 6208,SP,218,419
PCT 6203,SP,163,501
PCT 6202,SP,237,284
PCT 6201,SP,220,249
PCT 6200,SP,278,356
PCT 6207,SP,227,421
PCT 6206,SP,194,475
PCT 6205,SP,157,501
PCT 6204,SP,192,578
PCT 3103,SP,157,132
PCT 3102,SP,126,115
PCT 3101,SP,187,141
PCT 3100,SP,196,162
PCT 3107,SP,208,184
PCT 3106,SP,197,164
PCT 3105,SP,177,167
