Row Label,County,Yes,No
0134,YA,348,458
4303,YA,52,95
0130,YA,130,129
0131,YA,159,153
0132,YA,143,181
0133,YA,303,325
0138,YA,294,297
0139,YA,281,236
4005,YA,106,159
4604(*),YA,0,0
1301,YA,121,103
0140,YA,134,107
0142,YA,240,235
0308,YA,0,0
0307,YA,11,9
0306,YA,171,190
0305,YA,11,4
0304,YA,67,57
0303,YA,145,99
0302,YA,153,96
0301,YA,58,27
0127,YA,195,120
0126,YA,109,47
0124,YA,60,35
0120,YA,147,72
2701,YA,379,341
0129,YA,101,92
3401,YA,89,38
1701,YA,158,100
1702,YA,14,19
1703,YA,142,114
1704,YA,0,0
1705,YA,193,226
1706,YA,195,108
1708,YA,123,117
4401,YA,94,135
4402,YA,96,155
5010,YA,41,84
0113,YA,118,70
0110,YA,136,99
0111,YA,110,137
0116,YA,217,241
5016,YA,71,92
0118,YA,100,58
4106,YA,123,226
3308,YA,153,244
3309,YA,144,106
3306,YA,72,115
3304,YA,170,257
3305,YA,135,233
3303,YA,60,118
3301,YA,122,183
4801,YA,184,456
4802,YA,268,369
2301,YA,142,113
2303,YA,132,125
2306,YA,187,173
5003,YA,142,218
5001,YA,47,53
0104,YA,131,94
0101,YA,115,62
0103,YA,105,62
4114,YA,49,90
4115,YA,87,152
0901,YA,116,31
4625,YA,6,6
4626,YA,8,8
4111,YA,178,295
3311,YA,266,466
3310,YA,153,135
3313,YA,46,102
3504,YA,7,8
4605(*),YA,0,0
4623,YA,9,36
4624,YA,81,136
4112,YA,228,352
0190,YA,107,158
5014,YA,137,247
0179,YA,206,271
0170,YA,172,177
0173,YA,146,164
0175,YA,92,124
0177,YA,220,311
4101,YA,52,117
3004,YA,5,11
4102,YA,139,271
4105,YA,73,120
4104,YA,111,171
3002,YA,43,54
4109,YA,239,283
4108,YA,98,189
1901,YA,77,57
0185,YA,225,276
0184,YA,190,159
0187,YA,178,264
0186,YA,278,301
0181,YA,216,307
0180,YA,120,162
0183,YA,157,275
0182,YA,312,407
0501,YA,158,92
0189,YA,136,205
0188,YA,213,351
1502,YA,215,233
1503,YA,172,267
1501,YA,147,132
1504,YA,214,260
3602,YA,242,415
0169,YA,232,343
0168,YA,227,310
0001,YA,0,0
3605,YA,236,481
0163,YA,192,323
0162,YA,125,120
0167,YA,212,335
4627,YA,36,90
4608,YA,66,73
4609,YA,56,134
4606,YA,181,207
5101,YA,65,126
4602,YA,83,104
4603,YA,175,302
4601,YA,63,136
3206,YA,174,320
3205,YA,202,356
3204,YA,21,39
3203,YA,165,349
4628,YA,48,65
3208,YA,25,43
1103,YA,158,137
1101,YA,155,154
2103,YA,230,83
2101,YA,253,153
3904,YA,47,91
3905,YA,43,79
3901,YA,139,335
3902,YA,51,106
3903,YA,274,491
3601,YA,18,18
4618,YA,104,161
4615,YA,137,178
4616,YA,55,95
3104,YA,129,190
3105,YA,24,21
3106,YA,145,212
4003,YA,232,312
3101,YA,264,333
3102,YA,161,152
3103,YA,102,103
5012,YA,186,116
5020,YA,75,191
2501,YA,228,86
4504,YA,119,187
5202,YA,0,0
4501,YA,43,67
4503,YA,13,29
3701,YA,124,158
0156,YA,121,94
0154,YA,188,220
0155,YA,211,223
0153,YA,175,192
0150,YA,124,101
4001,YA,54,68
0701,YA,55,33
Total,YA,21812,27043
4002,YA,57,76
0158,YA,100,94
