Row Label,County,No,Registered Voters,Times Blank Voted,Times Counted,Times Over Voted,Yes
SEA 43-1863,KI,37,475,7,255,0,211
SEA 43-1862,KI,37,476,7,234,0,190
SEA 37-1879,KI,106,839,14,424,0,304
SEA 43-1860,KI,76,745,10,368,0,282
SEA 43-1867,KI,54,546,13,299,0,232
SEA 43-3262,KI,56,306,5,177,0,116
SEA 37-1840,KI,84,616,11,281,0,186
SEA 43-1994,KI,48,295,10,197,0,139
SEA 43-2039,KI,44,328,3,199,0,152
SEA 43-2038,KI,84,560,13,355,0,258
SEA 37-1640,KI,164,738,21,293,0,108
SEA 43-2033,KI,78,438,16,276,0,182
SEA 43-2035,KI,106,668,15,301,0,180
SEA 43-2034,KI,47,424,10,253,0,196
SEA 43-2037,KI,51,551,7,274,0,216
SEA 36-1325,KI,73,465,11,246,0,162
SEA 46-2153,KI,110,492,11,231,0,110
SEA 46-2152,KI,97,378,7,192,0,88
SEA 46-2379,KI,142,542,22,332,0,168
SEA 43-2549,KI,79,718,18,339,0,242
SEA 37-1590,KI,69,294,8,228,0,151
SEA 37-1591,KI,81,360,9,249,0,159
SEA 37-1592,KI,86,634,19,361,0,256
SEA 37-1593,KI,73,470,22,254,0,159
SEA 37-1594,KI,82,761,26,343,0,235
SEA 37-1596,KI,116,497,19,260,0,125
SEA 43-2542,KI,25,275,7,146,0,114
SEA 36-2116,KI,69,299,7,202,0,126
SEA 43-1406,KI,74,398,21,264,0,169
SEA 36-2117,KI,68,336,6,223,0,149
SEA 46-2270,KI,78,290,6,202,0,118
SEA 46-1978,KI,146,501,11,328,0,171
SEA 36-1288,KI,69,391,9,265,0,187
SEA 36-1287,KI,129,733,23,481,0,329
SEA 36-1286,KI,69,439,9,254,0,176
SEA 46-1970,KI,65,250,7,161,0,89
SEA 46-1971,KI,85,325,13,200,0,102
SEA 46-1977,KI,90,321,8,217,0,119
SEA 46-1974,KI,113,415,17,269,0,139
SEA 36-1676,KI,92,261,8,167,0,67
SEA 36-1677,KI,110,336,11,219,0,98
SEA 36-1675,KI,105,309,7,209,0,97
SEA 34-1245,KI,117,466,8,244,0,119
SEA 36-1673,KI,227,806,31,530,0,272
SEA 34-1247,KI,92,461,13,202,0,97
SEA 34-1246,KI,116,355,7,203,0,80
SEA 34-1249,KI,103,551,7,241,0,131
SEA 34-1248,KI,106,407,9,209,0,94
SEA 36-1775,KI,115,711,14,327,0,198
SEA 36-1774,KI,142,494,18,347,0,187
SEA 36-1773,KI,97,644,8,285,0,180
SEA 36-1772,KI,104,534,14,284,0,166
SEA 36-1771,KI,105,487,11,248,0,132
SEA 36-1679,KI,135,413,20,272,0,117
SEA 46-1959,KI,201,703,27,491,0,263
SEA 43-3628,KI,76,536,10,290,0,204
SEA 34-1410,KI,78,240,7,156,0,71
SEA 36-1699,KI,65,295,5,160,0,90
SEA 34-1412,KI,84,261,6,166,0,76
SEA 34-1413,KI,138,533,17,319,0,164
SEA 34-1414,KI,88,239,11,165,0,66
SEA 34-1415,KI,94,406,12,247,0,141
SEA 34-1416,KI,80,394,15,235,0,140
SEA 36-1690,KI,75,342,16,178,1,86
SEA 36-1691,KI,67,274,12,156,0,77
SEA 36-1692,KI,139,363,11,256,0,106
SEA 36-1693,KI,88,308,10,189,0,91
SEA 36-1695,KI,165,475,15,320,0,140
SEA 36-1696,KI,155,433,14,286,0,117
SEA 36-1697,KI,81,312,13,186,0,92
SEA 36-1317,KI,146,631,30,370,0,194
SEA 37-1607,KI,94,524,9,227,0,124
SEA 36-2523,KI,164,496,21,333,0,148
SEA 36-2522,KI,121,356,13,230,0,96
SEA 46-3688,KI,5,24,0,15,0,10
SEA 36-2520,KI,128,573,12,298,0,158
SEA 36-2527,KI,101,294,13,195,0,81
SEA 36-2526,KI,140,444,17,301,0,144
SEA 36-1721,KI,103,529,10,246,0,133
SEA 36-2529,KI,145,456,22,314,0,147
SEA 36-2528,KI,183,576,24,400,0,193
SEA 46-1980,KI,119,381,11,257,0,127
SEA 43-3571,KI,39,464,7,156,0,110
SEA 43-1267,KI,76,386,17,264,0,171
SEA 43-1783,KI,75,455,14,243,0,154
SEA 36-1727,KI,81,382,15,239,0,143
SEA 37-3567,KI,59,408,8,130,0,63
SEA 46-2359,KI,83,341,9,203,0,111
SEA 46-2302,KI,99,408,12,265,0,154
SEA 36-1672,KI,78,252,7,164,0,79
SEA 37-1652,KI,80,287,15,157,0,62
SEA 36-3605,KI,62,535,18,249,0,169
SEA 37-1937,KI,73,293,11,212,0,128
SEA 11-3491,KI,0,0,0,0,0,0
SEA 36-3317,KI,95,595,25,383,0,263
SEA 37-1932,KI,69,416,16,218,0,133
SEA 36-1670,KI,173,492,16,331,0,142
SEA 37-1839,KI,109,754,19,399,0,271
SEA 37-1838,KI,130,764,16,405,0,259
SEA 32-2224,KI,140,535,24,289,0,125
SEA 46-2377,KI,138,574,20,391,0,233
SEA 37-1650,KI,74,260,12,175,0,89
SEA 37-1833,KI,98,653,13,336,0,225
SEA 46-2370,KI,48,428,7,137,0,82
SEA 37-1831,KI,60,353,10,221,0,151
SEA 37-1914,KI,99,523,13,364,0,252
SEA 37-3696,KI,10,49,1,18,0,7
SEA 37-3693,KI,0,0,0,0,0,0
SEA 11-1597,KI,176,909,26,410,0,208
SEA 43-1819,KI,106,457,26,303,0,171
SEA 43-1982,KI,78,501,11,266,0,177
SEA 43-1983,KI,95,497,21,313,0,197
SEA 46-2351,KI,76,314,14,200,0,110
SEA 43-1986,KI,52,278,4,163,0,107
SEA 46-2350,KI,95,407,10,217,0,112
SEA 46-2357,KI,128,472,14,309,0,167
SEA 43-3692,KI,0,0,0,0,0,0
SEA 43-3690,KI,8,38,1,17,0,8
SEA 46-2240,KI,72,431,34,290,0,184
SEA 36-1770,KI,52,234,6,159,0,101
SEA 43-2055,KI,24,322,2,113,0,87
SEA 46-2231,KI,113,619,17,366,0,236
SEA 46-2143,KI,84,285,13,163,0,66
SEA 46-1401,KI,128,686,12,311,1,170
SEA 46-2244,KI,81,268,14,191,0,96
SEA 36-2749,KI,37,336,4,130,1,88
SEA 37-1940,KI,86,536,14,268,0,168
SEA 46-2341,KI,157,569,12,349,0,180
SEA 37-1944,KI,85,754,22,326,0,219
SEA 36-2743,KI,150,501,17,332,0,165
SEA 46-2303,KI,107,422,17,284,0,160
SEA 46-2378,KI,89,322,11,212,0,112
SEA 43-3595,KI,91,535,27,322,0,204
SEA 46-2363,KI,92,380,12,213,0,109
SEA 46-2360,KI,79,469,11,202,0,112
SEA 46-2313,KI,98,538,13,248,0,137
SEA 46-2373,KI,136,683,15,331,0,180
SEA 46-2366,KI,98,451,12,241,0,131
SEA 43-2105,KI,103,628,17,361,0,241
SEA 43-3570,KI,94,1056,23,429,0,312
SEA 43-2061,KI,65,476,9,207,0,133
SEA 46-2056,KI,72,330,13,228,0,143
SEA 43-1350,KI,26,265,8,133,0,99
SEA 43-2065,KI,39,547,12,179,0,128
SEA 43-2068,KI,37,425,2,191,0,152
SEA 43-2069,KI,95,652,21,399,0,283
SEA 43-1826,KI,82,567,9,354,0,263
SEA 36-3345,KI,96,517,7,260,0,157
SEA 46-2057,KI,120,443,6,310,0,184
SEA 36-3341,KI,101,654,20,325,0,204
SEA 37-1825,KI,64,704,16,296,0,216
SEA 46-2364,KI,84,355,15,185,0,86
SEA 34-1515,KI,115,391,9,247,0,123
SEA 34-1514,KI,121,521,15,277,0,141
SEA 34-1517,KI,56,260,4,145,0,85
SEA 34-1516,KI,113,399,8,227,0,106
SEA 32-3656,KI,144,474,22,288,0,122
SEA 34-1510,KI,99,392,9,228,0,120
SEA 34-1513,KI,149,663,20,312,0,143
SEA 34-1512,KI,75,269,7,149,0,67
SEA 43-1364,KI,95,535,13,321,0,213
SEA 43-1365,KI,57,459,10,262,0,195
SEA 43-1366,KI,38,287,6,186,0,142
SEA 43-1367,KI,55,375,6,253,0,192
SEA 34-1519,KI,96,327,8,192,0,88
SEA 34-1518,KI,80,260,10,156,0,66
SEA 43-1362,KI,91,660,10,351,0,250
SEA 43-1363,KI,80,725,23,386,0,283
SEA 36-1698,KI,93,278,10,167,0,64
SEA 36-1319,KI,78,469,13,285,0,194
SEA 36-1318,KI,150,999,23,537,0,364
SEA 11-1624,KI,111,577,9,208,0,88
SEA 36-2119,KI,40,277,9,176,0,127
SEA 36-1720,KI,97,622,14,287,0,176
SEA 34-1418,KI,75,299,5,196,0,116
SEA 36-1722,KI,99,536,10,256,0,147
SEA 36-1723,KI,98,431,8,252,0,146
SEA 36-1724,KI,99,315,6,207,0,102
SEA 36-1725,KI,59,372,10,189,0,120
SEA 36-1726,KI,69,387,10,214,0,135
SEA 34-1419,KI,193,694,21,418,0,204
SEA 36-1729,KI,49,231,6,147,0,92
SEA 37-1646,KI,40,457,13,151,0,98
SEA 46-2266,KI,146,494,15,288,0,127
SEA 43-2004,KI,59,356,14,206,0,133
SEA 43-2987,KI,24,673,8,97,0,65
SEA 46-2339,KI,67,330,12,171,0,92
SEA 46-2338,KI,106,543,7,260,0,147
SEA 46-2330,KI,98,420,5,232,0,129
SEA 46-2333,KI,87,371,15,221,0,119
SEA 46-2332,KI,75,248,11,165,0,79
SEA 46-2335,KI,125,609,10,268,1,132
SEA 46-2334,KI,147,573,11,343,0,185
SEA 46-2337,KI,85,347,5,185,0,95
SEA 46-2336,KI,139,707,19,350,0,192
SEA 43-2109,KI,40,478,14,212,0,158
SEA 43-3230,KI,109,626,13,309,0,187
SEA 43-2016,KI,33,333,4,197,0,160
SEA 36-2163,KI,75,289,7,176,0,94
SEA 36-2162,KI,99,373,12,259,0,148
SEA 36-2161,KI,108,460,10,304,0,186
SEA 34-1458,KI,105,376,13,246,0,128
SEA 34-1459,KI,94,272,6,175,0,75
SEA 36-2165,KI,62,240,5,170,0,103
SEA 36-2164,KI,67,310,4,215,0,144
SEA 34-1454,KI,90,306,5,180,0,85
SEA 11-3580,KI,68,401,4,175,0,103
SEA 34-1456,KI,107,428,10,248,0,131
SEA 34-1457,KI,147,687,22,385,0,216
SEA 34-1450,KI,76,301,7,188,0,105
SEA 34-1451,KI,83,330,5,178,0,90
SEA 34-1452,KI,76,275,8,170,0,86
SEA 34-1453,KI,93,264,3,174,0,78
SEA 37-3639,KI,69,303,10,191,0,112
SEA 43-1277,KI,92,541,22,282,0,168
SEA 43-2008,KI,47,257,14,169,0,108
SEA 37-3636,KI,114,786,17,296,0,165
SEA 43-1275,KI,71,275,14,200,0,115
SEA 46-2263,KI,154,599,17,396,0,225
SEA 43-1272,KI,82,437,15,285,0,188
SEA 36-3496,KI,126,671,10,328,0,192
SEA 36-2171,KI,152,491,18,329,0,159
SEA 46-2348,KI,73,274,7,161,0,81
SEA 43-1379,KI,52,263,9,187,0,126
SEA 37-1907,KI,114,657,19,432,0,299
SEA 37-1906,KI,57,427,14,280,0,209
SEA 43-1271,KI,57,473,9,260,0,194
SEA 37-1903,KI,61,312,7,218,0,150
SEA 37-1902,KI,68,339,5,224,0,151
SEA 37-1901,KI,46,260,6,163,0,111
SEA 37-1900,KI,56,355,8,192,0,128
SEA 37-1864,KI,63,622,18,273,0,192
SEA 43-1376,KI,66,541,11,312,0,235
SEA 43-1870,KI,53,466,15,273,0,205
SEA 36-2167,KI,82,327,10,211,0,119
SEA 43-1874,KI,71,608,11,343,0,261
SEA 46-1400,KI,99,425,6,221,0,116
SEA 36-2166,KI,74,336,13,231,0,144
SEA 32-2537,KI,74,396,15,213,0,124
SEA 46-2322,KI,108,532,15,281,0,158
SEA 43-1373,KI,51,335,14,243,0,178
SEA 32-2539,KI,188,788,34,447,0,225
SEA 43-1371,KI,35,288,4,166,0,127
SEA 43-2028,KI,66,423,13,280,0,201
SEA 34-1455,KI,169,956,24,428,0,235
SEA 43-2026,KI,77,356,11,239,0,151
SEA 43-2027,KI,45,292,11,202,0,146
SEA 43-2024,KI,39,336,10,201,0,152
SEA 43-1370,KI,64,332,4,237,0,169
SEA 43-2023,KI,59,388,5,224,0,160
SEA 43-2020,KI,92,374,13,249,0,144
SEA 43-2021,KI,87,797,18,506,0,401
SEA 36-2168,KI,107,520,9,334,0,218
SEA 36-2524,KI,73,216,8,152,0,71
SEA 46-1967,KI,96,497,13,320,0,211
SEA 46-2275,KI,24,127,7,71,0,40
SEA 43-2550,KI,30,342,8,157,0,119
SEA 43-2541,KI,14,268,5,115,0,96
SEA 37-1585,KI,84,358,13,233,0,136
SEA 37-1584,KI,68,332,8,210,0,134
SEA 43-1889,KI,43,483,12,288,0,233
SEA 43-1345,KI,84,424,21,274,0,169
SEA 36-1298,KI,68,337,8,246,0,170
SEA 34-3682,KI,80,386,3,192,0,109
SEA 43-1888,KI,69,633,10,373,0,294
SEA 36-1294,KI,135,735,22,449,0,292
SEA 36-1295,KI,62,337,9,219,0,148
SEA 36-1296,KI,50,303,5,194,0,139
SEA 36-1297,KI,63,298,6,183,0,114
SEA 36-1292,KI,71,356,15,220,0,134
SEA 34-1257,KI,180,510,15,304,0,109
SEA 34-1254,KI,61,346,11,150,0,78
SEA 34-1255,KI,88,414,23,202,0,91
SEA 34-1252,KI,142,660,15,295,0,138
SEA 36-1769,KI,55,234,7,151,0,89
SEA 34-1250,KI,91,335,9,199,0,99
SEA 34-1251,KI,153,538,26,312,0,133
SEA 36-1764,KI,62,264,9,185,0,114
SEA 36-1765,KI,60,274,10,178,0,108
SEA 36-1766,KI,63,401,10,216,0,143
SEA 36-1767,KI,82,551,7,242,0,153
SEA 36-1760,KI,74,300,9,195,0,112
SEA 36-1761,KI,77,309,11,193,0,105
SEA 36-1762,KI,91,306,12,207,0,104
SEA 36-1763,KI,58,312,8,196,0,130
SEA 46-2500,KI,87,360,5,209,0,117
SEA 34-3175,KI,87,357,11,235,0,137
SEA 34-1425,KI,57,292,7,185,0,121
SEA 34-1424,KI,87,436,8,210,0,115
SEA 34-1427,KI,92,269,11,163,0,60
SEA 34-1426,KI,81,294,19,186,0,86
SEA 34-1420,KI,173,668,16,385,0,196
SEA 34-1423,KI,70,338,6,205,0,129
SEA 34-1422,KI,89,354,10,216,0,117
SEA 46-1965,KI,53,292,10,190,0,127
SEA 34-1429,KI,78,252,4,158,0,76
SEA 34-1428,KI,70,252,11,163,0,82
SEA 43-2239,KI,103,566,20,389,0,266
SEA 43-2238,KI,144,813,20,539,0,375
SEA 43-2237,KI,95,568,20,352,0,237
SEA 34-2501,KI,142,381,8,244,0,94
SEA 43-1349,KI,57,359,6,231,0,168
SEA 36-2532,KI,137,416,13,273,0,123
SEA 36-2533,KI,129,431,20,267,0,118
SEA 36-2534,KI,159,547,14,315,0,142
SEA 36-2535,KI,114,566,15,291,0,162
SEA 36-2129,KI,133,691,12,326,0,181
SEA 36-2126,KI,139,722,16,419,0,264
SEA 36-2125,KI,157,620,11,357,0,189
SEA 36-2121,KI,73,443,7,216,0,136
SEA 36-2120,KI,69,413,11,273,0,193
SEA 36-2146,KI,72,338,13,199,0,114
SEA 46-1966,KI,52,234,9,144,0,83
SEA 46-2375,KI,81,312,13,210,0,116
SEA 43-2115,KI,21,527,11,134,0,102
SEA 37-3673,KI,85,563,7,277,0,185
SEA 37-3672,KI,53,426,10,225,0,162
SEA 37-3573,KI,15,564,6,111,0,90
SEA 36-2511,KI,146,430,15,311,0,150
SEA 46-2249,KI,66,250,12,170,0,92
SEA 43-1779,KI,34,377,2,147,0,111
SEA 37-1558,KI,142,702,20,273,0,111
SEA 37-1559,KI,49,338,8,108,0,51
SEA 37-1555,KI,82,410,14,190,0,94
SEA 46-2243,KI,140,514,26,359,0,193
SEA 37-1557,KI,61,343,9,124,0,54
SEA 46-2245,KI,122,409,14,322,0,186
SEA 43-1776,KI,131,673,17,375,0,227
SEA 46-2247,KI,170,630,19,421,0,232
SEA 37-1553,KI,100,388,8,206,2,96
SEA 32-2211,KI,148,606,18,311,0,145
SEA 32-2210,KI,179,610,39,374,0,156
SEA 43-1380,KI,41,301,4,183,0,138
SEA 46-2361,KI,99,359,20,206,0,87
SEA 32-2215,KI,256,805,23,535,0,256
SEA 46-2367,KI,105,449,14,229,0,110
SEA 32-2217,KI,168,754,42,421,0,211
SEA 32-2216,KI,87,338,13,203,0,103
SEA 37-1824,KI,69,394,8,246,0,169
SEA 32-2218,KI,168,666,18,332,0,146
SEA 37-1827,KI,92,558,15,270,0,163
SEA 36-1326,KI,141,693,22,436,0,273
SEA 37-1823,KI,8,209,2,44,0,34
SEA 43-1835,KI,121,688,22,417,0,274
SEA 37-1608,KI,83,559,11,293,0,199
SEA 36-1320,KI,72,362,11,234,0,151
SEA 36-1321,KI,79,416,7,258,0,172
SEA 37-1622,KI,118,578,16,226,0,92
SEA 37-2799,KI,55,445,12,206,0,139
SEA 46-2269,KI,64,305,12,197,0,121
SEA 36-1322,KI,80,479,10,286,0,196
SEA 46-1964,KI,77,499,13,247,0,157
SEA 36-1323,KI,68,401,7,243,0,168
SEA 37-1620,KI,64,418,7,140,0,69
SEA 37-1891,KI,58,304,12,193,0,123
SEA 36-1662,KI,173,450,11,291,0,107
SEA 37-1609,KI,55,414,8,242,0,179
SEA 46-2100,KI,77,370,8,246,0,161
SEA 46-1961,KI,71,272,10,182,0,101
SEA 36-1328,KI,128,756,15,390,0,247
SEA 43-3497,KI,59,532,8,218,0,151
SEA 46-1962,KI,90,295,14,208,0,104
SEA 37-1894,KI,76,433,14,259,0,169
SEA 37-1899,KI,53,338,7,195,0,135
SEA 37-1898,KI,34,285,4,158,0,120
SEA 36-1703,KI,172,530,14,340,0,154
SEA 36-2750,KI,51,458,11,198,0,136
SEA 37-1890,KI,110,581,23,412,0,279
SEA 37-1893,KI,83,445,11,287,0,193
SEA 37-1892,KI,59,594,8,360,0,293
SEA 37-1895,KI,86,604,13,356,0,257
SEA 37-1628,KI,74,444,11,215,0,130
SEA 37-1897,KI,89,881,17,320,0,214
SEA 37-1896,KI,67,410,12,258,0,179
