Row Label,County,Repealed,Maintained
CAVALRY,SN,153,164
LYNNWOOD 21,SN,117,154
SULTAN RIVER,SN,150,148
STANWOOD 7,SN,85,79
LYNNWOOD 25,SN,166,173
LYNNWOOD 24,SN,84,119
WATERS,SN,164,181
MONROE  6,SN,118,134
EVERETT   4,SN,126,126
MARYSVILLE 22,SN,192,188
EVERETT  75,SN,91,92
KENWOOD,SN,110,139
ELFIN,SN,65,93
KENNARD,SN,93,140
ROBINHOOD,SN,108,130
EDMONDS 14,SN,96,125
SPADA,SN,2,5
HAINES,SN,162,158
SPENCER(*),SN,0,0
HILTONS LAKE,SN,130,172
TUCKER,SN,91,204
EVERETT  39,SN,134,121
EVERETT  38,SN,31,39
BEVERLY,SN,97,171
EVERETT  36,SN,135,96
KNOX,SN,9,9
MARINER,SN,121,110
EVERETT  33,SN,168,178
EVERETT  32,SN,127,135
EVERETT  31,SN,103,91
EVERETT  30,SN,167,146
EDMONDS 39,SN,133,251
EVERETT  41,SN,121,91
EDMONDS 33,SN,110,148
EDMONDS 32,SN,136,157
EDMONDS 31,SN,161,166
EDMONDS 30,SN,93,142
EDMONDS 37,SN,119,176
EDMONDS 36,SN,100,187
PACIFIC,SN,35,29
EDMONDS 34,SN,119,186
TRONSON,SN,89,112
LAKE STEVENS 28,SN,118,154
LAKE STEVENS 26,SN,78,70
LAKE STEVENS 27,SN,71,72
LAKE STEVENS 24,SN,107,103
LAKE STEVENS 25,SN,34,56
LAKE STEVENS 22,SN,102,130
LAKE STEVENS 23,SN,113,98
LAKE STEVENS 20,SN,142,132
LAKE STEVENS 21,SN,190,153
ARLINGTON 18,SN,0,0
ARLINGTON 17,SN,4,3
ARLINGTON 16,SN,97,103
ARLINGTON 15,SN,63,51
ARLINGTON 14,SN,117,112
VINE,SN,120,135
ARLINGTON 12,SN,114,105
ARLINGTON 11,SN,68,80
ARLINGTON 10,SN,207,171
PELLERIN,SN,125,146
KOKANEE,SN,61,95
TIMBER,SN,0,0
EVERGREEN,SN,94,96
PIPELINE,SN,141,144
CREEK,SN,144,186
EVERETT  69,SN,107,133
LYNNWOOD  7,SN,144,175
WALNUT,SN,62,138
STANWOOD 1,SN,80,66
STANWOOD 3,SN,117,95
MONROE  2,SN,170,142
MONROE  5,SN,198,176
PINEWOOD,SN,90,167
MONROE  7,SN,158,137
STANWOOD 6,SN,99,101
MONROE  9,SN,156,173
MONROE  8,SN,93,101
CLOVER,SN,86,135
COHO,SN,51,65
OWEN,SN,132,123
MARYSVILLE 47,SN,148,121
FERN,SN,44,63
LYNNWOOD  5,SN,83,72
LYNNWOOD  4,SN,92,119
MUKILTEO 21,SN,69,112
MUKILTEO 20,SN,161,208
LYNNWOOD  1,SN,63,75
LYNNWOOD  3,SN,120,127
POND,SN,97,162
ATLAS,SN,125,228
LYNNWOOD  9,SN,111,198
LYNNWOOD  8,SN,98,107
BRIER 8,SN,76,147
MILL CREEK 21,SN,46,97
MILL CREEK 20,SN,91,140
MILL CREEK 22,SN,92,102
BRIER 3,SN,153,261
BRIER 2,SN,91,146
BRIER 1,SN,115,181
OVERLOOK,SN,153,205
BRIER 7,SN,87,162
BRIER 6,SN,89,104
BRIER 5,SN,134,238
BRIER 4,SN,106,206
MUKILTEO 12,SN,149,292
POPLAR,SN,61,89
FOUR CORNERS,SN,138,157
KACKMAN,SN,112,106
PILOT,SN,166,152
MUKILTEO  5,SN,176,221
MUKILTEO  4,SN,90,121
MUKILTEO  7,SN,76,155
MUKILTEO  6,SN,127,181
MUKILTEO  1,SN,152,221
MUKILTEO  3,SN,98,148
OHLDE,SN,147,149
MARYSVILLE 49,SN,122,106
MUKILTEO  9,SN,146,145
MUKILTEO  8,SN,100,122
COVE,SN,102,165
SILVER LAKE,SN,128,124
JORDAN TRAILS,SN,88,74
SOUTH LAKE STEVENS,SN,136,166
WINTER LAKE,SN,82,98
SUNDAY LAKE,SN,154,221
HAPPY VALLEY,SN,100,103
TUALCO,SN,105,127
RIDGEVIEW,SN,65,86
WINDSONG,SN,101,149
LAKE STEVENS 17,SN,130,151
MISTY,SN,135,159
LAKE STEVENS 15,SN,148,201
REES,SN,51,70
LAKE STEVENS 13,SN,111,149
LAKE STEVENS 12,SN,114,105
LAKE STEVENS 11,SN,100,81
LAKE STEVENS 10,SN,141,143
ROYAL,SN,191,217
LAKE STEVENS 19,SN,134,177
LAKE STEVENS 18,SN,121,124
MANORDALE,SN,112,143
POPPY,SN,83,99
CLEARVIEW,SN,132,225
LIND,SN,143,140
HAMPTON,SN,133,144
PARKSHORE,SN,89,137
MILL CREEK 10,SN,106,129
DUBUQUE,SN,123,148
IVERSON,SN,98,102
KEELER,SN,93,121
MILL CREEK 13,SN,114,128
MARTHA LAKE,SN,116,169
PARK PLACE,SN,75,62
BLUFF,SN,126,168
SISCO,SN,166,183
THOMAS CREEK,SN,98,164
TULALIP 3,SN,170,104
OLNEY,SN,175,144
TULALIP 1,SN,139,162
TULALIP 6,SN,82,59
TULALIP 4,SN,232,97
TULALIP 5,SN,115,81
EVERETT  60,SN,126,120
EVERETT  61,SN,24,29
EVERETT  62,SN,93,93
EVERETT  63,SN,105,97
SHOECRAFT,SN,174,177
EVERETT  65,SN,124,113
EVERETT  66,SN,127,129
EVERETT  67,SN,124,116
EVERETT  68,SN,193,151
ROSE,SN,103,114
LAKE,SN,177,179
HIPOINT,SN,86,102
MILL CREEK  3,SN,82,112
MILL CREEK  2,SN,101,153
MILL CREEK  1,SN,130,217
MILL CREEK  7,SN,4,16
MILL CREEK  6,SN,135,232
MILL CREEK  5,SN,150,237
MILL CREEK  4,SN,89,141
HEARTHSTONE,SN,112,100
MILL CREEK  9,SN,118,182
MILL CREEK  8,SN,163,202
CLIFF,SN,70,128
MARYSVILLE 54,SN,169,136
MARYSVILLE 55,SN,84,119
HEMLOCK,SN,150,224
MARYSVILLE 53,SN,98,95
BROCKLIN,SN,148,148
MARYSVILLE 51,SN,62,62
COUNTRY,SN,102,108
WITHERS,SN,112,238
PIONEER,SN,117,141
ELWOOD,SN,95,175
PEAK,SN,11,3
HOLLY,SN,127,173
CHAIN LAKE,SN,196,175
BRYANT,SN,76,47
WOODWAY 1,SN,103,207
WOODWAY 2,SN,70,131
MUKILTEO  2,SN,132,286
KENSINGTON,SN,54,94
FALLS,SN,16,20
HILL,SN,103,137
VILLAGE,SN,204,214
MARYSVILLE 36,SN,101,105
SHELTON,SN,234,145
PACKWOOD,SN,78,83
POST,SN,139,140
BOULDER,SN,201,188
HUNT(*),SN,0,0
FIRGROVE,SN,77,121
RICHLAND,SN,42,64
FLORENCE,SN,62,60
MC DONALD,SN,106,112
NORTH CREEK,SN,126,137
EVERETT  70(*),SN,0,0
GREENWOOD,SN,132,173
CRAWFORD,SN,39,53
HAVEN,SN,128,187
LYNNWOOD 30,SN,190,122
LYNNWOOD 31,SN,72,90
LYNNWOOD 33,SN,149,143
LYNNWOOD 34,SN,59,91
MALTBY,SN,158,144
STONE GATE,SN,93,134
MARYSVILLE 45,SN,198,175
BOSTIAN,SN,84,122
SILER,SN,82,107
MAPLEWOOD,SN,121,172
MOUNTLAKE TERRACE 19,SN,135,166
MOUNTLAKE TERRACE 18,SN,131,132
MOUNTLAKE TERRACE 17,SN,116,221
MOUNTLAKE TERRACE 16,SN,92,115
MOUNTLAKE TERRACE 15,SN,101,123
MOUNTLAKE TERRACE 14,SN,142,143
MOUNTLAKE TERRACE 13,SN,108,170
MOUNTLAKE TERRACE 12,SN,124,121
MOUNTLAKE TERRACE 11,SN,112,134
MOUNTLAKE TERRACE 10,SN,146,226
ARLINGTON  8,SN,145,128
ARLINGTON  9,SN,157,146
ARLINGTON  4,SN,217,203
EVERETT   1,SN,133,188
ARLINGTON  6,SN,173,125
ASH,SN,195,175
EDMONDS 43,SN,128,211
ARLINGTON  1,SN,150,123
ARLINGTON  2,SN,112,93
ARLINGTON  3,SN,111,126
SHADOW WOOD,SN,102,161
HUCKLEBERRY,SN,80,81
SHORTS,SN,180,197
PIONEER TRAILS,SN,126,151
CREEKSIDE,SN,93,132
LYNNWOOD 29,SN,178,175
EVERETT  28,SN,87,119
EVERETT  29,SN,98,97
ARLINGTON  5,SN,192,180
EVERETT  24,SN,114,161
EVERETT  25,SN,104,120
PETERSON,SN,145,208
EVERETT  27,SN,126,158
EVERETT  20,SN,112,126
EVERETT  21,SN,155,196
EVERETT  22,SN,109,110
EVERETT  23,SN,22,32
EVERETT  18,SN,146,204
ARLINGTON  7,SN,203,165
ADMIRALTY,SN,102,92
EDMONDS 49,SN,108,158
GLEN ACRES(*),SN,0,0
EDMONDS 47,SN,59,95
EDMONDS 44,SN,89,186
EVERETT  89,SN,113,85
EDMONDS 42,SN,79,134
LAKE STEVENS  6,SN,147,131
WOODGATE,SN,75,84
EDMONDS 41,SN,67,145
EVERETT  86,SN,114,128
THOMPSON,SN,177,172
BUTTERNUT,SN,111,168
MONROE  4,SN,146,168
EVERETT  82,SN,105,108
STILLAGUAMISH,SN,60,57
BOTHELL 31,SN,119,193
BOTHELL 33,SN,116,159
GLENWOOD,SN,118,74
BOTHELL 35,SN,110,138
BOTHELL 34,SN,129,200
BOTHELL 37,SN,160,210
BOTHELL 36,SN,110,154
BOTHELL 39,SN,93,136
BOTHELL 38,SN,109,159
ALDERCREST,SN,34,26
MC FARLAND,SN,149,204
QUEENS,SN,131,153
EVERETT  91,SN,89,90
LUPINE,SN,115,127
EVERETT  93,SN,90,68
HAZEL,SN,192,195
EVERETT  95,SN,73,56
EVERETT  94,SN,64,84
OAKS,SN,168,170
GIBSON,SN,95,90
HIGH ROCK,SN,146,124
BEECHER,SN,170,172
BERKSHIRE,SN,179,209
PORTAGE,SN,69,60
STICKNEY,SN,153,130
MARYSVILLE 50,SN,155,117
STOCK SHOW,SN,80,72
HENNING,SN,179,213
PILCHUCK RIVER,SN,6,15
MILL,SN,173,155
WOODS CREEK,SN,146,113
LOMA,SN,129,135
WILLOWDALE,SN,129,186
MARYSVILLE 18,SN,183,174
MARYSVILLE 19,SN,113,114
MARYSVILLE 12,SN,147,160
MARYSVILLE 13,SN,107,112
MARYSVILLE 10,SN,119,102
MARYSVILLE 11,SN,200,151
MARYSVILLE 16,SN,169,170
OSBORN,SN,112,134
SUNRISE,SN,101,161
MARYSVILLE 15,SN,154,124
MEADOW,SN,127,121
LAKE STEVENS 16,SN,108,103
SLIVER(*),SN,0,0
ROOSEVELT,SN,85,67
LAKE STEVENS 14,SN,117,135
RAINIER,SN,86,81
DOUGLAS FIRS,SN,99,139
TROMBLEY,SN,158,129
RUGGS LAKE,SN,148,159
EVERETT   6,SN,106,88
EVERETT   7,SN,60,58
LAKE GOODWIN,SN,214,242
EVERETT   5,SN,124,109
EVERETT   2,SN,100,161
EVERETT   3,SN,100,120
SHELBY,SN,74,163
MAGNOLIA,SN,90,132
WHEELER,SN,131,139
VALMONT,SN,50,111
EDMONDS 13,SN,171,199
EVERETT   8,SN,112,116
EVERETT   9,SN,149,255
GETCHELL,SN,119,130
SEXTON,SN,182,184
EDMONDS 15,SN,104,130
RIVERCREST,SN,101,98
LYNNWOOD  2,SN,86,119
STAR CREEK,SN,80,98
EDMONDS 19,SN,148,176
CASSIDY,SN,135,143
EDMONDS 18,SN,130,154
TRANGEN,SN,124,144
WOODRIDGE,SN,148,210
MACHIAS,SN,202,226
FIRTREE,SN,132,107
SNOHOMISH 10,SN,78,61
EAST SHORE,SN,117,157
ALMA,SN,24,13
CASCADIAN,SN,160,186
ALDER,SN,111,128
EDMONDS 46,SN,174,334
LYNNWOOD 32(*),SN,0,0
INDEX,SN,24,39
EDMONDS 45,SN,102,147
LYNNWOOD 22,SN,84,107
JORDAN BRIDGE,SN,49,29
WELLINGTON,SN,151,240
FREEWAY,SN,101,192
SHORE,SN,144,167
LYNNWOOD 20,SN,129,133
EDMONDS 40,SN,122,174
SILVANA,SN,97,108
LYNNWOOD 26,SN,119,162
EVERETT  55,SN,46,31
EVERETT  54,SN,103,152
EVERETT  57,SN,121,132
EVERETT  56,SN,113,120
EVERETT  51,SN,91,146
EVERETT  50,SN,94,151
EVERETT  53,SN,116,139
EVERETT  52,SN,123,103
SAMOEA,SN,129,168
STORM LAKE,SN,192,207
EVERETT  59,SN,95,112
EVERETT  58,SN,10,20
EDMONDS 11,SN,115,215
EDMONDS 10,SN,116,243
EVERETT  72,SN,65,76
EDMONDS 12,SN,47,128
MOUNTLAKE TERRACE  8,SN,105,142
MOUNTLAKE TERRACE  9,SN,80,96
EDMONDS 17,SN,87,173
EDMONDS 16,SN,103,119
MOUNTLAKE TERRACE  4,SN,100,91
MOUNTLAKE TERRACE  5,SN,100,140
MOUNTLAKE TERRACE  6,SN,86,115
MOUNTLAKE TERRACE  7,SN,77,75
MOUNTLAKE TERRACE  1,SN,110,124
MOUNTLAKE TERRACE  2,SN,122,115
MOUNTLAKE TERRACE  3,SN,108,128
LYNNWOOD 28,SN,81,83
WELANGDON,SN,8,10
RONCREST,SN,64,61
PANTHER CREEK,SN,139,148
HIGH BRIDGE,SN,211,242
EDMONDS  6,SN,148,253
AVALON,SN,75,63
MINOR,SN,110,186
KETCHUM,SN,129,148
PUGET,SN,91,159
HAT ISLAND,SN,14,21
ANN,SN,95,142
EDMONDS  5,SN,88,113
WOODLAND,SN,79,82
DARRINGTON,SN,145,158
NORTHROAD,SN,129,213
NEWTON,SN,82,138
NEWBERG,SN,122,121
FAIRVIEW,SN,103,143
SLEEPY HOLLOW,SN,142,124
MARYSVILLE 52,SN,177,166
STANBY,SN,48,40
MARYSVILLE 27,SN,190,156
BOEING,SN,115,105
MANOR,SN,135,135
SANDMAN,SN,109,114
WEST FORK,SN,54,44
SKYKOMISH,SN,53,53
LOCHSLOY,SN,208,169
AIRPARK,SN,54,36
WALLACE,SN,119,88
EDMONDS 29,SN,109,224
FIRCREST,SN,88,103
PICNIC POINT,SN,107,116
FIELD,SN,147,123
HARTFORD,SN,82,74
YORK,SN,167,144
MARKS,SN,134,155
BOSWORTH,SN,176,182
GREGORY,SN,123,116
NORTH FORK,SN,85,88
MORNING RISE,SN,113,154
BOTHELL 32,SN,97,122
MEADOWDALE,SN,97,153
PARADISE,SN,179,160
MARYSVILLE 28,SN,105,66
WINGATE,SN,130,190
MARYSVILLE  9,SN,72,54
MARYSVILLE  8,SN,136,105
LAKEWOOD,SN,147,125
MARYSVILLE  1,SN,95,90
MARYSVILLE  3,SN,173,144
MARYSVILLE  2,SN,57,68
MARYSVILLE  5,SN,170,188
MARYSVILLE  4,SN,116,103
MARYSVILLE  7,SN,101,83
MARYSVILLE  6,SN,122,90
EVERETT  11,SN,119,203
LARCH,SN,105,154
EVERETT  13,SN,83,131
EVERETT  12,SN,108,115
EVERETT  15,SN,119,124
EVERETT  14,SN,109,134
EVERETT  17,SN,80,76
EVERETT  16,SN,90,114
EVERETT  19,SN,125,98
SEATTLE HILL,SN,105,141
WHALEBACK,SN,13,7
EDMONDS 51,SN,125,168
EDMONDS 50,SN,89,113
EDMONDS 52,SN,112,160
SULTAN 1,SN,169,128
SULTAN 3,SN,115,136
SULTAN 2,SN,144,117
SULTAN 4,SN,108,97
MERIDIAN,SN,136,162
BROOK,SN,143,201
SILVANA TERRACE,SN,110,103
MARION,SN,134,114
MUKILTEO 13,SN,106,204
HILLMAN,SN,86,158
EASTMONT,SN,94,127
MARYSVILLE 46,SN,180,190
EVERETT  88,SN,102,142
CRYSTAL,SN,98,176
BATTERY,SN,94,112
EVERETT  87,SN,105,65
EVERETT  84,SN,41,38
EVERETT  85,SN,84,108
BEAR CREEK,SN,91,135
EVERETT  83,SN,99,114
EVERETT  80,SN,136,161
EVERETT  81,SN,79,61
SUMMIT,SN,102,155
LAKE HOWARD,SN,130,157
Total,SN,86622,101634
TYEE,SN,148,121
MILLARD,SN,97,78
MEADOWCREST,SN,152,127
TULALIP 2,SN,108,129
OLIVIA,SN,18,24
PUGET PARK,SN,106,125
SPRUCE,SN,72,99
RAILROAD,SN,100,105
HIWAY,SN,21,13
EDMONDS  2,SN,108,206
EDMONDS  3,SN,107,223
OUTLOOK,SN,166,118
EDMONDS  1,SN,102,205
EDGECOMB,SN,129,129
EDMONDS  7,SN,140,234
EDMONDS  4,SN,111,172
FILBERT,SN,159,190
EDMONDS  8,SN,131,275
EDMONDS  9,SN,89,126
WANDERING CREEK,SN,163,140
SNOCADE,SN,148,243
MARYSVILLE 26,SN,161,161
MARYSVILLE 25,SN,69,90
MARYSVILLE 24,SN,110,136
MARYSVILLE 23,SN,187,202
TERRACE,SN,20,40
MARYSVILLE 21,SN,210,215
MARYSVILLE 20,SN,123,147
VALLEY,SN,43,42
LUDWIG,SN,133,138
MARYSVILLE 29,SN,77,83
CRYSTAL CREEK,SN,72,98
GROVE,SN,151,181
JIM CREEK,SN,218,170
GRANNIS,SN,125,148
RIVERVIEW,SN,138,178
EVERETT  64,SN,60,71
ROWLAND,SN,81,111
LANTERN,SN,136,141
STITCH,SN,36,51
WINDROSE,SN,174,203
WENBERG,SN,134,155
SNOHOMISH  2,SN,110,112
SNOHOMISH  3,SN,108,158
SNOHOMISH  1,SN,141,183
SNOHOMISH  6,SN,87,123
SNOHOMISH  7,SN,145,141
SNOHOMISH  4,SN,145,122
SNOHOMISH  5,SN,193,188
LAURA,SN,148,182
SNOHOMISH  8,SN,194,193
SNOHOMISH  9,SN,79,97
SUNNYSIDE,SN,46,51
EVERETT  37,SN,121,131
CATHCART,SN,105,102
PENNANT,SN,165,212
EVERETT  35,SN,140,137
KAYAK,SN,129,148
EVERETT  34,SN,99,86
TRAIL,SN,71,76
WOODSHIRE,SN,126,124
ROB,SN,89,113
MERWIN,SN,83,116
OSO,SN,111,81
OLDMARK,SN,171,217
BOTHELL 40,SN,166,172
BOTHELL 41,SN,127,198
BOTHELL 42,SN,151,224
BOTHELL 43,SN,107,120
BOTHELL 44,SN,74,143
BURN HILL,SN,160,143
BOTHELL 46,SN,157,126
BOTHELL 47,SN,114,199
EMERALD,SN,139,115
GRAND FIRS,SN,154,213
EVERETT  48,SN,104,105
EVERETT  49,SN,128,194
EVERETT  42,SN,88,107
EVERETT  43,SN,77,79
EVERETT  40,SN,74,45
WILLOW,SN,105,115
EVERETT  46,SN,81,116
EVERETT  47,SN,120,125
EVERETT  44,SN,95,86
EVERETT  45,SN,106,95
EBEY,SN,13,22
EVERETT  26,SN,137,223
CYPRESS,SN,115,161
SYLVAN,SN,11,13
EDMONDS 24,SN,68,147
EDMONDS 25,SN,100,162
EDMONDS 26,SN,104,130
EDMONDS 27,SN,106,133
EDMONDS 21,SN,137,259
EDMONDS 22,SN,92,211
EDMONDS 23,SN,138,240
WELCH,SN,169,203
JORDAN,SN,211,212
HIGHLAND,SN,104,119
EDMONDS 28,SN,96,195
FAIRWOOD,SN,85,56
SILVER CREEK,SN,66,143
TRAFTON,SN,110,113
MARYSVILLE 48,SN,123,106
JEFFERSON,SN,81,109
FERNWOOD,SN,110,163
EDMONDS 35,SN,110,159
THRASHERS,SN,116,139
HILLTOP,SN,157,227
TURNER,SN,167,258
HOLIDAY,SN,90,48
CHAPEL,SN,76,124
EDMONDS 48,SN,114,150
KENTISH,SN,87,124
EDMONDS 38,SN,128,208
TOTEM FALLS,SN,143,244
KATTENHORN,SN,164,255
CEDARHOME,SN,141,136
CASCADE,SN,77,106
MARSH,SN,142,201
CENTENNIAL,SN,196,204
TOWER,SN,130,140
MONROE 12,SN,76,111
VILLE,SN,65,57
MONROE 10,SN,178,130
MONROE 11,SN,57,54
GRANITE FALLS 3,SN,69,49
GRANITE FALLS 2,SN,190,148
GRANITE FALLS 1,SN,154,145
LOCUST,SN,118,160
OLYMPUS,SN,96,137
SUNSET,SN,156,235
DOGWOOD,SN,88,148
SOUTH ALDERWOOD,SN,150,216
DALE,SN,136,136
SERENE,SN,113,162
REDHAWK,SN,154,196
JEFF,SN,112,102
ALICIA,SN,135,189
HILLSIDE,SN,66,55
POINTE,SN,13,27
ARMSTRONG,SN,104,132
STRAWBERRY,SN,138,159
MARYSVILLE 33(*),SN,0,0
NORMA,SN,97,126
DUMAS,SN,133,138
GOLD BAR 2,SN,117,87
GOLD BAR 1,SN,136,90
GLENBAR,SN,97,137
FOREST,SN,122,179
SAUK,SN,65,58
EMANDER,SN,140,133
PILCHUCK,SN,132,125
ARLINGTON 13,SN,207,160
HEIGHTS,SN,145,139
DAMSON,SN,137,215
TAMBARK,SN,99,161
ECHO LAKE,SN,171,189
MADISON,SN,169,217
EVERETT  10,SN,90,103
GATEWAY,SN,137,177
EVERETT  92(*),SN,0,0
LYNNWOOD 18,SN,113,148
LYNNWOOD 19,SN,126,149
MARYSVILLE 14,SN,187,190
LYNNWOOD 12,SN,140,128
LYNNWOOD 13,SN,84,121
LYNNWOOD 10,SN,67,94
LYNNWOOD 11,SN,135,139
LYNNWOOD 16,SN,118,121
LYNNWOOD 17,SN,158,189
LYNNWOOD 14,SN,97,125
LYNNWOOD 15,SN,85,115
