Row Label,County,Yes,No
216,WM,383,114
217,WM,212,148
214,WM,355,81
215,WM,427,89
212,WM,140,101
213,WM,475,169
210,WM,495,77
211,WM,325,142
106    ,WM,219,190
260    ,WM,288,108
218,WM,263,95
219,WM,306,120
133,WM,234,115
132,WM,187,205
131,WM,229,349
130,WM,121,185
137,WM,253,106
135,WM,249,201
139,WM,63,197
138,WM,407,107
179    ,WM,66,67
182    ,WM,312,299
604    ,WM,162,329
162    ,WM,231,161
606    ,WM,218,321
175    ,WM,315,143
249    ,WM,378,128
610    ,WM,240,376
401,WM,109,181
248    ,WM,208,90
220,WM,259,119
124    ,WM,120,182
145    ,WM,279,356
173    ,WM,274,151
265    ,WM,282,101
120,WM,163,300
121,WM,140,195
122,WM,125,187
123,WM,115,192
125,WM,170,298
127,WM,298,357
129,WM,221,283
268,WM,10,13
166    ,WM,273,278
201    ,WM,505,206
304    ,WM,118,78
172    ,WM,184,127
111    ,WM,182,280
607    ,WM,147,337
160    ,WM,305,194
701,WM,158,286
115,WM,173,345
114,WM,93,174
117,WM,103,304
116,WM,75,240
110,WM,164,249
113,WM,185,252
112,WM,113,141
205,WM,217,116
118,WM,169,393
163    ,WM,263,187
261    ,WM,334,83
209,WM,402,123
509    ,WM,183,155
161    ,WM,197,101
251    ,WM,389,82
156    ,WM,123,101
252    ,WM,70,7
301,WM,339,247
302,WM,374,221
303,WM,427,151
611    ,WM,126,277
245,WM,206,21
244,WM,429,66
108,WM,305,292
246,WM,302,45
241,WM,245,114
240,WM,393,135
243,WM,325,140
242,WM,235,77
102,WM,207,155
103,WM,297,177
101,WM,371,97
107,WM,314,239
104,WM,173,136
105,WM,151,101
247,WM,255,59
253    ,WM,270,72
169    ,WM,454,249
605,WM,109,214
141    ,WM,189,406
140    ,WM,173,545
250    ,WM,579,87
259    ,WM,220,78
601,WM,308,420
507    ,WM,208,195
174    ,WM,247,158
255    ,WM,220,79
180    ,WM,351,106
254    ,WM,284,106
603,WM,188,256
181    ,WM,385,235
609    ,WM,237,396
504,WM,137,135
505,WM,326,233
502,WM,216,208
503,WM,267,259
501,WM,269,190
168    ,WM,390,223
257    ,WM,230,29
263    ,WM,336,75
177    ,WM,241,84
178    ,WM,355,139
183    ,WM,8,12
229,WM,333,144
228,WM,335,62
227,WM,404,103
226,WM,194,33
225,WM,384,89
224,WM,139,32
223,WM,286,45
222,WM,570,121
221,WM,338,165
167    ,WM,36,59
126    ,WM,313,317
258    ,WM,411,47
256    ,WM,402,92
608    ,WM,188,277
158    ,WM,112,127
264    ,WM,381,122
262    ,WM,330,65
159    ,WM,64,83
176    ,WM,262,131
151,WM,247,357
150,WM,233,330
153,WM,195,299
152,WM,221,260
155,WM,124,228
157,WM,137,111
602,WM,249,344
164    ,WM,83,91
508    ,WM,258,249
238,WM,229,144
239,WM,372,196
144    ,WM,156,480
234,WM,367,175
235,WM,194,113
236,WM,151,51
237,WM,216,63
230,WM,177,99
231,WM,285,148
232,WM,320,188
233,WM,315,165
154    ,WM,147,203
146    ,WM,222,416
136    ,WM,260,188
165    ,WM,113,153
147,WM,181,313
203,WM,352,158
202,WM,265,87
142,WM,168,201
204,WM,150,72
207,WM,232,101
206,WM,353,152
119    ,WM,143,115
208,WM,524,183
148,WM,190,290
149,WM,169,228
170    ,WM,236,123
143    ,WM,193,125
402    ,WM,166,230
171    ,WM,383,142
506    ,WM,255,221
267    ,WM,36,11
266    ,WM,388,120
134    ,WM,403,238
801,WM,119,228
Total,WM,43781,31009
