Row Label,County,Yes,No
KINGSTON 430,KP,473,310
VENA 173,KP,252,181
CEDAR 211,KP,240,221
BREMERTON 041,KP,244,130
BREMERTON 040,KP,289,146
POULSBO 401,KP,411,253
BREMERTON 046,KP,266,188
CAMBRIDGE 144,KP,168,159
BREMERTON 056,KP,228,162
TWIN SPITS 417,KP,416,210
BIG VALLEY 441,KP,194,202
CHARLAND 110,KP,157,236
SKIFF POINT 328,KP,379,86
LOST HIGHWAY 157,KP,207,332
TRIDENT 101,KP,71,42
WILSON CREEK 242,KP,219,244
SYLVAN 066,KP,263,222
PORT ORCHARD 201,KP,226,207
EVERGREEN 257,KP,388,329
FERNWOOD 230,KP,260,363
MANCHESTER 255,KP,268,160
SUNNYSLOPE 281,KP,168,260
LOFALL 442,KP,397,341
BLAKELY 310,KP,414,71
PORT ORCHARD 207,KP,219,229
WOODMERE 127,KP,292,285
BREMERTON 058,KP,302,163
UELAND 082,KP,0,0
WATERMAN 295,KP,169,178
BREMERTON 054,KP,162,92
PIONEER 152,KP,307,331
SILVERDALE 160,KP,313,220
BREMERTON 051,KP,23,23
BREMERTON 052,KP,193,119
BREMERTON 053,KP,337,252
SEABECK 155,KP,287,454
PARKWOOD 270,KP,325,240
ISLAND LAKE 427,KP,234,239
BREMERTON 109,KP,28,14
BREIDABLIK 410,KP,271,255
BREMERTON 107,KP,0,0
WHISPERING PINES 227,KP,229,313
FRAGARIA 259,KP,241,256
LOVGREN 332,KP,263,59
BANDIX 263,KP,211,397
FORT WARD 318,KP,482,102
FUSON 175,KP,246,209
HARPER 240,KP,285,199
WILLOCK 258,KP,190,267
LIBERTY 325,KP,400,81
PORT ORCHARD 203,KP,144,112
SPRING CREEK 217,KP,186,206
MULLENIX 260,KP,248,344
LARSON 153,KP,266,362
FINCH 314,KP,347,81
ROLLING BAY 330,KP,465,98
BREMERTON 029,KP,240,167
TOTTEN 463,KP,285,135
WOODRIDGE 222,KP,120,176
MANZANITA 336,KP,323,68
OLD FRONTIER 106,KP,255,338
BREMERTON 022,KP,198,141
NEBRASKA 223,KP,234,232
EAGLE HARBOR 317,KP,326,75
NEW BROOKLYN 322,KP,284,71
TOLO 333,KP,397,104
FERNCLIFF 315,KP,634,109
S&#39;KLALLAM 418,KP,34,9
PORT ORCHARD 202,KP,278,272
NAVY YARD CITY 095,KP,256,202
PORT ORCHARD 200,KP,119,118
SANTA FE 148,KP,254,171
PORT ORCHARD 206,KP,0,0
FIRGLADE 137,KP,171,152
PORT ORCHARD 204,KP,245,180
PORT ORCHARD 205,KP,620,399
HUNTER 219,KP,153,294
CONIFER 271,KP,137,135
PORT ORCHARD 208,KP,0,0
PORT ORCHARD 209,KP,0,0
KEYPORT 425,KP,300,315
SCANDIA 455,KP,263,280
BREMERTON 293(*),KP,0,0
PORT MADISON 340,KP,350,75
ALPINE 111,KP,218,207
LUNDBERG 250,KP,262,240
POINT NO POINT 416,KP,500,311
VINLAND 412,KP,346,275
LINCOLN 440,KP,230,248
BREMERTON 032,KP,49,16
OVERLOOK 267,KP,249,161
BREMERTON 030,KP,243,170
BREMERTON 031,KP,153,76
BREMERTON 037,KP,315,291
APPLE TREE 422,KP,362,215
ERLANDS POINT 130,KP,173,191
RIDGEPOINT 141,KP,220,157
PERRY 073,KP,163,133
CRYSTAL SPRINGS 312,KP,648,99
CRESCENT VALLEY 266,KP,257,287
SHERMAN HEIGHTS 278,KP,7,11
SPINNAKER 146,KP,210,128
SINCLAIR 275,KP,124,134
PORT ORCHARD 215,KP,0,0
BLUE HERON 301,KP,693,87
SYMINGTON 151,KP,115,172
PORT ORCHARD 210,KP,171,154
FRONTIER 102,KP,275,321
RIDGEWAY 084,KP,57,79
WING POINT 305,KP,378,78
PEARSON 445,KP,363,349
BREMERTON 114,KP,0,0
SEABOLD 335,KP,508,131
TIBARDIS 139,KP,123,113
BREMERTON 007,KP,8,2
BREMERTON 006,KP,180,108
BREMERTON 005,KP,181,110
SUQUAMISH 460,KP,288,107
BREMERTON 003,KP,225,189
BREMERTON 002,KP,118,92
BREMERTON 001,KP,174,79
BUCKLIN 121,KP,322,221
MADRONA 269,KP,185,172
DRIVE-IN 283,KP,4,8
MILLER BAY 458,KP,363,281
CONVERSE 252,KP,232,210
LONG LAKE 245,KP,175,192
BREMERTON 088,KP,41,38
BREMERTON 159,KP,176,100
SUTTON 165,KP,182,142
OLYMPIC VIEW 103,KP,238,167
Total,KP,49273,36439
