Row Label,County,Repealed,Maintained
29-615,PI,262,222
29-614,PI,247,227
29-613,PI,261,193
29-612,PI,111,114
29-611,PI,47,52
29-610,PI,220,175
28-559,PI,254,268
28-558,PI,227,205
28-551,PI,372,327
28-550,PI,218,203
28-553,PI,332,263
28-552,PI,359,262
28-555,PI,342,317
28-554,PI,285,309
28-557,PI,251,211
28-556,PI,260,205
02-115,PI,217,178
02-114,PI,149,123
02-117,PI,278,219
02-116,PI,261,266
02-111,PI,217,184
25-291,PI,77,44
02-113,PI,194,138
02-112,PI,177,114
02-143,PI,226,169
25-290,PI,23,31
02-119,PI,161,122
02-118,PI,157,150
31-823,PI,166,138
31-822,PI,172,147
31-827,PI,49,71
31-826,PI,242,194
31-825,PI,182,201
31-829,PI,177,176
31-828,PI,200,174
26-302,PI,360,449
26-303,PI,335,389
26-301,PI,86,127
26-304,PI,395,434
26-305,PI,352,428
31-892,PI,153,140
31-890,PI,117,118
27-471,PI,9,8
31-891,PI,72,66
27-475,PI,213,264
27-477,PI,254,290
27-476,PI,144,226
31-896,PI,4,3
31-897,PI,106,113
31-894,PI,22,36
31-895,PI,187,159
31-856,PI,188,163
31-857,PI,120,106
31-854,PI,112,84
31-855,PI,159,110
31-853,PI,43,39
31-919,PI,186,174
31-917,PI,266,270
31-916,PI,207,152
31-915,PI,49,24
31-914,PI,145,144
31-913,PI,97,79
31-912,PI,164,107
31-911,PI,101,121
31-910,PI,185,163
29-653,PI,232,175
29-652,PI,20,26
29-651,PI,280,214
29-650,PI,226,174
29-656,PI,202,190
29-655,PI,95,92
29-654,PI,262,210
29-659,PI,147,119
29-658,PI,254,182
25-208,PI,356,319
25-209,PI,288,316
25-201,PI,348,286
25-202,PI,269,228
25-203,PI,292,294
25-204,PI,261,233
25-205,PI,276,264
25-206,PI,176,169
28-590,PI,9,10
29-626,PI,7,5
29-627,PI,0,0
29-624,PI,0,0
29-625,PI,5,3
29-622,PI,160,150
29-623,PI,55,31
29-620,PI,121,105
02-159,PI,192,128
02-158,PI,246,200
02-151,PI,108,70
02-150,PI,237,214
02-153,PI,249,202
02-152,PI,330,245
02-155,PI,282,256
02-154,PI,249,192
02-157,PI,347,282
02-156,PI,357,299
27-408,PI,281,302
27-409,PI,283,248
27-401,PI,116,171
27-404,PI,65,117
27-405,PI,281,312
27-406,PI,362,389
27-407,PI,274,263
28-520,PI,303,274
28-521,PI,327,321
28-522,PI,281,364
28-523,PI,298,363
28-524,PI,325,373
28-525,PI,313,363
28-526,PI,186,272
28-527,PI,314,381
28-528,PI,304,314
28-529,PI,239,252
31-818,PI,44,65
31-819,PI,90,104
31-813,PI,100,119
31-810,PI,129,140
31-816,PI,164,210
31-817,PI,197,266
31-814,PI,32,24
31-815,PI,118,190
26-351,PI,240,330
26-350,PI,294,322
26-352,PI,254,335
31-926,PI,9,4
31-927,PI,201,166
31-924,PI,130,132
31-925,PI,58,58
25-248,PI,380,286
25-249,PI,275,288
31-920,PI,156,134
31-921,PI,208,145
25-244,PI,351,328
25-246,PI,29,21
25-247,PI,268,200
25-240,PI,140,83
25-241,PI,156,100
25-242,PI,284,333
25-243,PI,248,204
25-245(*),PI,0,0
29-621(*),PI,0,0
29-668,PI,188,143
29-669,PI,252,208
29-662,PI,0,0
29-663,PI,221,174
29-660,PI,288,242
29-661,PI,194,177
29-667,PI,263,209
29-664,PI,229,211
28-565,PI,201,243
28-566,PI,208,255
28-567,PI,211,308
28-560,PI,310,375
28-561,PI,193,169
28-562,PI,167,140
28-563,PI,107,68
28-568,PI,212,310
02-148,PI,332,228
02-120,PI,211,176
02-121,PI,282,216
02-122,PI,239,236
02-123,PI,288,231
02-124,PI,213,186
02-125,PI,198,186
02-126,PI,267,239
02-127,PI,134,139
02-128,PI,248,240
02-129,PI,160,128
31-807(*),PI,0,0
28-575(*),PI,0,0
31-824(*),PI,0,0
02-142,PI,232,196
26-315,PI,349,336
26-317,PI,322,283
26-316,PI,368,331
26-319,PI,283,262
26-318,PI,244,256
27-448,PI,11,8
27-449,PI,245,226
27-444,PI,222,218
27-445,PI,208,209
27-446,PI,213,204
27-447,PI,198,228
27-440,PI,217,255
27-441,PI,190,218
27-442,PI,173,158
27-443,PI,206,157
31-845,PI,161,192
31-844,PI,125,155
31-847,PI,125,63
31-846,PI,76,78
31-841,PI,120,101
31-840,PI,92,104
31-843,PI,140,151
31-842,PI,197,169
31-849,PI,83,54
31-848,PI,27,42
25-217,PI,302,315
25-216,PI,162,210
25-215,PI,292,245
25-213,PI,308,347
25-212,PI,282,292
25-211,PI,276,236
25-210,PI,322,408
25-219,PI,301,346
25-218,PI,265,320
31-881,PI,141,142
02-110,PI,158,134
29-671,PI,217,196
29-670,PI,269,250
29-675,PI,236,213
29-676,PI,232,217
29-635,PI,49,57
31-883,PI,222,333
29-637,PI,156,188
29-636,PI,261,257
29-633,PI,19,17
29-639,PI,215,175
29-638,PI,116,87
25-220(*),PI,0,0
31-882,PI,220,205
28-538,PI,212,271
28-537,PI,303,341
28-536,PI,264,350
28-535,PI,324,330
28-531,PI,273,285
28-530,PI,130,137
31-923,PI,175,120
31-809,PI,191,241
31-808,PI,221,196
31-801,PI,141,139
31-803,PI,206,217
31-802,PI,206,200
31-805,PI,224,190
31-804,PI,207,231
31-806,PI,264,248
25-293,PI,315,241
27-417,PI,197,403
27-416,PI,271,305
27-415,PI,300,321
27-414,PI,190,403
27-413,PI,233,313
27-412,PI,262,247
27-411,PI,245,446
27-410,PI,258,311
31-898,PI,258,207
31-899,PI,120,119
27-419,PI,269,315
27-418,PI,247,286
25-292,PI,300,302
25-259,PI,295,256
25-258,PI,302,284
25-253,PI,202,157
25-252,PI,255,216
25-251,PI,269,234
25-250,PI,108,123
25-257,PI,245,241
25-256,PI,267,221
25-255,PI,186,151
25-254,PI,153,133
Total,PI,101007,100126
29-679,PI,189,171
29-678,PI,198,134
25-228,PI,258,225
25-226,PI,193,174
25-227,PI,150,134
29-673,PI,266,227
29-672,PI,144,113
25-222,PI,210,171
29-674,PI,85,72
29-677,PI,238,236
25-221,PI,261,268
25-275(*),PI,0,0
30-708,PI,143,223
28-573,PI,164,145
28-572,PI,237,207
28-571,PI,7,5
28-570,PI,6,3
28-577,PI,7,10
28-576,PI,251,288
28-574,PI,44,54
28-579,PI,40,31
28-578,PI,42,61
02-139,PI,276,202
02-138,PI,331,291
02-137,PI,158,123
02-136,PI,66,33
02-135,PI,310,269
02-134,PI,302,244
02-133,PI,68,64
02-131,PI,318,237
02-130,PI,132,120
27-428,PI,177,287
27-429,PI,198,296
27-426,PI,142,341
27-427,PI,186,336
27-424,PI,219,338
27-425,PI,174,350
27-422,PI,249,436
27-423,PI,218,414
27-420,PI,234,410
27-421,PI,172,291
26-328,PI,276,278
26-329,PI,276,354
26-324,PI,299,319
26-325,PI,279,296
26-326,PI,317,335
26-327,PI,276,334
26-320,PI,271,322
26-321,PI,395,393
26-322,PI,364,290
26-323,PI,368,349
28-506,PI,271,325
28-507,PI,263,223
28-504,PI,264,321
28-505,PI,295,395
28-502,PI,286,324
28-503,PI,294,288
28-501,PI,276,332
31-893(*),PI,0,0
28-508,PI,130,135
28-509,PI,0,0
27-459,PI,143,132
27-458,PI,157,147
27-453,PI,181,122
27-452,PI,221,216
27-451,PI,203,187
27-450,PI,257,250
27-457,PI,208,185
27-456,PI,178,155
27-455,PI,213,183
27-454,PI,258,216
31-873,PI,49,31
31-874,PI,0,0
31-875,PI,252,282
31-876,PI,18,7
31-877,PI,111,103
31-879,PI,47,55
25-283,PI,156,138
25-262,PI,289,257
25-263,PI,268,209
25-260,PI,277,298
25-261,PI,229,175
25-266,PI,294,315
25-267,PI,127,145
25-264,PI,329,253
25-265,PI,333,215
25-268,PI,156,132
25-269,PI,202,163
29-600,PI,0,0
29-601,PI,189,173
29-602,PI,183,139
29-603,PI,186,209
29-604,PI,206,196
29-605,PI,186,161
29-606,PI,241,215
29-607,PI,257,231
29-608,PI,209,151
29-609,PI,171,128
29-657(*),PI,0,0
28-548,PI,249,240
28-549,PI,253,283
31-880,PI,68,95
28-542,PI,240,327
28-543,PI,206,258
28-540,PI,330,378
28-541,PI,246,281
28-546,PI,266,250
28-547,PI,357,317
28-545,PI,265,295
02-106,PI,302,259
30-709,PI,203,170
02-105,PI,97,107
02-101,PI,97,71
31-885,PI,77,91
30-701,PI,11,8
30-707,PI,115,105
30-706,PI,215,169
30-705,PI,145,97
31-884,PI,233,291
31-834,PI,186,171
31-835,PI,325,296
31-836,PI,193,236
31-837,PI,184,153
31-830,PI,97,71
31-887,PI,165,173
31-833,PI,211,197
30-713(*),PI,0,0
31-886,PI,216,188
31-838,PI,170,144
31-839,PI,14,23
27-462,PI,239,317
27-463,PI,232,181
27-460,PI,223,331
27-461,PI,270,346
27-466,PI,221,214
27-467,PI,214,236
27-464,PI,199,268
27-465,PI,219,205
31-888,PI,168,157
27-468,PI,209,209
