Row Label,County,Yes,No
210,CH,165,195
1149,CH,28,12
133,CH,229,109
132,CH,23,11
131,CH,38,13
135,CH,357,148
134,CH,369,169
490,CH,466,389
540,CH,251,214
163,CH,13,13
1150,CH,4,2
710,CH,197,169
120,CH,185,97
121,CH,176,91
122,CH,84,80
123,CH,27,12
124,CH,36,33
125,CH,299,282
126,CH,25,56
127,CH,72,62
128,CH,38,18
129,CH,112,133
410,CH,242,182
530,CH,333,234
590,CH,293,240
310,CH,133,94
190,CH,28,32
115,CH,19,22
114,CH,219,160
116,CH,86,66
111,CH,44,44
110,CH,178,126
113,CH,46,25
112,CH,17,11
520,CH,418,389
420,CH,230,231
580,CH,209,161
440,CH,310,357
100,CH,4,4
510,CH,186,118
430,CH,324,284
450,CH,333,256
330,CH,187,127
136(*),CH,0,0
175,CH,353,303
174,CH,230,160
173,CH,9,20
172,CH,10,11
730,CH,321,234
182,CH,228,183
183,CH,134,98
181,CH,262,193
151(*),CH,0,0
1151(*),CH,0,0
560,CH,307,205
460,CH,281,245
164,CH,163,39
165,CH,92,44
161,CH,25,8
162,CH,21,16
220,CH,189,240
171(*),CH,0,0
720,CH,272,264
150,CH,31,30
153,CH,431,290
155,CH,143,94
154,CH,332,316
157,CH,345,171
156,CH,44,27
159,CH,4,5
158,CH,162,92
320,CH,193,114
146,CH,73,30
147,CH,340,146
144,CH,20,4
145,CH,22,7
142,CH,16,19
143,CH,5,8
140,CH,86,66
141,CH,8,7
610,CH,243,106
148,CH,143,104
149,CH,153,94
152(*),CH,0,0
480,CH,318,295
Total,CH,13067,9762
