Row Label,County,Mary E. Fairhurst
ALTO,CU,36
TOUCHET,CU,109
STARBUCK COUNTRY,CU,12
STAR,CU,61
MUSTARD,CU,108
DAYTON,CU,155
PING,CU,112
BROOKLYN,CU,129
TUCANNON,CU,42
STARBUCK CITY,CU,55
COLUMBIA,CU,153
RAINWATER,CU,103
Total,CU,1190
PATIT,CU,115
