Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,SN,NULL,2164,1112
GRANITE FALLS 1,13911384,SN,NULL,244,77
GRANITE FALLS 2,13911385,SN,NULL,268,83
GRANITE FALLS 3,13911670,SN,NULL,73,49
NORDEN,13914011,SN,NULL,176,84
GREGORY,13914028,SN,NULL,168,74
ROBE,13914035,SN,NULL,36,24
LOCHSLOY,13914042,SN,NULL,95,44
OUTLOOK,13914057,SN,NULL,180,113
SLEEPY HOLLOW,13914321,SN,NULL,154,120
LOOP(*),13914374,SN,NULL,0,0
STILLAGUAMISH(*),13914496,SN,NULL,0,0
BOSWORTH,13914521,SN,NULL,258,101
FIRTREE,13914529,SN,NULL,15,22
SANDMAN,13914555,SN,NULL,147,90
TRANGEN,13914557,SN,NULL,165,120
