Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,CH,NULL,9876,13199
100,100,CH,NULL,5,3
110,110,CH,NULL,121,186
111,111,CH,NULL,44,46
112,112,CH,NULL,10,18
113,113,CH,NULL,23,48
114,114,CH,NULL,155,230
115,115,CH,NULL,23,18
116,116,CH,NULL,73,80
120,120,CH,NULL,108,179
121,121,CH,NULL,85,180
122,122,CH,NULL,81,83
123,123,CH,NULL,7,32
124,124,CH,NULL,33,38
125,125,CH,NULL,288,296
126,126,CH,NULL,45,37
127,127,CH,NULL,52,82
128,128,CH,NULL,15,39
129,129,CH,NULL,140,107
131,131,CH,NULL,15,38
132,132,CH,NULL,15,20
133,133,CH,NULL,96,243
134,134,CH,NULL,146,395
135,135,CH,NULL,139,373
136(*),136,CH,NULL,0,0
140,140,CH,NULL,67,85
141,141,CH,NULL,5,10
142,142,CH,NULL,16,19
143,143,CH,NULL,8,5
144,144,CH,NULL,3,20
145,145,CH,NULL,8,21
146,146,CH,NULL,22,81
147,147,CH,NULL,119,367
148,148,CH,NULL,110,137
149,149,CH,NULL,86,165
150,150,CH,NULL,30,33
151(*),151,CH,NULL,0,0
152(*),152,CH,NULL,0,0
153,153,CH,NULL,281,443
154,154,CH,NULL,302,351
155,155,CH,NULL,80,159
156,156,CH,NULL,20,51
157,157,CH,NULL,180,343
158,158,CH,NULL,77,181
159,159,CH,NULL,3,6
161,161,CH,NULL,8,28
162,162,CH,NULL,13,25
163,163,CH,NULL,6,20
164,164,CH,NULL,37,168
165,165,CH,NULL,45,92
171(*),171,CH,NULL,0,0
172,172,CH,NULL,10,11
173,173,CH,NULL,20,9
174,174,CH,NULL,169,224
175,175,CH,NULL,328,337
181,181,CH,NULL,206,251
182,182,CH,NULL,218,201
183,183,CH,NULL,96,137
190,190,CH,NULL,23,37
210,210,CH,NULL,231,135
220,220,CH,NULL,234,197
310,310,CH,NULL,92,138
320,320,CH,NULL,113,198
330,330,CH,NULL,115,201
410,410,CH,NULL,175,251
420,420,CH,NULL,234,234
430,430,CH,NULL,309,315
440,440,CH,NULL,358,309
450,450,CH,NULL,256,341
460,460,CH,NULL,262,272
480,480,CH,NULL,306,312
490,490,CH,NULL,381,479
510,510,CH,NULL,143,171
520,520,CH,NULL,388,427
530,530,CH,NULL,271,308
540,540,CH,NULL,225,246
560,560,CH,NULL,220,298
580,580,CH,NULL,161,218
590,590,CH,NULL,234,309
610,610,CH,NULL,109,240
710,710,CH,NULL,177,196
720,720,CH,NULL,274,270
730,730,CH,NULL,276,288
1149,1149,CH,NULL,13,27
1150,1150,CH,NULL,2,4
1151(*),1151,CH,NULL,0,0
