Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,WK,NULL,1055,724
01 - DEEP RIVER,1,WK,NULL,69,45
02 - GRAYS RIVER,2,WK,NULL,64,52
03 - ROSBURG / ALTOONA,3,WK,NULL,93,51
04 - SKAMOKAWA,4,WK,NULL,97,52
05 - ELOCHOMAN,5,WK,NULL,167,89
06 - ROSEDALE,6,WK,NULL,91,52
07 - COLUMBIA,7,WK,NULL,129,100
08 - EAST PUGET ISLAND,8,WK,NULL,87,71
09 - WEST PUGET ISLAND,9,WK,NULL,160,113
10 - SOUTH CATHLAMET,10,WK,NULL,72,67
11 - NORTH CATHLAMET,11,WK,NULL,26,32
