Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,CH,NULL,9514,13209
100,100,CH,NULL,5,3
110,110,CH,NULL,118,181
111,111,CH,NULL,38,48
112,112,CH,NULL,7,19
113,113,CH,NULL,29,41
114,114,CH,NULL,149,234
115,115,CH,NULL,14,24
116,116,CH,NULL,44,103
120,120,CH,NULL,95,189
121,121,CH,NULL,89,169
122,122,CH,NULL,67,97
123,123,CH,NULL,9,29
124,124,CH,NULL,29,39
125,125,CH,NULL,257,323
126,126,CH,NULL,41,41
127,127,CH,NULL,54,80
128,128,CH,NULL,18,37
129,129,CH,NULL,107,139
131,131,CH,NULL,11,37
132,132,CH,NULL,11,24
133,133,CH,NULL,138,194
134,134,CH,NULL,191,345
135,135,CH,NULL,185,325
136,136,CH,NULL,2,4
140,140,CH,NULL,69,79
141,141,CH,NULL,6,8
142,142,CH,NULL,15,20
143,143,CH,NULL,8,5
144,144,CH,NULL,11,12
145,145,CH,NULL,13,16
146,146,CH,NULL,33,68
147,147,CH,NULL,142,333
148,148,CH,NULL,129,116
149,149,CH,NULL,80,169
150,150,CH,NULL,20,42
151(*),151,CH,NULL,0,0
152(*),152,CH,NULL,0,0
153,153,CH,NULL,272,443
154,154,CH,NULL,234,405
155,155,CH,NULL,69,160
156,156,CH,NULL,21,48
157,157,CH,NULL,176,339
158,158,CH,NULL,83,168
159,159,CH,NULL,5,4
161,161,CH,NULL,15,19
162,162,CH,NULL,16,21
163,163,CH,NULL,7,19
164,164,CH,NULL,71,132
165,165,CH,NULL,44,90
171,171,CH,NULL,2,10
172,172,CH,NULL,5,16
173,173,CH,NULL,19,10
174,174,CH,NULL,155,229
175,175,CH,NULL,281,375
181,181,CH,NULL,173,285
182,182,CH,NULL,194,223
183,183,CH,NULL,102,130
190,190,CH,NULL,24,35
210,210,CH,NULL,196,158
220,220,CH,NULL,212,213
310,310,CH,NULL,109,114
320,320,CH,NULL,105,198
330,330,CH,NULL,147,166
410,410,CH,NULL,174,252
420,420,CH,NULL,203,262
430,430,CH,NULL,245,375
440,440,CH,NULL,293,370
450,450,CH,NULL,252,339
460,460,CH,NULL,267,257
480,480,CH,NULL,290,316
490,490,CH,NULL,367,486
510,510,CH,NULL,167,131
520,520,CH,NULL,301,504
530,530,CH,NULL,283,290
540,540,CH,NULL,227,235
560,560,CH,NULL,264,246
580,580,CH,NULL,151,222
590,590,CH,NULL,198,338
610,610,CH,NULL,138,206
710,710,CH,NULL,161,202
720,720,CH,NULL,238,286
730,730,CH,NULL,304,252
1149,1149,CH,NULL,14,26
1150,1150,CH,NULL,4,2
1151(*),1151,CH,NULL,0,0
