Row Label,PrecinctCode,County,Registered Voters,YES,NO
Total,-1,DG,NULL,394,222
PRECINCT 205,205,DG,NULL,266,166
PRECINCT 211,211,DG,NULL,30,16
PRECINCT 213,213,DG,NULL,98,40
