Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,GR,NULL,12042,8284
Airport 1 001,1,GR,NULL,171,88
Beverly 002,2,GR,NULL,28,6
Block 71 003,3,GR,NULL,354,212
Cascade Fairgrnd 004,4,GR,NULL,130,113
Coulee City 005,5,GR,NULL,127,90
Coulee Cty Rur W 006,6,GR,NULL,59,36
Electric City 007,7,GR,NULL,247,132
Ephrata 5 008,8,GR,NULL,178,117
Ephrata 2 009,9,GR,NULL,208,152
Ephrata 3 010,10,GR,NULL,143,113
Ephrata 4 011,11,GR,NULL,239,186
Ephrata 7 012,12,GR,NULL,186,149
Ephrata 9 013,13,GR,NULL,296,243
Ephrata Rural ,14,GR,NULL,190,94
George 015,15,GR,NULL,22,17
George Rural 016,16,GR,NULL,360,162
Gloyd 017,17,GR,NULL,191,101
Grand Coulee 018,18,GR,NULL,171,104
Hartline 019,19,GR,NULL,31,28
Hartline Rural S 020,20,GR,NULL,18,8
Lakeview Park 021,21,GR,NULL,200,95
Longview 022,22,GR,NULL,257,154
Mae 023,23,GR,NULL,496,361
Marlin 024,24,GR,NULL,8,10
Marlin Rural 025,25,GR,NULL,38,12
Mattawa 026,26,GR,NULL,27,19
Mattawa Rural 027,27,GR,NULL,275,210
McConihe 1 028,28,GR,NULL,132,66
Moses Lake 5 029,29,GR,NULL,144,191
Moses Lake 3 030,30,GR,NULL,260,260
Moses Lake 4 031,31,GR,NULL,168,146
Moses Lake 6 032,32,GR,NULL,301,189
Moses Lake 7 033,33,GR,NULL,239,179
Moses Lake 8 034,34,GR,NULL,298,230
Moses Lake 11 035,35,GR,NULL,345,283
Moses Lake 12 036,36,GR,NULL,212,167
North Banks Lake 037,37,GR,NULL,58,37
O Sullivan Dam 1 038,38,GR,NULL,309,182
Quincy 1 039,39,GR,NULL,175,100
Quincy 4 040,40,GR,NULL,96,62
Quincy 6 041,41,GR,NULL,253,211
Quincy Rural N 042,42,GR,NULL,141,98
Royal Camp 043,43,GR,NULL,295,167
Royal City 044,44,GR,NULL,57,65
Ruff 045,45,GR,NULL,38,20
Smyrna 1 046,46,GR,NULL,82,42
Soap Lake 1 047,47,GR,NULL,120,81
Soap Lake Rur E ,48,GR,NULL,66,31
Stratford 049,49,GR,NULL,29,17
Warden 050,50,GR,NULL,98,85
Warden Rural 051,51,GR,NULL,262,156
Soap Lake 2 052,52,GR,NULL,112,78
Westslope 1 053,53,GR,NULL,65,45
Wheeler 1 054,54,GR,NULL,135,101
Wilson Creek 055,55,GR,NULL,52,28
Wilson Crk Rural 056,56,GR,NULL,21,7
Airport 2 057,57,GR,NULL,123,78
Cascade Valley 058,58,GR,NULL,334,251
Westslope 2 059,59,GR,NULL,58,22
Smyrna 2 060,60,GR,NULL,17,8
East Wahluke 061,61,GR,NULL,60,37
Coulee Cty Rur E 062,62,GR,NULL,11,10
McConihe 2 063,63,GR,NULL,106,58
Quincy Rural S 064,64,GR,NULL,361,202
Greenfield 065,65,GR,NULL,33,23
Moses Lake 1 066,66,GR,NULL,135,106
Moses Lake 2 067,67,GR,NULL,161,121
Moses Lake 9  068,68,GR,NULL,192,160
O Sullivan Dam 2 069,69,GR,NULL,376,300
Wheeler 2 070,70,GR,NULL,372,280
Soap Lake Rur W ,71,GR,NULL,224,136
Coulee Cty Rur N 072,72,GR,NULL,55,28
Hartline Rural N 073,73,GR,NULL,20,22
Ephrata Rural E,74,GR,NULL,191,106
