Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,SP,NULL,78000,77547
PCT 3000,3000,SP,NULL,4,3
PCT 3100,3100,SP,NULL,232,126
PCT 3101,3101,SP,NULL,203,126
PCT 3102,3102,SP,NULL,126,111
PCT 3103,3103,SP,NULL,181,108
PCT 3104,3104,SP,NULL,251,156
PCT 3105,3105,SP,NULL,209,137
PCT 3106,3106,SP,NULL,224,138
PCT 3107,3107,SP,NULL,234,161
PCT 3108,3108,SP,NULL,167,126
PCT 3109,3109,SP,NULL,227,134
PCT 3110,3110,SP,NULL,178,112
PCT 3111,3111,SP,NULL,177,126
PCT 3112,3112,SP,NULL,16,9
PCT 3113,3113,SP,NULL,238,182
PCT 3114,3114,SP,NULL,253,171
PCT 3115,3115,SP,NULL,250,168
PCT 3116,3116,SP,NULL,262,182
PCT 3117,3117,SP,NULL,201,92
PCT 3118,3118,SP,NULL,186,106
PCT 3119,3119,SP,NULL,194,150
PCT 3120,3120,SP,NULL,238,150
PCT 3121,3121,SP,NULL,183,188
PCT 3122,3122,SP,NULL,303,208
PCT 3123,3123,SP,NULL,177,178
PCT 3124,3124,SP,NULL,264,140
PCT 3125,3125,SP,NULL,222,137
PCT 3126,3126,SP,NULL,49,35
PCT 3127,3127,SP,NULL,258,126
PCT 3128,3128,SP,NULL,259,119
PCT 3200,3200,SP,NULL,241,132
PCT 3201,3201,SP,NULL,354,167
PCT 3202,3202,SP,NULL,206,81
PCT 3203,3203,SP,NULL,298,136
PCT 3204,3204,SP,NULL,247,115
PCT 3205,3205,SP,NULL,262,141
PCT 3206,3206,SP,NULL,252,104
PCT 3207,3207,SP,NULL,148,98
PCT 3208,3208,SP,NULL,289,163
PCT 3209,3209,SP,NULL,321,220
PCT 3210,3210,SP,NULL,294,161
PCT 3211,3211,SP,NULL,281,181
PCT 3212,3212,SP,NULL,237,170
PCT 3213,3213,SP,NULL,344,220
PCT 3214,3214,SP,NULL,261,237
PCT 3215,3215,SP,NULL,187,141
PCT 3216,3216,SP,NULL,363,293
