Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,YA,NULL,21812,27043
0001,1,YA,NULL,0,0
0101,101,YA,NULL,115,62
0103,103,YA,NULL,105,62
0104,104,YA,NULL,131,94
0110,110,YA,NULL,136,99
0111,111,YA,NULL,110,137
0113,113,YA,NULL,118,70
0116,116,YA,NULL,217,241
0118,118,YA,NULL,100,58
0120,120,YA,NULL,147,72
0124,124,YA,NULL,60,35
0126,126,YA,NULL,109,47
0127,127,YA,NULL,195,120
0129,129,YA,NULL,101,92
0130,130,YA,NULL,130,129
0131,131,YA,NULL,159,153
0132,132,YA,NULL,143,181
0133,133,YA,NULL,303,325
0134,134,YA,NULL,348,458
0138,138,YA,NULL,294,297
0139,139,YA,NULL,281,236
0140,140,YA,NULL,134,107
0142,142,YA,NULL,240,235
0150,150,YA,NULL,124,101
0153,153,YA,NULL,175,192
0154,154,YA,NULL,188,220
0155,155,YA,NULL,211,223
0156,156,YA,NULL,121,94
0158,158,YA,NULL,100,94
0162,162,YA,NULL,125,120
0163,163,YA,NULL,192,323
0167,167,YA,NULL,212,335
0168,168,YA,NULL,227,310
0169,169,YA,NULL,232,343
0170,170,YA,NULL,172,177
0173,173,YA,NULL,146,164
0175,175,YA,NULL,92,124
0177,177,YA,NULL,220,311
0179,179,YA,NULL,206,271
0180,180,YA,NULL,120,162
0181,181,YA,NULL,216,307
0182,182,YA,NULL,312,407
0183,183,YA,NULL,157,275
0184,184,YA,NULL,190,159
0185,185,YA,NULL,225,276
0186,186,YA,NULL,278,301
0187,187,YA,NULL,178,264
0188,188,YA,NULL,213,351
0189,189,YA,NULL,136,205
0190,190,YA,NULL,107,158
0301,301,YA,NULL,58,27
0302,302,YA,NULL,153,96
0303,303,YA,NULL,145,99
0304,304,YA,NULL,67,57
0305,305,YA,NULL,11,4
0306,306,YA,NULL,171,190
0307,307,YA,NULL,11,9
0308,308,YA,NULL,0,0
0501,501,YA,NULL,158,92
0701,701,YA,NULL,55,33
0901,901,YA,NULL,116,31
1101,1101,YA,NULL,155,154
1103,1103,YA,NULL,158,137
1301,1301,YA,NULL,121,103
1501,1501,YA,NULL,147,132
1502,1502,YA,NULL,215,233
1503,1503,YA,NULL,172,267
1504,1504,YA,NULL,214,260
1701,1701,YA,NULL,158,100
1702,1702,YA,NULL,14,19
1703,1703,YA,NULL,142,114
1704,1704,YA,NULL,0,0
1705,1705,YA,NULL,193,226
1706,1706,YA,NULL,195,108
1708,1708,YA,NULL,123,117
1901,1901,YA,NULL,77,57
2101,2101,YA,NULL,253,153
2103,2103,YA,NULL,230,83
2301,2301,YA,NULL,142,113
2303,2303,YA,NULL,132,125
2306,2306,YA,NULL,187,173
2501,2501,YA,NULL,228,86
2701,2701,YA,NULL,379,341
3002,3002,YA,NULL,43,54
3004,3004,YA,NULL,5,11
3101,3101,YA,NULL,264,333
3102,3102,YA,NULL,161,152
3103,3103,YA,NULL,102,103
3104,3104,YA,NULL,129,190
3105,3105,YA,NULL,24,21
3106,3106,YA,NULL,145,212
3203,3203,YA,NULL,165,349
3204,3204,YA,NULL,21,39
3205,3205,YA,NULL,202,356
3206,3206,YA,NULL,174,320
3208,3208,YA,NULL,25,43
3301,3301,YA,NULL,122,183
3303,3303,YA,NULL,60,118
3304,3304,YA,NULL,170,257
3305,3305,YA,NULL,135,233
3306,3306,YA,NULL,72,115
3308,3308,YA,NULL,153,244
3309,3309,YA,NULL,144,106
3310,3310,YA,NULL,153,135
3311,3311,YA,NULL,266,466
3313,3313,YA,NULL,46,102
3401,3401,YA,NULL,89,38
3504,3504,YA,NULL,7,8
3601,3601,YA,NULL,18,18
3602,3602,YA,NULL,242,415
3605,3605,YA,NULL,236,481
3701,3701,YA,NULL,124,158
3901,3901,YA,NULL,139,335
3902,3902,YA,NULL,51,106
3903,3903,YA,NULL,274,491
3904,3904,YA,NULL,47,91
3905,3905,YA,NULL,43,79
4001,4001,YA,NULL,54,68
4002,4002,YA,NULL,57,76
4003,4003,YA,NULL,232,312
4005,4005,YA,NULL,106,159
4101,4101,YA,NULL,52,117
4102,4102,YA,NULL,139,271
4104,4104,YA,NULL,111,171
4105,4105,YA,NULL,73,120
4106,4106,YA,NULL,123,226
4108,4108,YA,NULL,98,189
4109,4109,YA,NULL,239,283
4111,4111,YA,NULL,178,295
4112,4112,YA,NULL,228,352
4114,4114,YA,NULL,49,90
4115,4115,YA,NULL,87,152
4303,4303,YA,NULL,52,95
4401,4401,YA,NULL,94,135
4402,4402,YA,NULL,96,155
4501,4501,YA,NULL,43,67
4503,4503,YA,NULL,13,29
4504,4504,YA,NULL,119,187
4601,4601,YA,NULL,63,136
4602,4602,YA,NULL,83,104
4603,4603,YA,NULL,175,302
4604(*),4604,YA,NULL,0,0
4605(*),4605,YA,NULL,0,0
4606,4606,YA,NULL,181,207
4608,4608,YA,NULL,66,73
4609,4609,YA,NULL,56,134
4615,4615,YA,NULL,137,178
4616,4616,YA,NULL,55,95
4618,4618,YA,NULL,104,161
4623,4623,YA,NULL,9,36
4624,4624,YA,NULL,81,136
4625,4625,YA,NULL,6,6
4626,4626,YA,NULL,8,8
4627,4627,YA,NULL,36,90
4628,4628,YA,NULL,48,65
4801,4801,YA,NULL,184,456
4802,4802,YA,NULL,268,369
5001,5001,YA,NULL,47,53
5003,5003,YA,NULL,142,218
5010,5010,YA,NULL,41,84
5012,5012,YA,NULL,186,116
5014,5014,YA,NULL,137,247
5016,5016,YA,NULL,71,92
5020,5020,YA,NULL,75,191
5101,5101,YA,NULL,65,126
5202,5202,YA,NULL,0,0
