Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,MA,NULL,11417,9024
PICKERING,113,MA,NULL,300,230
HARSTINE,114,MA,NULL,367,428
GRAPEVIEW,115,MA,NULL,397,325
MASON LAKE,116,MA,NULL,258,241
FAIR HARBOR,117,MA,NULL,217,224
ALLYN,118,MA,NULL,503,519
VICTOR,119,MA,NULL,256,190
BELFAIR,120,MA,NULL,305,180
TIGER LAKE,121,MA,NULL,212,112
DEWATTO,122,MA,NULL,392,266
TAHUYA,123,MA,NULL,329,241
SAND HILL,124,MA,NULL,371,227
TRAIL&#39;S END,125,MA,NULL,418,221
TWANOH,126,MA,NULL,192,176
BORDEAUX,205,MA,NULL,57,29
KAMILCHE POINT,207,MA,NULL,147,166
UNION,227,MA,NULL,431,478
SKOKOMISH,228,MA,NULL,51,63
HOOD CANAL,229,MA,NULL,358,308
CUSHMAN,230,MA,NULL,315,332
EELLS,231,MA,NULL,138,82
MATLOCK,232,MA,NULL,326,210
DAYTON,233,MA,NULL,302,161
KAMILCHE,234,MA,NULL,161,83
ISABELLA,235,MA,NULL,230,124
AIRPORT,236,MA,NULL,426,320
JOHN&#39;S PRAIRIE,237,MA,NULL,291,137
LIMERICK,238,MA,NULL,415,382
OLYMPIC VIEW,301,MA,NULL,348,302
DOWNTOWN,302,MA,NULL,245,207
ANGLESIDE,303,MA,NULL,308,267
HILLCREST,304,MA,NULL,217,158
FAWN LAKE,306,MA,NULL,359,302
ARCADIA,308,MA,NULL,360,321
MILL CREEK,309,MA,NULL,384,325
AGATE,310,MA,NULL,337,218
OAKLAND BAY,311,MA,NULL,288,182
TIMBERLAKE,312,MA,NULL,389,281
CALLANAN,339,MA,NULL,17,6
