Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,SP,NULL,82585,74498
PCT 3000,3000,SP,NULL,5,2
PCT 3100,3100,SP,NULL,209,154
PCT 3101,3101,SP,NULL,189,144
PCT 3102,3102,SP,NULL,127,118
PCT 3103,3103,SP,NULL,152,139
PCT 3104,3104,SP,NULL,228,187
PCT 3105,3105,SP,NULL,207,140
PCT 3106,3106,SP,NULL,196,168
PCT 3107,3107,SP,NULL,212,183
PCT 3108,3108,SP,NULL,153,143
PCT 3109,3109,SP,NULL,209,157
PCT 3110,3110,SP,NULL,170,125
PCT 3111,3111,SP,NULL,169,137
PCT 3112,3112,SP,NULL,13,10
PCT 3113,3113,SP,NULL,224,207
PCT 3114,3114,SP,NULL,217,213
PCT 3115,3115,SP,NULL,239,182
PCT 3116,3116,SP,NULL,216,231
PCT 3117,3117,SP,NULL,169,122
PCT 3118,3118,SP,NULL,183,109
PCT 3119,3119,SP,NULL,175,175
PCT 3120,3120,SP,NULL,206,186
PCT 3121,3121,SP,NULL,173,207
PCT 3122,3122,SP,NULL,359,158
PCT 3123,3123,SP,NULL,173,184
PCT 3124,3124,SP,NULL,238,173
PCT 3125,3125,SP,NULL,210,159
PCT 3126,3126,SP,NULL,37,45
PCT 3127,3127,SP,NULL,301,88
PCT 3128,3128,SP,NULL,231,156
PCT 3200,3200,SP,NULL,287,89
PCT 3201,3201,SP,NULL,376,154
PCT 3202,3202,SP,NULL,197,95
PCT 3203,3203,SP,NULL,318,127
PCT 3204,3204,SP,NULL,276,88
PCT 3205,3205,SP,NULL,304,109
PCT 3206,3206,SP,NULL,264,97
PCT 3207,3207,SP,NULL,148,97
PCT 3208,3208,SP,NULL,265,192
PCT 3209,3209,SP,NULL,290,252
PCT 3210,3210,SP,NULL,344,118
PCT 3211,3211,SP,NULL,356,116
PCT 3212,3212,SP,NULL,308,104
PCT 3213,3213,SP,NULL,428,143
PCT 3214,3214,SP,NULL,372,130
PCT 3215,3215,SP,NULL,208,126
PCT 3216,3216,SP,NULL,428,233
PCT 3217,3217,SP,NULL,400,227
PCT 3218,3218,SP,NULL,470,150
PCT 3219,3219,SP,NULL,335,144
PCT 3220,3220,SP,NULL,481,130
PCT 3221,3221,SP,NULL,323,243
PCT 3222,3222,SP,NULL,183,71
PCT 3223,3223,SP,NULL,232,108
PCT 3300,3300,SP,NULL,265,206
PCT 3301,3301,SP,NULL,389,271
PCT 3302,3302,SP,NULL,269,226
PCT 3303,3303,SP,NULL,258,214
PCT 3304,3304,SP,NULL,259,225
PCT 3305,3305,SP,NULL,229,171
PCT 3306,3306,SP,NULL,237,253
PCT 3307,3307,SP,NULL,194,158
PCT 3308,3308,SP,NULL,265,221
PCT 3309,3309,SP,NULL,253,205
PCT 3310,3310,SP,NULL,274,232
PCT 3311,3311,SP,NULL,166,148
PCT 3312,3312,SP,NULL,340,284
PCT 3313,3313,SP,NULL,369,289
PCT 3314,3314,SP,NULL,256,169
PCT 3315,3315,SP,NULL,317,227
PCT 3316,3316,SP,NULL,381,222
PCT 3317,3317,SP,NULL,429,269
PCT 3318,3318,SP,NULL,256,200
PCT 3319,3319,SP,NULL,241,174
PCT 3320,3320,SP,NULL,238,136
PCT 3321,3321,SP,NULL,315,210
PCT 3322,3322,SP,NULL,228,164
PCT 3323,3323,SP,NULL,279,216
PCT 3324,3324,SP,NULL,300,174
PCT 3325,3325,SP,NULL,397,177
PCT 3326,3326,SP,NULL,108,86
PCT 3327,3327,SP,NULL,231,119
PCT 3328,3328,SP,NULL,311,168
PCT 3329,3329,SP,NULL,277,109
PCT 4001,4001,SP,NULL,157,223
PCT 4002,4002,SP,NULL,178,354
PCT 4003,4003,SP,NULL,281,468
PCT 4004,4004,SP,NULL,189,398
PCT 4005,4005,SP,NULL,181,286
PCT 4006,4006,SP,NULL,306,379
PCT 4007,4007,SP,NULL,169,221
PCT 4008,4008,SP,NULL,125,254
PCT 4009,4009,SP,NULL,165,339
PCT 4010,4010,SP,NULL,202,276
PCT 4011,4011,SP,NULL,250,458
PCT 4012,4012,SP,NULL,312,499
PCT 4013,4013,SP,NULL,164,305
PCT 4014,4014,SP,NULL,166,179
PCT 4015,4015,SP,NULL,212,173
PCT 4016,4016,SP,NULL,293,247
PCT 4017,4017,SP,NULL,277,354
PCT 4018,4018,SP,NULL,150,204
PCT 4019,4019,SP,NULL,153,232
PCT 4020,4020,SP,NULL,201,379
PCT 4021,4021,SP,NULL,209,333
PCT 4022,4022,SP,NULL,193,276
PCT 4023,4023,SP,NULL,72,116
PCT 4024,4024,SP,NULL,193,191
PCT 4025,4025,SP,NULL,250,239
PCT 4026,4026,SP,NULL,221,217
PCT 4027,4027,SP,NULL,229,235
PCT 4028,4028,SP,NULL,373,324
PCT 4029,4029,SP,NULL,267,245
PCT 4030,4030,SP,NULL,212,163
PCT 4031,4031,SP,NULL,228,212
PCT 4032,4032,SP,NULL,110,221
PCT 4033,4033,SP,NULL,185,220
PCT 4034,4034,SP,NULL,183,221
PCT 4035,4035,SP,NULL,165,189
PCT 4200,4200,SP,NULL,206,195
PCT 4201,4201,SP,NULL,95,133
PCT 4300,4300,SP,NULL,235,195
PCT 4301,4301,SP,NULL,150,125
PCT 4302,4302,SP,NULL,306,226
PCT 4303,4303,SP,NULL,280,238
PCT 4304,4304,SP,NULL,218,149
PCT 4305,4305,SP,NULL,203,148
