Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,GR,NULL,10840,8260
Airport 1 001,1,GR,NULL,142,99
Beverly 002,2,GR,NULL,26,9
Block 71 003,3,GR,NULL,281,253
Cascade Fairgrnd 004,4,GR,NULL,142,91
Coulee City 005,5,GR,NULL,117,85
Coulee Cty Rur W 006,6,GR,NULL,49,40
Electric City 007,7,GR,NULL,183,155
Ephrata 5 008,8,GR,NULL,150,115
Ephrata 2 009,9,GR,NULL,166,173
Ephrata 3 010,10,GR,NULL,127,115
Ephrata 4 011,11,GR,NULL,238,163
Ephrata 7 012,12,GR,NULL,175,128
Ephrata 9 013,13,GR,NULL,273,221
Ephrata Rural ,14,GR,NULL,142,127
George 015,15,GR,NULL,23,17
George Rural 016,16,GR,NULL,311,186
Gloyd 017,17,GR,NULL,184,92
Grand Coulee 018,18,GR,NULL,163,96
Hartline 019,19,GR,NULL,32,24
Hartline Rural S 020,20,GR,NULL,18,8
Lakeview Park 021,21,GR,NULL,158,117
Longview 022,22,GR,NULL,222,160
Mae 023,23,GR,NULL,464,341
Marlin 024,24,GR,NULL,7,10
Marlin Rural 025,25,GR,NULL,22,19
Mattawa 026,26,GR,NULL,24,17
Mattawa Rural 027,27,GR,NULL,277,196
McConihe 1 028,28,GR,NULL,129,71
Moses Lake 5 029,29,GR,NULL,158,155
Moses Lake 3 030,30,GR,NULL,254,228
Moses Lake 4 031,31,GR,NULL,165,134
Moses Lake 6 032,32,GR,NULL,275,191
Moses Lake 7 033,33,GR,NULL,221,178
Moses Lake 8 034,34,GR,NULL,277,237
Moses Lake 11 035,35,GR,NULL,307,280
Moses Lake 12 036,36,GR,NULL,225,138
North Banks Lake 037,37,GR,NULL,40,45
O Sullivan Dam 1 038,38,GR,NULL,266,208
Quincy 1 039,39,GR,NULL,138,124
Quincy 4 040,40,GR,NULL,86,57
Quincy 6 041,41,GR,NULL,249,188
Quincy Rural N 042,42,GR,NULL,112,107
Royal Camp 043,43,GR,NULL,253,186
Royal City 044,44,GR,NULL,61,49
Ruff 045,45,GR,NULL,25,26
Smyrna 1 046,46,GR,NULL,66,55
Soap Lake 1 047,47,GR,NULL,138,53
Soap Lake Rur E ,48,GR,NULL,58,29
Stratford 049,49,GR,NULL,21,22
Warden 050,50,GR,NULL,102,75
Warden Rural 051,51,GR,NULL,243,141
Soap Lake 2 052,52,GR,NULL,104,70
Westslope 1 053,53,GR,NULL,65,43
Wheeler 1 054,54,GR,NULL,118,105
Wilson Creek 055,55,GR,NULL,38,36
Wilson Crk Rural 056,56,GR,NULL,15,13
Airport 2 057,57,GR,NULL,120,71
Cascade Valley 058,58,GR,NULL,317,236
Westslope 2 059,59,GR,NULL,41,32
Smyrna 2 060,60,GR,NULL,17,7
East Wahluke 061,61,GR,NULL,48,42
Coulee Cty Rur E 062,62,GR,NULL,10,12
McConihe 2 063,63,GR,NULL,79,77
Quincy Rural S 064,64,GR,NULL,308,231
Greenfield 065,65,GR,NULL,31,22
Moses Lake 1 066,66,GR,NULL,134,95
Moses Lake 2 067,67,GR,NULL,155,103
Moses Lake 9  068,68,GR,NULL,176,154
O Sullivan Dam 2 069,69,GR,NULL,310,314
Wheeler 2 070,70,GR,NULL,334,272
Soap Lake Rur W ,71,GR,NULL,216,124
Coulee Cty Rur N 072,72,GR,NULL,39,37
Hartline Rural N 073,73,GR,NULL,23,13
Ephrata Rural E,74,GR,NULL,157,117
