Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,CU,NULL,626,1250
ALTO,1,CU,NULL,10,60
COLUMBIA,2,CU,NULL,58,206
PING,3,CU,NULL,51,142
STAR,4,CU,NULL,35,75
STARBUCK COUNTRY,5,CU,NULL,4,22
TUCANNON,6,CU,NULL,18,51
BROOKLYN,101,CU,NULL,65,128
DAYTON,102,CU,NULL,96,117
MUSTARD,103,CU,NULL,61,123
PATIT,104,CU,NULL,74,97
RAINWATER,105,CU,NULL,60,87
STARBUCK CITY,106,CU,NULL,14,55
TOUCHET,107,CU,NULL,80,87
