Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,LE,NULL,8078,16540
Adna ,1,LE,NULL,184,485
Agate,2,LE,NULL,55,144
Alpha,3,LE,NULL,132,386
Berwick,4,LE,NULL,184,356
Big Bottom,5,LE,NULL,160,258
Boistfort,6,LE,NULL,19,114
Cinebar,7,LE,NULL,57,282
Claquato,8,LE,NULL,116,257
Cowlitz,9,LE,NULL,167,435
Crego,10,LE,NULL,253,606
Curtis,11,LE,NULL,36,111
Drews Prairie,12,LE,NULL,57,133
Dryad,13,LE,NULL,35,97
Elk Crk,14,LE,NULL,29,115
Emery(*),15,LE,NULL,0,0
Emery North(*),16,LE,NULL,0,0
Ethel,17,LE,NULL,134,372
Evaline East,18,LE,NULL,46,96
Evaline West,19,LE,NULL,53,154
Fair,20,LE,NULL,0,0
Fords Prairie,21,LE,NULL,132,279
Forest,22,LE,NULL,118,299
Greenwood(*),23,LE,NULL,0,0
Harmony,24,LE,NULL,124,270
Independence,25,LE,NULL,16,68
Jackson,26,LE,NULL,132,353
Jackson North,27,LE,NULL,0,0
Kelly,28,LE,NULL,0,0
Klickitat,29,LE,NULL,67,169
Lincoln Creek,30,LE,NULL,101,219
Logan,31,LE,NULL,96,280
Mauermann,32,LE,NULL,27,63
Mellen(*),33,LE,NULL,0,0
Meskill,34,LE,NULL,14,59
Mineral,35,LE,NULL,56,170
Newaukum,36,LE,NULL,104,256
Onalaska,37,LE,NULL,206,522
Packwood,38,LE,NULL,46,66
Paradise,39,LE,NULL,21,37
Parcuvia,40,LE,NULL,110,199
Prescott,41,LE,NULL,246,519
Randle East,42,LE,NULL,103,260
Randle West,43,LE,NULL,70,205
Roswell,44,LE,NULL,5,7
Salkum,45,LE,NULL,99,216
Salmon Creek,46,LE,NULL,183,451
Salzer,47,LE,NULL,41,138
Sears,48,LE,NULL,76,190
Seminary Hill,49,LE,NULL,73,138
Silver Creek,50,LE,NULL,102,282
Skookumchuck,51,LE,NULL,118,257
Sommerville,52,LE,NULL,16,52
Stearns Creek,53,LE,NULL,35,119
Stillwater East,54,LE,NULL,40,74
Stillwater West,55,LE,NULL,70,120
Temple,56,LE,NULL,94,241
Union,57,LE,NULL,85,192
Urquhart,58,LE,NULL,67,145
Veness,59,LE,NULL,104,276
Verndale,60,LE,NULL,87,275
Whealdon,61,LE,NULL,92,180
Centralia #1,101,LE,NULL,74,100
Centralia #2,102,LE,NULL,185,245
Centralia #3,103,LE,NULL,72,88
Centralia #4,104,LE,NULL,117,139
Centralia #5,105,LE,NULL,75,93
Centralia #6,106,LE,NULL,154,201
Centralia #7,107,LE,NULL,65,109
Centralia #8,108,LE,NULL,93,113
Centralia #9,109,LE,NULL,148,251
Centralia #10,110,LE,NULL,78,67
Centralia #11,111,LE,NULL,155,253
Centralia #12,112,LE,NULL,232,245
Centralia #13,113,LE,NULL,203,283
Chehalis #1,201,LE,NULL,152,129
Chehalis #2,202,LE,NULL,81,114
Chehalis #3,203,LE,NULL,118,96
Chehalis #4,204,LE,NULL,96,116
Chehalis #5,205,LE,NULL,71,107
Chehalis #6,206,LE,NULL,149,229
Chehalis #7,207,LE,NULL,19,43
Chehalis #8,208,LE,NULL,142,137
Chehalis #9,209,LE,NULL,7,8
Morton,300,LE,NULL,94,199
Mossyrock,400,LE,NULL,54,103
Napavine #1,501,LE,NULL,193,285
Napavine #2,502,LE,NULL,0,0
Napavine #3(*),503,LE,NULL,0,0
Napavine #4,504,LE,NULL,0,0
Napavine #5,505,LE,NULL,0,0
Napavine #6,506,LE,NULL,0,0
Pe Ell,600,LE,NULL,58,146
Toledo,700,LE,NULL,82,109
Vader,800,LE,NULL,54,101
Winlock,900,LE,NULL,102,184
