Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,MA,NULL,9994,10660
PICKERING,113,MA,NULL,255,287
HARSTINE,114,MA,NULL,474,329
GRAPEVIEW,115,MA,NULL,340,385
MASON LAKE,116,MA,NULL,262,245
FAIR HARBOR,117,MA,NULL,227,220
ALLYN,118,MA,NULL,578,461
VICTOR,119,MA,NULL,211,236
BELFAIR,120,MA,NULL,186,303
TIGER LAKE,121,MA,NULL,110,216
DEWATTO,122,MA,NULL,283,378
TAHUYA,123,MA,NULL,261,317
SAND HILL,124,MA,NULL,246,351
TRAIL&#39;S END,125,MA,NULL,260,382
TWANOH,126,MA,NULL,212,160
BORDEAUX,205,MA,NULL,34,54
KAMILCHE POINT,207,MA,NULL,178,138
UNION,227,MA,NULL,529,383
SKOKOMISH,228,MA,NULL,73,44
HOOD CANAL,229,MA,NULL,321,353
CUSHMAN,230,MA,NULL,396,257
EELLS,231,MA,NULL,76,145
MATLOCK,232,MA,NULL,217,323
DAYTON,233,MA,NULL,184,279
KAMILCHE,234,MA,NULL,93,152
ISABELLA,235,MA,NULL,138,220
AIRPORT,236,MA,NULL,358,398
JOHN&#39;S PRAIRIE,237,MA,NULL,168,264
LIMERICK,238,MA,NULL,438,374
OLYMPIC VIEW,301,MA,NULL,348,316
DOWNTOWN,302,MA,NULL,249,209
ANGLESIDE,303,MA,NULL,286,293
HILLCREST,304,MA,NULL,195,182
FAWN LAKE,306,MA,NULL,321,352
ARCADIA,308,MA,NULL,364,331
MILL CREEK,309,MA,NULL,332,384
AGATE,310,MA,NULL,246,313
OAKLAND BAY,311,MA,NULL,195,274
TIMBERLAKE,312,MA,NULL,337,342
CALLANAN,339,MA,NULL,13,10
