Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,FR,NULL,6220,8877
Pct 001,1,FR,NULL,144,76
Pct 002,2,FR,NULL,73,42
Pct 003,3,FR,NULL,48,12
Pct 004,4,FR,NULL,50,44
Pct 005,5,FR,NULL,42,30
Pct 006,6,FR,NULL,66,53
Pct 007,7,FR,NULL,66,43
Pct 008,8,FR,NULL,125,95
Pct 009,9,FR,NULL,53,21
Pct 010,10,FR,NULL,73,58
Pct 011,11,FR,NULL,64,49
Pct 012,12,FR,NULL,60,35
Pct 013,13,FR,NULL,50,38
Pct 014,14,FR,NULL,62,36
Pct 015,15,FR,NULL,68,56
Pct 016,16,FR,NULL,11,9
Pct 017,17,FR,NULL,72,62
Pct 018,18,FR,NULL,32,35
Pct 019,19,FR,NULL,82,106
Pct 020,20,FR,NULL,37,40
Pct 021,21,FR,NULL,21,24
Pct 022,22,FR,NULL,91,114
Pct 023,23,FR,NULL,181,176
Pct 024,24,FR,NULL,56,108
Pct 025,25,FR,NULL,22,52
Pct 026,26,FR,NULL,56,69
Pct 027,27,FR,NULL,29,53
Pct 028,28,FR,NULL,48,42
Pct 029,29,FR,NULL,49,57
Pct 030,30,FR,NULL,16,46
Pct 031,31,FR,NULL,35,45
Pct 032,32,FR,NULL,176,247
Pct 033,33,FR,NULL,74,93
Pct 034,34,FR,NULL,121,168
Pct 035,35,FR,NULL,48,75
Pct 036,36,FR,NULL,149,175
Pct 037,37,FR,NULL,130,190
Pct 038,38,FR,NULL,87,131
Pct 039,39,FR,NULL,96,139
Pct 040,40,FR,NULL,114,114
Pct 041,41,FR,NULL,71,74
Pct 042,42,FR,NULL,84,95
Pct 043,43,FR,NULL,82,102
Pct 044,44,FR,NULL,114,93
Pct 045,45,FR,NULL,111,175
Pct 046,46,FR,NULL,117,198
Pct 047,47,FR,NULL,16,12
Pct 048,48,FR,NULL,118,140
Pct 049,49,FR,NULL,108,161
Pct 050,50,FR,NULL,111,144
Pct 051,51,FR,NULL,106,154
Pct 052,52,FR,NULL,36,29
Pct 053,53,FR,NULL,88,99
Pct 054,54,FR,NULL,48,57
Pct 055,55,FR,NULL,152,223
Pct 056,56,FR,NULL,81,103
Pct 057,57,FR,NULL,78,125
Pct 058,58,FR,NULL,13,18
Pct 059,59,FR,NULL,135,193
Pct 060,60,FR,NULL,39,65
Pct 061,61,FR,NULL,98,198
Pct 062,62,FR,NULL,162,245
Pct 063,63,FR,NULL,68,143
Pct 064,64,FR,NULL,45,159
Pct 065,65,FR,NULL,39,72
Pct 066,66,FR,NULL,97,216
Pct 067,67,FR,NULL,93,156
Pct 068,68,FR,NULL,2,10
Pct 069,69,FR,NULL,9,31
Pct 070,70,FR,NULL,21,53
Pct 071,71,FR,NULL,48,125
Pct 072,72,FR,NULL,45,91
Pct 073,73,FR,NULL,93,195
Pct 074,74,FR,NULL,87,175
Pct 075,75,FR,NULL,9,39
Pct 076,76,FR,NULL,19,70
Pct 077,77,FR,NULL,16,51
Pct 078,78,FR,NULL,22,74
Pct 079,79,FR,NULL,32,100
Pct 080,80,FR,NULL,81,216
Pct 081,81,FR,NULL,24,48
Pct 082,82,FR,NULL,22,94
Pct 083,83,FR,NULL,27,71
Pct 084,84,FR,NULL,23,26
Pct 085,85,FR,NULL,19,34
Pct 086,86,FR,NULL,22,64
Pct 087,87,FR,NULL,15,61
Pct 088,88,FR,NULL,16,28
Pct 089,89,FR,NULL,44,80
Pct 090,90,FR,NULL,74,79
Pct 091,91,FR,NULL,5,7
Pct 092,92,FR,NULL,73,78
Pct 093,93,FR,NULL,72,90
Pct 094,94,FR,NULL,0,0
Pct 095,95,FR,NULL,12,57
Pct 096,96,FR,NULL,25,66
Pct 097,97,FR,NULL,14,36
Pct 098,98,FR,NULL,4,23
Pct 099,99,FR,NULL,8,27
Pct 100,100,FR,NULL,24,83
Pct 101,101,FR,NULL,26,88
