Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,WL,NULL,7672,10516
Alderbrook 01,1,WL,NULL,101,136
Alder 02,2,WL,NULL,86,87
Ash 03,3,WL,NULL,188,240
Baumeister 04,4,WL,NULL,188,208
Birch 05,5,WL,NULL,142,123
Clark 06,6,WL,NULL,106,80
College 07,7,WL,NULL,162,116
Edison 08,8,WL,NULL,142,140
Garfield 09,9,WL,NULL,170,149
Green Park 10,10,WL,NULL,109,107
Henderson 11,11,WL,NULL,142,142
Isaacs 12,12,WL,NULL,97,107
Jefferson 13,13,WL,NULL,243,335
Maple 16,16,WL,NULL,267,300
Marcus 17,17,WL,NULL,300,373
Monroe 18,18,WL,NULL,264,375
Paine 20,20,WL,NULL,87,64
Pine 21,21,WL,NULL,87,86
Pleasant 22,22,WL,NULL,244,286
Sharpstein 23,23,WL,NULL,150,122
Spruce 24,24,WL,NULL,106,109
Stadium 25,25,WL,NULL,127,128
Tausick 26,26,WL,NULL,123,150
Wainwright 28,28,WL,NULL,202,229
Watertown 29,29,WL,NULL,125,147
Abbott 31,31,WL,NULL,127,208
Baker 33,33,WL,NULL,26,75
Ice Harbor 34,34,WL,NULL,127,317
Berney 35,35,WL,NULL,110,174
Blalock 36,36,WL,NULL,170,293
Braden 37,37,WL,NULL,176,353
Burbank 38,38,WL,NULL,231,258
Clyde 39,39,WL,NULL,14,19
Derry 40,40,WL,NULL,57,102
Dixie 41,41,WL,NULL,66,199
Eureka 5 42,42,WL,NULL,25,24
Eureka 4 43(*),43,WL,NULL,0,0
Frenchtown 5 44,44,WL,NULL,63,141
Frenchtown 4 45,45,WL,NULL,16,29
Garrison 46,46,WL,NULL,85,150
Gose 47,47,WL,NULL,38,66
Lincoln 49,49,WL,NULL,31,45
Mill Creek 50,50,WL,NULL,82,180
Moore 51,51,WL,NULL,101,139
Pros Point 52,52,WL,NULL,358,585
Ritz 53,53,WL,NULL,172,387
McNary 54,54,WL,NULL,82,177
Touchet 4 55,55,WL,NULL,108,219
Touchet 5 56(*),56,WL,NULL,0,0
Twin Grove 57,57,WL,NULL,74,181
Yellowhawk 58,58,WL,NULL,21,23
Wallula 59,59,WL,NULL,12,29
Washington 60,60,WL,NULL,55,98
CP 1 61,61,WL,NULL,244,258
CP 2 62,62,WL,NULL,157,219
CP 3 63,63,WL,NULL,188,302
Prescott 64,64,WL,NULL,29,59
Waitsburg 65,65,WL,NULL,233,245
CP 4 66,66,WL,NULL,255,305
CP 5 67,67,WL,NULL,156,272
CP 6 68,68,WL,NULL,23,42
