Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,OK,NULL,6324,5238
ALMA,1,OK,NULL,25,20
ANGLIN,2,OK,NULL,51,21
BEEMAN,3,OK,NULL,38,42
BODIE,4,OK,NULL,14,9
BONAPARTE,5,OK,NULL,21,15
BOSTON,6,OK,NULL,43,33
BREWSTER RURAL,7,OK,NULL,24,29
CARLTON,8,OK,NULL,28,22
CHESAW,9,OK,NULL,31,17
CONCONULLY RURAL,10,OK,NULL,18,24
DUCK LAKE,11,OK,NULL,21,16
DULEY LAKE,12,OK,NULL,18,12
EASTLAKE,13,OK,NULL,15,13
EASTSIDE,14,OK,NULL,49,41
ELLISFORDE,15,OK,NULL,45,29
ELMERTON,16,OK,NULL,56,33
ELMWAY,17,OK,NULL,28,14
HAVILLAH,18,OK,NULL,58,26
LOOMIS,19,OK,NULL,40,26
MALOTT,20,OK,NULL,56,31
MAZAMA,21,OK,NULL,32,78
METHOW,22,OK,NULL,45,34
MISSION,23,OK,NULL,21,12
MOLSON,24,OK,NULL,46,32
MONSE #1,25,OK,NULL,37,34
NESPELEM RURAL,27,OK,NULL,13,16
NIGHTHAWK,28,OK,NULL,15,4
NORTH OMAK,29,OK,NULL,20,14
PATEROS RURAL,30,OK,NULL,31,22
PINE CREEK,31,OK,NULL,24,18
POGUE,32,OK,NULL,43,36
RIVERSIDE RURAL,33,OK,NULL,59,45
SAN POIL,34,OK,NULL,70,21
SOUTH OROVILLE,35,OK,NULL,42,24
SPRING COULEE,36,OK,NULL,38,30
TONASKET RURAL,37,OK,NULL,20,20
TUNK CREEK,38,OK,NULL,62,31
TWISP RURAL,39,OK,NULL,25,54
WOLF CREEK,40,OK,NULL,18,44
WAUCONDA,41,OK,NULL,46,23
WESTLAKE,42,OK,NULL,20,12
WHITESTONE,43,OK,NULL,13,25
WINTHROP RURAL,44,OK,NULL,43,68
CHILIWIST,45,OK,NULL,35,22
MONSE #3,46,OK,NULL,28,13
OKANOGAN RURAL,47,OK,NULL,32,12
AENEAS,48,OK,NULL,30,16
COLUMBIA,49,OK,NULL,18,9
CRUMBACHER,50,OK,NULL,46,23
DISAUTEL,51,OK,NULL,15,8
HUDSON,52,OK,NULL,14,15
KIPLING,53,OK,NULL,28,14
ORCHARD,54,OK,NULL,20,28
TORODA,55,OK,NULL,46,25
BEAVER CREEK,56,OK,NULL,19,24
BLACK CANYON,57,OK,NULL,30,26
BUFFALO LAKE,58,OK,NULL,13,11
COPPLE,59,OK,NULL,27,33
EDELWEISS,60,OK,NULL,28,66
ENGH,61,OK,NULL,28,41
FINLEY CANYON,62,OK,NULL,54,42
JANIS,63,OK,NULL,20,15
LEESE,64,OK,NULL,21,4
LIBBY CREEK,65,OK,NULL,47,51
MCGINNIS LAKE,66,OK,NULL,5,11
NORTH STAR,67,OK,NULL,12,14
OWHI,68,OK,NULL,26,10
PALMER LAKE,69,OK,NULL,33,22
PINE CONE,70,OK,NULL,18,21
POORMAN CREEK,71,OK,NULL,54,55
SAND FLAT,72,OK,NULL,43,30
SOURDOUGH,74,OK,NULL,53,22
TWIN LAKES,75,OK,NULL,47,59
VALLEY,76,OK,NULL,30,16
WANNACUT,77,OK,NULL,43,34
WEST CHEWUCH,78,OK,NULL,27,44
CANAL,79,OK,NULL,28,13
AIRPORT,81,OK,NULL,27,44
BALKY HILL,82,OK,NULL,29,34
BRIDGE CREEK,83,OK,NULL,22,41
CROSSROADS,84,OK,NULL,19,23
DAVIS LAKE,85,OK,NULL,28,55
GREENACRES,86,OK,NULL,30,9
JOHNSON CREEK,87,OK,NULL,38,23
LEWIS BUTTE,88,OK,NULL,32,56
LIME BELT,89,OK,NULL,20,11
MCCLURE MTN,90,OK,NULL,46,49
MOCCASIN LAKE,91,OK,NULL,40,56
NORTH MALOTT,92,OK,NULL,47,27
PATTERSON LAKE,93,OK,NULL,29,68
PEARRYGIN LAKE,94,OK,NULL,16,41
BOUNDARY,95,OK,NULL,26,29
BUCKHORN MTN,96,OK,NULL,31,19
EDER,97,OK,NULL,24,33
