Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,JE,NULL,6233,7932
101 Gardiner,101,JE,NULL,79,86
102 Port Discovery,102,JE,NULL,96,114
103 Crocker,103,JE,NULL,80,83
104 Cape George,104,JE,NULL,196,279
105 Discovery Bay,105,JE,NULL,183,265
106 North Jacob,106,JE,NULL,164,176
107 South Jacob,107,JE,NULL,237,228
200 Coyle,200,JE,NULL,122,112
201 Quilcene,201,JE,NULL,277,214
204 Brinnon,204,JE,NULL,326,282
300 Chimacum I,300,JE,NULL,136,185
301 Chimacum II,301,JE,NULL,92,99
302 Center I,302,JE,NULL,126,147
303 Hadlock,303,JE,NULL,242,212
304 Kala Point,304,JE,NULL,206,337
305 Irondale I,305,JE,NULL,178,152
306 Irondale II,306,JE,NULL,241,197
307 Four Corners,307,JE,NULL,134,159
308 Center II,308,JE,NULL,75,89
401 Nordland,401,JE,NULL,216,275
500 Port Ludlow,500,JE,NULL,248,313
501 Port Ludlow I,501,JE,NULL,250,340
502 Port Ludlow II,502,JE,NULL,170,213
503 Port Ludlow III,503,JE,NULL,155,235
504 Port Ludlow IV,504,JE,NULL,122,137
505 Port Ludlow V,505,JE,NULL,196,230
600 Hoh,600,JE,NULL,26,17
601 Queets,601,JE,NULL,19,20
700 Port Townsend,700,JE,NULL,168,270
701 Port Townsend,701,JE,NULL,90,125
702 Port Townsend,702,JE,NULL,100,148
703 Port Townsend,703,JE,NULL,91,218
704 Port Townsend,704,JE,NULL,68,147
705 Port Townsend,705,JE,NULL,121,158
706 Port Townsend,706,JE,NULL,249,399
707 Port Townsend,707,JE,NULL,222,369
708 Port Townsend,708,JE,NULL,229,358
709 Port Townsend,709,JE,NULL,178,327
710 Port Townsend,710,JE,NULL,125,217
