Row Label,PrecinctCode,County,Registered Voters,Mary E. Fairhurst
MONROE 10,13951586,SN,NULL,215
MONROE 11,13951587,SN,NULL,78
MONROE  9,13951653,SN,NULL,216
MONROE 12,13951654,SN,NULL,140
SULTAN 4,13951713,SN,NULL,156
PARK PLACE,13954003,SN,NULL,74
SULTAN RIVER,13954005,SN,NULL,193
TUALCO,13954007,SN,NULL,137
WALLACE,13954008,SN,NULL,142
LAKE,13954010,SN,NULL,228
SHORTS,13954013,SN,NULL,242
THREE LAKES,13954031,SN,NULL,162
ROOSEVELT,13954036,SN,NULL,114
SKYKOMISH,13954041,SN,NULL,55
OLNEY,13954043,SN,NULL,233
WINTER LAKE,13954058,SN,NULL,114
HIGHLAND,13954064,SN,NULL,166
TROMBLEY,13954272,SN,NULL,211
HIGH BRIDGE,13954292,SN,NULL,292
OWEN,13954309,SN,NULL,160
BLUFF,13954340,SN,NULL,223
CHAIN LAKE,13954371,SN,NULL,253
BROCKLIN,13954388,SN,NULL,209
HIGH ROCK,13954417,SN,NULL,175
MANN,13954425,SN,NULL,188
WAGNER,13954442,SN,NULL,227
WOODS CREEK,13954443,SN,NULL,164
FAIRVIEW,13954454,SN,NULL,158
MAY CREEK,13954469,SN,NULL,225
MILL,13954471,SN,NULL,225
STORM LAKE,13954487,SN,NULL,270
PIPELINE,13954507,SN,NULL,180
FERN,13954526,SN,NULL,79
IVERSON,13954534,SN,NULL,123
LUPINE,13954537,SN,NULL,174
ROBINHOOD,13954553,SN,NULL,167
SOFIE,13954710,SN,NULL,129
WEST FORK,13954750,SN,NULL,61
PILCHUCK RIVER,13954753,SN,NULL,18
RICHLAND,13954754,SN,NULL,76
SUNNYSIDE,14414044,SN,NULL,58
RAILROAD,14414318,SN,NULL,158
CASSIDY,14414522,SN,NULL,201
MILL CREEK  1,14441301,SN,NULL,250
MILL CREEK  2,14441302,SN,NULL,187
MILL CREEK  3,14441303,SN,NULL,147
MILL CREEK  4,14441304,SN,NULL,168
MILL CREEK  5,14441353,SN,NULL,291
MILL CREEK  6,14441354,SN,NULL,273
MILL CREEK  7,14441367,SN,NULL,17
MILL CREEK  8,14441376,SN,NULL,264
MILL CREEK  9,14441377,SN,NULL,229
MILL CREEK 10,14441472,SN,NULL,181
MILL CREEK 11,14441473,SN,NULL,157
MILL CREEK 12,14441495,SN,NULL,177
MILL CREEK 13,14441505,SN,NULL,202
MILL CREEK 14,14441629,SN,NULL,5
MILL CREEK 15,14441640,SN,NULL,218
MILL CREEK 16,14441652,SN,NULL,162
MILL CREEK 17,14441665,SN,NULL,227
MILL CREEK 18,14441666,SN,NULL,175
MILL CREEK 19,14441667,SN,NULL,294
MILL CREEK 20,14441668,SN,NULL,179
MILL CREEK 21,14441702,SN,NULL,124
MILL CREEK 22,14441703,SN,NULL,152
FERNWOOD,14444006,SN,NULL,187
BROOK,14444278,SN,NULL,271
HILL,14444293,SN,NULL,178
LARIMER,14444298,SN,NULL,199
MISTY,14444305,SN,NULL,212
OAKS,14444308,SN,NULL,259
PUGET PARK,14444317,SN,NULL,178
KENWOOD,14444348,SN,NULL,204
OLYMPUS,14444357,SN,NULL,175
SEATTLE HILL,14444361,SN,NULL,196
MERWIN,14444547,SN,NULL,134
CREEKSIDE,14444575,SN,NULL,162
DOUGLAS FIRS,14444576,SN,NULL,175
GRAND FIRS,14444582,SN,NULL,271
KATTENHORN,14444584,SN,NULL,300
SILVER FIRS,14444590,SN,NULL,277
TUCKER,14444595,SN,NULL,217
SPRUCE,14444658,SN,NULL,123
THOMAS CREEK,14444659,SN,NULL,193
WINDROSE,14444660,SN,NULL,298
STRAWBERRY,14444684,SN,NULL,238
DOGWOOD,14444693,SN,NULL,181
SNOHOMISH  1,14451014,SN,NULL,228
SNOHOMISH  3,14451038,SN,NULL,184
SNOHOMISH  5,14451056,SN,NULL,279
LAKE STEVENS  1,14451134,SN,NULL,286
LAKE STEVENS  2,14451135,SN,NULL,210
SNOHOMISH  7,14451144,SN,NULL,224
SNOHOMISH  8,14451145,SN,NULL,297
LAKE STEVENS  3,14451349,SN,NULL,278
LAKE STEVENS  4,14451418,SN,NULL,171
SNOHOMISH  2,14451436,SN,NULL,152
SNOHOMISH  4,14451437,SN,NULL,198
SNOHOMISH  6,14451438,SN,NULL,154
LAKE STEVENS  6,14451503,SN,NULL,204
SNOHOMISH  9,14451508,SN,NULL,136
LAKE STEVENS  7,14451536,SN,NULL,254
LAKE STEVENS  5,14451625,SN,NULL,190
LAKE STEVENS  8,14451649,SN,NULL,219
LAKE STEVENS  9,14451663,SN,NULL,165
LAKE STEVENS 10,14451664,SN,NULL,205
LAKE STEVENS 11,14451671,SN,NULL,137
LAKE STEVENS 12,14451672,SN,NULL,169
LAKE STEVENS 13,14451673,SN,NULL,220
LAKE STEVENS 14,14451674,SN,NULL,200
LAKE STEVENS 15,14451675,SN,NULL,279
SNOHOMISH 10,14451709,SN,NULL,95
LAKE STEVENS 16,14451716,SN,NULL,151
LAKE STEVENS 17,14451717,SN,NULL,220
LAKE STEVENS 18,14451718,SN,NULL,188
LAKE STEVENS 19,14451719,SN,NULL,242
LAKE STEVENS 20,14451720,SN,NULL,222
LAKE STEVENS 21,14451721,SN,NULL,272
LAKE STEVENS 22,14451722,SN,NULL,186
LAKE STEVENS 23,14451723,SN,NULL,153
LAKE STEVENS 24,14451724,SN,NULL,165
LAKE STEVENS 25,14451725,SN,NULL,55
LAKE STEVENS 26,14451726,SN,NULL,115
LAKE STEVENS 27,14451727,SN,NULL,110
LAKE STEVENS 28,14451757,SN,NULL,208
MARSH,14454012,SN,NULL,275
SOUTH SNOHOMISH,14454017,SN,NULL,158
WELANGDON,14454018,SN,NULL,13
LUDWIG,14454024,SN,NULL,194
SEXTON,14454029,SN,NULL,252
MACHIAS,14454045,SN,NULL,317
MARION,14454046,SN,NULL,180
RIVERVIEW,14454052,SN,NULL,219
SOUTH LAKE STEVENS,14454059,SN,NULL,224
FIR,14454066,SN,NULL,197
GLENWOOD,14454067,SN,NULL,153
TRAIL,14454072,SN,NULL,102
BERKSHIRE,14454075,SN,NULL,304
HAINES,14454291,SN,NULL,215
MEADOW,14454300,SN,NULL,168
PEAK,14454311,SN,NULL,13
PENNANT,14454312,SN,NULL,260
PETERSON,14454313,SN,NULL,271
PINEWOOD,14454315,SN,NULL,189
WINDSONG,14454336,SN,NULL,192
WOODRIDGE,14454339,SN,NULL,301
DUBUQUE,14454345,SN,NULL,189
POINTE,14454358,SN,NULL,33
SUNRISE,14454364,SN,NULL,200
VALMONT,14454366,SN,NULL,114
HEARTHSTONE,14454458,SN,NULL,166
MARKS,14454464,SN,NULL,198
OSBORN,14454477,SN,NULL,188
PANTHER CREEK,14454478,SN,NULL,205
PIONEER TRAILS,14454480,SN,NULL,199
RIDGEWAY,14454482,SN,NULL,131
STITCH,14454485,SN,NULL,68
CENTENNIAL,14454490,SN,NULL,295
FIRCREST,14454493,SN,NULL,151
GREENWOOD,14454530,SN,NULL,233
HAVEN,14454531,SN,NULL,238
HILLSIDE,14454532,SN,NULL,88
OHLDE,14454549,SN,NULL,200
RUGGS LAKE,14454554,SN,NULL,227
FOUR CORNERS,14454580,SN,NULL,206
KNOX,14454585,SN,NULL,15
MORNING RISE,14454588,SN,NULL,194
PELLERIN,14454634,SN,NULL,210
KENSINGTON,14454648,SN,NULL,106
OVERLOOK,14454706,SN,NULL,279
SOUTH ALDERWOOD,20134083,SN,NULL,273
SAMOEA,20134196,SN,NULL,213
POPLAR,20134316,SN,NULL,110
CRAWFORD,20134690,SN,NULL,62
MOUNTLAKE TERRACE  1,20141090,SN,NULL,195
MOUNTLAKE TERRACE  2,20141091,SN,NULL,179
MOUNTLAKE TERRACE  3,20141092,SN,NULL,183
MOUNTLAKE TERRACE  5,20141093,SN,NULL,178
MOUNTLAKE TERRACE  6,20141094,SN,NULL,144
MOUNTLAKE TERRACE 11,20141138,SN,NULL,196
MOUNTLAKE TERRACE 12,20141139,SN,NULL,205
MOUNTLAKE TERRACE 13,20141140,SN,NULL,234
MOUNTLAKE TERRACE 14,20141141,SN,NULL,227
MOUNTLAKE TERRACE 15,20141142,SN,NULL,174
BRIER 1,20141179,SN,NULL,217
BRIER 2,20141180,SN,NULL,161
BRIER 3,20141181,SN,NULL,321
MOUNTLAKE TERRACE 17,20141189,SN,NULL,285
MOUNTLAKE TERRACE 18,20141190,SN,NULL,203
MOUNTLAKE TERRACE 19,20141191,SN,NULL,195
BRIER 4,20141276,SN,NULL,238
BRIER 5,20141277,SN,NULL,279
BRIER 6,20141343,SN,NULL,156
BRIER 7,20141344,SN,NULL,164
MOUNTLAKE TERRACE  4,20141432,SN,NULL,141
BRIER 8,20141614,SN,NULL,154
MOUNTLAKE TERRACE 16,20141630,SN,NULL,161
NORTH CREEK,20144065,SN,NULL,187
LOCUST,20144078,SN,NULL,212
WILLOWDALE,20144085,SN,NULL,246
HUNT,20144089,SN,NULL,3
MERIDIAN,20144136,SN,NULL,226
VINE,20144146,SN,NULL,187
ATLAS,20144177,SN,NULL,247
QUEENS,20144212,SN,NULL,201
WAXON,20144213,SN,NULL,290
COUNTRY,20144281,SN,NULL,148
CRYSTAL,20144284,SN,NULL,209
THRASHERS,20144324,SN,NULL,192
DAMSON,20144446,SN,NULL,262
WANDERING CREEK,20144596,SN,NULL,243
NEWTON,20144705,SN,NULL,159
STANWOOD 1,21011199,SN,NULL,107
STANWOOD 2,21011200,SN,NULL,204
STANWOOD 3,21011509,SN,NULL,165
STANWOOD 4,21011641,SN,NULL,283
STANWOOD 5,21011669,SN,NULL,256
STANWOOD 6,21011711,SN,NULL,148
STANWOOD 7,21011712,SN,NULL,120
FLORENCE,21014002,SN,NULL,78
PORT SUSAN,21014004,SN,NULL,297
CEDARHOME,21014022,SN,NULL,195
CLIFF,21014025,SN,NULL,137
STANBY,21014030,SN,NULL,59
SILVANA,21014037,SN,NULL,154
LAKEWOOD,21014061,SN,NULL,170
VILLAGE,21014073,SN,NULL,266
LAKE GOODWIN,21014087,SN,NULL,323
KACKMAN,21014296,SN,NULL,153
ROWLAND,21014319,SN,NULL,135
THOMPSON,21014323,SN,NULL,241
WATERS,21014332,SN,NULL,258
MC RAE,21014352,SN,NULL,156
HAPPY VALLEY,21014457,SN,NULL,130
SHOECRAFT,21014483,SN,NULL,229
LAKE HOWARD,21014502,SN,NULL,194
MC DONALD,21014545,SN,NULL,146
KAYAK,21014638,SN,NULL,173
SILVANA TERRACE,21014682,SN,NULL,141
KETCHUM,21014700,SN,NULL,207
ROSE,21014708,SN,NULL,168
SUNDAY LAKE,21014714,SN,NULL,275
MUKILTEO  1,22121192,SN,NULL,268
MUKILTEO  2,22121193,SN,NULL,320
MUKILTEO  3,22121194,SN,NULL,186
EVERETT  56,22121259,SN,NULL,192
EVERETT  57,22121260,SN,NULL,204
MUKILTEO  4,22121262,SN,NULL,167
MUKILTEO  5,22121263,SN,NULL,294
MUKILTEO  7,22121306,SN,NULL,172
MUKILTEO  8,22121307,SN,NULL,163
MUKILTEO  9,22121355,SN,NULL,215
MUKILTEO 11,22121378,SN,NULL,215
MUKILTEO 12,22121379,SN,NULL,336
MUKILTEO 13,22121380,SN,NULL,207
MUKILTEO 14,22121381,SN,NULL,278
MUKILTEO 16,22121382,SN,NULL,300
MUKILTEO 18,22121383,SN,NULL,294
EVERETT  35,22121400,SN,NULL,209
EVERETT  64,22121405,SN,NULL,103
EVERETT  65,22121406,SN,NULL,191
EVERETT  66,22121407,SN,NULL,216
EVERETT  84,22121448,SN,NULL,65
MUKILTEO 19,22121474,SN,NULL,167
MUKILTEO 20,22121475,SN,NULL,262
EVERETT  91,22121491,SN,NULL,158
EVERETT  52,22121615,SN,NULL,187
EVERETT  61,22121616,SN,NULL,38
EVERETT  79,22121621,SN,NULL,204
EVERETT  83,22121622,SN,NULL,169
EVERETT  92,22121624,SN,NULL,3
MUKILTEO  6,22121631,SN,NULL,243
MUKILTEO 15,22121632,SN,NULL,83
MUKILTEO 17,22121633,SN,NULL,297
MUKILTEO 10,22121655,SN,NULL,175
EVERETT  95,22121697,SN,NULL,92
MUKILTEO 21,22121704,SN,NULL,131
HIWAY,22124068,SN,NULL,27
SHELBY,22124100,SN,NULL,176
LIND,22124185,SN,NULL,218
YORK,22124274,SN,NULL,241
WINGATE,22124337,SN,NULL,222
STOCK SHOW,22124486,SN,NULL,100
OLIVIA,22124589,SN,NULL,27
LYNNWOOD 19,22131422,SN,NULL,195
LYNNWOOD 34,22131538,SN,NULL,113
MEADOWDALE,22134040,SN,NULL,173
EMANDER,22134063,SN,NULL,225
ASH,22134076,SN,NULL,281
MANOR,22134079,SN,NULL,204
MANORDALE,22134080,SN,NULL,198
SERENE,22134082,SN,NULL,184
STICKNEY,22134084,SN,NULL,204
FIELD,22134088,SN,NULL,215
ALICIA,22134150,SN,NULL,245
CASCADE,22134152,SN,NULL,160
GROVE,22134183,SN,NULL,257
PIONEER,22134195,SN,NULL,201
GIBSON,22134265,SN,NULL,155
HEMLOCK,22134268,SN,NULL,296
COVE,22134282,SN,NULL,201
EMERALD,22134286,SN,NULL,200
PICNIC POINT,22134314,SN,NULL,175
SHORE,22134320,SN,NULL,235
NORMA,22134356,SN,NULL,179
PUGET,22134359,SN,NULL,184
SHADOW WOOD,22134362,SN,NULL,211
ALDER,22134368,SN,NULL,200
KEELER,22134373,SN,NULL,176
MARINER,22134427,SN,NULL,189
POST,22134434,SN,NULL,215
HAMPTON,22134456,SN,NULL,235
HIPOINT,22134459,SN,NULL,145
JEFF,22134460,SN,NULL,162
MADISON,22134463,SN,NULL,270
WOODGATE,22134489,SN,NULL,119
FAIRWOOD,22134492,SN,NULL,99
STONE GATE,22134497,SN,NULL,170
HILLMAN,22134501,SN,NULL,184
BEVERLY,22134520,SN,NULL,197
ADMIRALTY,22134642,SN,NULL,159
AVALON,22134688,SN,NULL,111
DALE,22134692,SN,NULL,221
JEFFERSON,22134699,SN,NULL,149
LUNDS GULCH,22134758,SN,NULL,83
MARTHA LAKE,22144081,SN,NULL,208
EAST SHORE,22144131,SN,NULL,195
FREEWAY,22144166,SN,NULL,219
ROYAL,22144209,SN,NULL,273
CASCADIAN,22144279,SN,NULL,252
CLOVER,22144280,SN,NULL,169
KENTISH,22144297,SN,NULL,164
WALNUT,22144331,SN,NULL,143
EVERGREEN,22144415,SN,NULL,142
FOREST,22144455,SN,NULL,213
NORTHROAD,22144476,SN,NULL,275
RHODY RIDGE,22144481,SN,NULL,143
FILBERT,22144527,SN,NULL,266
MEADOWCREST,22144546,SN,NULL,199
TERRACE,22144556,SN,NULL,47
ELFIN,22144578,SN,NULL,117
BUTTERNUT,22144689,SN,NULL,205
POPPY,22144707,SN,NULL,133
LYNNWOOD  1,23231115,SN,NULL,113
LYNNWOOD  2,23231116,SN,NULL,160
LYNNWOOD  3,23231117,SN,NULL,183
LYNNWOOD  4,23231118,SN,NULL,171
LYNNWOOD  5,23231119,SN,NULL,128
LYNNWOOD  6,23231120,SN,NULL,184
LYNNWOOD  7,23231121,SN,NULL,240
LYNNWOOD  8,23231122,SN,NULL,158
LYNNWOOD  9,23231123,SN,NULL,246
LYNNWOOD 10,23231124,SN,NULL,109
LYNNWOOD 11,23231125,SN,NULL,204
LYNNWOOD 13,23231168,SN,NULL,146
LYNNWOOD 16,23231186,SN,NULL,186
LYNNWOOD 17,23231201,SN,NULL,252
LYNNWOOD 18,23231202,SN,NULL,197
LYNNWOOD 20,23231203,SN,NULL,202
LYNNWOOD 22,23231204,SN,NULL,150
LYNNWOOD 23,23231205,SN,NULL,213
LYNNWOOD 24,23231206,SN,NULL,169
LYNNWOOD 28,23231207,SN,NULL,122
LYNNWOOD 29,23231208,SN,NULL,289
LYNNWOOD 30,23231210,SN,NULL,229
LYNNWOOD 12,23231419,SN,NULL,208
LYNNWOOD 14,23231420,SN,NULL,166
LYNNWOOD 15,23231421,SN,NULL,154
LYNNWOOD 21,23231423,SN,NULL,202
LYNNWOOD 31,23231424,SN,NULL,125
LYNNWOOD 32,23231462,SN,NULL,0
LYNNWOOD 33,23231516,SN,NULL,208
LYNNWOOD 25,23231626,SN,NULL,237
LYNNWOOD 26,23231627,SN,NULL,205
HILLTOP,23234077,SN,NULL,264
CYPRESS,23234175,SN,NULL,209
LAURA,23234184,SN,NULL,248
ALDERCREST,23234444,SN,NULL,46
LARCH,23234461,SN,NULL,194
MAGNOLIA,23234539,SN,NULL,167
PACIFIC,23234550,SN,NULL,59
RIDGEVIEW,23234755,SN,NULL,110
MOUNTLAKE TERRACE  7,23241095,SN,NULL,102
MOUNTLAKE TERRACE  8,23241096,SN,NULL,198
MOUNTLAKE TERRACE  9,23241097,SN,NULL,139
MOUNTLAKE TERRACE 10,23241137,SN,NULL,284
NILE,23244749,SN,NULL,0
MARYSVILLE  1,23811047,SN,NULL,132
MARYSVILLE  2,23811048,SN,NULL,94
MARYSVILLE  4,23811128,SN,NULL,176
MARYSVILLE  6,23811129,SN,NULL,160
MARYSVILLE  3,23811261,SN,NULL,250
MARYSVILLE  9,23811299,SN,NULL,103
MARYSVILLE 11,23811342,SN,NULL,294
MARYSVILLE  7,23811350,SN,NULL,132
MARYSVILLE  8,23811351,SN,NULL,196
MARYSVILLE 10,23811429,SN,NULL,165
MARYSVILLE 13,23811430,SN,NULL,156
MARYSVILLE 15,23811465,SN,NULL,221
MARYSVILLE 17,23811467,SN,NULL,203
MARYSVILLE 20,23811504,SN,NULL,215
MARYSVILLE 26,23811544,SN,NULL,248
MARYSVILLE 27,23811571,SN,NULL,271
MARYSVILLE 28,23811572,SN,NULL,128
MARYSVILLE 25,23811650,SN,NULL,130
MARYSVILLE 29,23811651,SN,NULL,122
MARYSVILLE 32,23811679,SN,NULL,142
MARYSVILLE 35,23811728,SN,NULL,204
MARYSVILLE 36,23811729,SN,NULL,150
MARYSVILLE 37,23811730,SN,NULL,139
MARYSVILLE 38,23811731,SN,NULL,149
MARYSVILLE 39,23811732,SN,NULL,185
MARYSVILLE 40,23811733,SN,NULL,166
MARYSVILLE 41,23811734,SN,NULL,151
MARYSVILLE 42,23811735,SN,NULL,182
MARYSVILLE 43,23811736,SN,NULL,201
MARYSVILLE 46,23811739,SN,NULL,280
MARYSVILLE 47,23811740,SN,NULL,209
MARYSVILLE 48,23811741,SN,NULL,169
MARYSVILLE 49,23811742,SN,NULL,172
MARYSVILLE 50,23811743,SN,NULL,217
MARYSVILLE 51,23811744,SN,NULL,94
LOMA,23814167,SN,NULL,186
TIMBER,23814325,SN,NULL,0
WILLOW,23814335,SN,NULL,178
STRAUS,23814363,SN,NULL,284
WENBERG,23814488,SN,NULL,206
EVERETT   1,23821214,SN,NULL,238
EVERETT   2,23821215,SN,NULL,213
EVERETT   3,23821216,SN,NULL,166
EVERETT   4,23821217,SN,NULL,198
EVERETT   6,23821218,SN,NULL,161
EVERETT   8,23821219,SN,NULL,181
EVERETT  11,23821220,SN,NULL,247
EVERETT  12,23821221,SN,NULL,171
EVERETT  13,23821222,SN,NULL,165
EVERETT  14,23821223,SN,NULL,193
EVERETT  15,23821224,SN,NULL,189
EVERETT  16,23821225,SN,NULL,157
EVERETT  17,23821226,SN,NULL,116
EVERETT  18,23821227,SN,NULL,257
EVERETT  19,23821228,SN,NULL,194
EVERETT  20,23821229,SN,NULL,200
EVERETT  21,23821230,SN,NULL,263
EVERETT  22,23821231,SN,NULL,185
EVERETT  24,23821232,SN,NULL,204
EVERETT  25,23821233,SN,NULL,167
EVERETT  26,23821234,SN,NULL,277
EVERETT  27,23821235,SN,NULL,231
EVERETT  28,23821236,SN,NULL,150
EVERETT  29,23821237,SN,NULL,150
EVERETT  31,23821238,SN,NULL,149
EVERETT  32,23821239,SN,NULL,202
EVERETT  33,23821240,SN,NULL,260
EVERETT  34,23821241,SN,NULL,143
EVERETT  36,23821242,SN,NULL,171
EVERETT  37,23821243,SN,NULL,205
EVERETT  38,23821244,SN,NULL,50
EVERETT  39,23821245,SN,NULL,187
EVERETT  40,23821246,SN,NULL,88
EVERETT  41,23821247,SN,NULL,156
EVERETT  42,23821248,SN,NULL,154
EVERETT  43,23821249,SN,NULL,122
EVERETT  44,23821250,SN,NULL,142
EVERETT  45,23821251,SN,NULL,162
EVERETT  48,23821252,SN,NULL,151
EVERETT  49,23821253,SN,NULL,240
EVERETT  50,23821254,SN,NULL,204
EVERETT  51,23821255,SN,NULL,185
EVERETT  53,23821256,SN,NULL,192
EVERETT  54,23821257,SN,NULL,180
EVERETT  55,23821258,SN,NULL,58
EVERETT  67,23821287,SN,NULL,189
EVERETT  69,23821288,SN,NULL,175
EVERETT  73,23821289,SN,NULL,216
EVERETT  76,23821290,SN,NULL,166
TULALIP 1,23821327,SN,NULL,220
TULALIP 2,23821328,SN,NULL,189
EVERETT  60,23821346,SN,NULL,197
TULALIP 3,23821365,SN,NULL,210
EVERETT   5,23821394,SN,NULL,200
EVERETT   7,23821395,SN,NULL,93
EVERETT   9,23821396,SN,NULL,320
EVERETT  10,23821397,SN,NULL,156
EVERETT  23,23821398,SN,NULL,33
EVERETT  30,23821399,SN,NULL,237
EVERETT  46,23821401,SN,NULL,159
EVERETT  47,23821402,SN,NULL,206
EVERETT  58,23821403,SN,NULL,27
EVERETT  59,23821404,SN,NULL,176
EVERETT  68,23821408,SN,NULL,285
EVERETT  70,23821409,SN,NULL,2
EVERETT  71,23821410,SN,NULL,100
EVERETT  72,23821411,SN,NULL,108
EVERETT  74,23821412,SN,NULL,122
EVERETT  80,23821413,SN,NULL,220
EVERETT  81,23821414,SN,NULL,109
TULALIP 4,23821440,SN,NULL,239
EVERETT  85,23821449,SN,NULL,133
EVERETT  87,23821450,SN,NULL,124
EVERETT  88,23821451,SN,NULL,193
EVERETT  89,23821452,SN,NULL,163
EVERETT  90,23821453,SN,NULL,67
TULALIP 5,23821510,SN,NULL,135
TULALIP 6,23821558,SN,NULL,114
EVERETT  62,23821617,SN,NULL,157
EVERETT  63,23821618,SN,NULL,156
EVERETT  75,23821619,SN,NULL,118
EVERETT  78,23821620,SN,NULL,100
EVERETT  86,23821623,SN,NULL,183
EVERETT  77,23821645,SN,NULL,152
EVERETT  82,23821662,SN,NULL,141
EVERETT  93,23821695,SN,NULL,137
EVERETT  94,23821696,SN,NULL,115
PRIEST POINT,23824098,SN,NULL,124
MILLARD,23824169,SN,NULL,127
HAT ISLAND,23824267,SN,NULL,20
SHELTON,23824269,SN,NULL,264
TYEE,23824441,SN,NULL,192
BOEING,23824445,SN,NULL,158
COHO,23824561,SN,NULL,82
SPENCER,23824593,SN,NULL,0
CHATHAM,23824752,SN,NULL,40
SYLVAN,23854756,SN,NULL,13
ARLINGTON  1,23911049,SN,NULL,211
