Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,MA,NULL,10033,10328
PICKERING,113,MA,NULL,237,299
HARSTINE,114,MA,NULL,381,408
GRAPEVIEW,115,MA,NULL,318,394
MASON LAKE,116,MA,NULL,221,279
FAIR HARBOR,117,MA,NULL,242,200
ALLYN,118,MA,NULL,476,544
VICTOR,119,MA,NULL,207,239
BELFAIR,120,MA,NULL,248,240
TIGER LAKE,121,MA,NULL,161,161
DEWATTO,122,MA,NULL,268,377
TAHUYA,123,MA,NULL,261,312
SAND HILL,124,MA,NULL,298,293
TRAIL&#39;S END,125,MA,NULL,298,333
TWANOH,126,MA,NULL,196,170
BORDEAUX,205,MA,NULL,45,43
KAMILCHE POINT,207,MA,NULL,163,151
UNION,227,MA,NULL,432,471
SKOKOMISH,228,MA,NULL,86,28
HOOD CANAL,229,MA,NULL,300,358
CUSHMAN,230,MA,NULL,357,287
EELLS,231,MA,NULL,104,111
MATLOCK,232,MA,NULL,244,288
DAYTON,233,MA,NULL,200,257
KAMILCHE,234,MA,NULL,110,138
ISABELLA,235,MA,NULL,147,204
AIRPORT,236,MA,NULL,349,390
JOHN&#39;S PRAIRIE,237,MA,NULL,240,187
LIMERICK,238,MA,NULL,430,366
OLYMPIC VIEW,301,MA,NULL,372,275
DOWNTOWN,302,MA,NULL,264,191
ANGLESIDE,303,MA,NULL,336,233
HILLCREST,304,MA,NULL,203,171
FAWN LAKE,306,MA,NULL,327,333
ARCADIA,308,MA,NULL,327,357
MILL CREEK,309,MA,NULL,326,377
AGATE,310,MA,NULL,286,269
OAKLAND BAY,311,MA,NULL,224,247
TIMBERLAKE,312,MA,NULL,336,337
CALLANAN,339,MA,NULL,13,10
