Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,CZ,NULL,15946,13515
Alabama,1,CZ,NULL,175,106
Ammons,2,CZ,NULL,168,171
Arkansas,3,CZ,NULL,131,82
Bakers,4,CZ,NULL,13,8
Baltimore,5,CZ,NULL,237,187
Beacon,6,CZ,NULL,363,265
Boondox,7,CZ,NULL,12,5
Brynion,8,CZ,NULL,193,154
Burcham,9,CZ,NULL,379,351
Caples,10,CZ,NULL,121,90
Carrolls,11,CZ,NULL,247,232
Castle Rock,12,CZ,NULL,353,232
Chinook,13,CZ,NULL,299,248
Cloverdale,14,CZ,NULL,182,197
Coal Creek,15,CZ,NULL,357,283
Columbia Heights,16,CZ,NULL,128,139
Columbia Valley Gdns,17,CZ,NULL,210,134
Crawford,18,CZ,NULL,223,198
Delameter,19,CZ,NULL,249,161
Douglas(*),20,CZ,NULL,0,0
Elk Ridge(*),21,CZ,NULL,0,0
Harris,22,CZ,NULL,249,188
Haussler,23,CZ,NULL,183,129
Hillcrest,24,CZ,NULL,361,404
Hudson,25,CZ,NULL,279,190
Industrial,26,CZ,NULL,0,0
Kalama North,27,CZ,NULL,184,181
Kalama South,28,CZ,NULL,268,214
Kessler,29,CZ,NULL,300,254
Lake,30,CZ,NULL,181,204
Laurel,31,CZ,NULL,268,310
Lewis River,32,CZ,NULL,393,310
Lexington,33,CZ,NULL,205,186
Lone Oak,34,CZ,NULL,139,146
Magnolia,35,CZ,NULL,354,334
Marigold,36,CZ,NULL,272,293
McGowan,37,CZ,NULL,61,42
Memorial,38,CZ,NULL,151,116
Mill,39,CZ,NULL,285,252
Mint Valley,40,CZ,NULL,333,328
Modrow,41,CZ,NULL,236,184
Mt. Solo,42,CZ,NULL,79,64
Nevada,43,CZ,NULL,204,196
Ocean Beach,44,CZ,NULL,261,204
Olson,45,CZ,NULL,173,140
Ostrander,46,CZ,NULL,271,200
Owl Creek,47,CZ,NULL,348,285
Pacific,48,CZ,NULL,259,233
Ponderosa,49,CZ,NULL,223,184
Powell,50,CZ,NULL,227,212
Redpath,51,CZ,NULL,191,154
Ridgecrest,52,CZ,NULL,28,9
Robbins,53,CZ,NULL,334,284
Rose Valley,54,CZ,NULL,193,145
Ryderwood,55,CZ,NULL,119,100
Sacajawea,56,CZ,NULL,350,462
Sandy Bend,57,CZ,NULL,275,199
Silver Lake,58,CZ,NULL,419,332
Sparks,59,CZ,NULL,157,122
St. Helens,60,CZ,NULL,112,92
Stella,61,CZ,NULL,223,206
Toutle,62,CZ,NULL,350,204
Tower,63,CZ,NULL,400,276
Tunstall,64,CZ,NULL,93,105
View,65,CZ,NULL,166,144
West Kelso,66,CZ,NULL,79,35
Willow Grove,67,CZ,NULL,85,56
Windemere,68,CZ,NULL,339,304
Woodage,69,CZ,NULL,186,200
Woodland North,70,CZ,NULL,350,302
Woodland South,71,CZ,NULL,302,252
Yale,72,CZ,NULL,233,167
