Row Label,PrecinctCode,County,Registered Voters,Eddie Yoon,Charles W. Johnson
Total,-1,CU,NULL,377,960
ALTO,1,CU,NULL,10,32
COLUMBIA,2,CU,NULL,32,146
PING,3,CU,NULL,31,103
STAR,4,CU,NULL,21,54
STARBUCK COUNTRY,5,CU,NULL,2,17
TUCANNON,6,CU,NULL,13,40
BROOKLYN,101,CU,NULL,41,97
DAYTON,102,CU,NULL,48,115
MUSTARD,103,CU,NULL,47,72
PATIT,104,CU,NULL,38,93
RAINWATER,105,CU,NULL,43,70
STARBUCK CITY,106,CU,NULL,21,33
TOUCHET,107,CU,NULL,30,88
