Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,FE,NULL,1869,1096
BELCHER,101,FE,NULL,64,37
BOYDS,102,FE,NULL,83,55
CURLEW,103,FE,NULL,25,5
HALL CREEK,104,FE,NULL,71,42
INCHELIUM,105,FE,NULL,53,45
KELLER,106,FE,NULL,61,52
KETTLE RIVER,107,FE,NULL,136,78
KEWA,108,FE,NULL,55,51
LAMBERT,109,FE,NULL,57,24
MALO,110,FE,NULL,103,61
ORIENT,111,FE,NULL,91,52
REPUBLIC 1,112,FE,NULL,120,78
REPUBLIC 2,113,FE,NULL,129,66
SAN POIL,114,FE,NULL,153,106
SHERMAN,115,FE,NULL,146,87
SOUTH LAKE,116,FE,NULL,103,50
STORM KING,117,FE,NULL,153,67
TORODA,118,FE,NULL,78,36
TROUT CREEK,119,FE,NULL,188,104
