Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,WK,NULL,809,986
01 - DEEP RIVER,1,WK,NULL,33,81
02 - GRAYS RIVER,2,WK,NULL,57,62
03 - ROSBURG / ALTOONA,3,WK,NULL,56,88
04 - SKAMOKAWA,4,WK,NULL,60,89
05 - ELOCHOMAN,5,WK,NULL,92,167
06 - ROSEDALE,6,WK,NULL,47,96
07 - COLUMBIA,7,WK,NULL,125,107
08 - EAST PUGET ISLAND,8,WK,NULL,73,89
09 - WEST PUGET ISLAND,9,WK,NULL,147,128
10 - SOUTH CATHLAMET,10,WK,NULL,83,54
11 - NORTH CATHLAMET,11,WK,NULL,36,25
