Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,BE,NULL,799,741
Rattlesnake,1290,BE,NULL,40,20
Buena Vista,2401,BE,NULL,222,222
Prosser North,2403,BE,NULL,143,144
South,2404,BE,NULL,102,108
Riverside,2405,BE,NULL,159,123
Walnut Grove,2406,BE,NULL,89,98
Apricot,2408,BE,NULL,44,26
