Row Label,PrecinctCode,County,Registered Voters,Yes,No
LOST LAKE,10154375,SN,NULL,126,94
BOSTIAN,10154387,SN,NULL,133,99
REES,10154435,SN,NULL,74,60
KOKANEE,10154535,SN,NULL,103,80
POND,10154551,SN,NULL,154,146
WELCH,10154560,SN,NULL,195,229
FALLS,10154579,SN,NULL,15,28
SILER,10154657,SN,NULL,93,115
BOULDER,11014016,SN,NULL,170,275
BRYANT,11014021,SN,NULL,42,87
ARMSTRONG,11014027,SN,NULL,91,166
TRONSON,11014326,SN,NULL,95,133
HENNING,11014647,SN,NULL,185,251
NORTH FORK,11014759,SN,NULL,55,143
GRANITE FALLS 1,13911384,SN,NULL,144,192
GRANITE FALLS 2,13911385,SN,NULL,151,212
DARRINGTON,13911637,SN,NULL,146,186
GRANITE FALLS 3,13911670,SN,NULL,52,77
ARLINGTON 18,13911760,SN,NULL,0,0
NORDEN,13914011,SN,NULL,104,166
TRAFTON,13914015,SN,NULL,90,152
GREGORY,13914028,SN,NULL,86,174
HARTFORD,13914033,SN,NULL,81,87
HAZEL,13914034,SN,NULL,139,274
ROBE,13914035,SN,NULL,91,106
LOCHSLOY,13914042,SN,NULL,160,255
JIM CREEK,13914053,SN,NULL,167,263
OUTLOOK,13914057,SN,NULL,141,172
OSO,13914060,SN,NULL,73,146
NEWBERG,13914069,SN,NULL,105,161
SAUK,13914211,SN,NULL,37,102
BURN HILL,13914264,SN,NULL,136,212
SISCO,13914270,SN,NULL,143,238
PILCHUCK,13914275,SN,NULL,126,164
SLEEPY HOLLOW,13914321,SN,NULL,115,173
HEIGHTS,13914347,SN,NULL,111,207
LOOP,13914374,SN,NULL,110,202
GETCHELL,13914416,SN,NULL,105,172
PORTAGE,13914433,SN,NULL,57,95
SPADA,13914439,SN,NULL,4,4
MENZEL,13914470,SN,NULL,89,167
STILLAGUAMISH,13914496,SN,NULL,65,62
JORDAN TRAILS,13914515,SN,NULL,59,121
PILOT,13914517,SN,NULL,109,243
ARNOT,13914519,SN,NULL,83,185
BOSWORTH,13914521,SN,NULL,179,226
FIRTREE,13914529,SN,NULL,100,157
HUCKLEBERRY,13914533,SN,NULL,65,111
SANDMAN,13914555,SN,NULL,97,145
TRANGEN,13914557,SN,NULL,117,175
AIRPARK,13914573,SN,NULL,29,67
JORDAN BRIDGE,13914583,SN,NULL,44,45
MC FARLAND,13914681,SN,NULL,155,232
STAR CREEK,13914683,SN,NULL,75,124
INDEX,13951039,SN,NULL,45,25
MONROE  1,13951054,SN,NULL,188,217
MONROE  2,13951055,SN,NULL,151,190
SULTAN 1,13951070,SN,NULL,140,186
SULTAN 2,13951071,SN,NULL,130,158
MONROE  4,13951187,SN,NULL,201,167
MONROE  5,13951188,SN,NULL,182,233
SULTAN 3,13951322,SN,NULL,114,159
MONROE  3,13951431,SN,NULL,167,178
MONROE  6,13951506,SN,NULL,124,154
MONROE  7,13951548,SN,NULL,143,184
GOLD BAR 1,13951566,SN,NULL,109,153
GOLD BAR 2,13951567,SN,NULL,76,156
MONROE  8,13951568,SN,NULL,119,111
MONROE 10,13951586,SN,NULL,149,205
MONROE 11,13951587,SN,NULL,45,76
MONROE  9,13951653,SN,NULL,174,199
MONROE 12,13951654,SN,NULL,89,112
SULTAN 4,13951713,SN,NULL,83,150
PARK PLACE,13954003,SN,NULL,53,99
SULTAN RIVER,13954005,SN,NULL,141,192
TUALCO,13954007,SN,NULL,118,148
WALLACE,13954008,SN,NULL,75,159
LAKE,13954010,SN,NULL,164,246
SHORTS,13954013,SN,NULL,242,192
THREE LAKES,13954031,SN,NULL,99,185
ROOSEVELT,13954036,SN,NULL,78,103
SKYKOMISH,13954041,SN,NULL,59,56
OLNEY,13954043,SN,NULL,141,218
WINTER LAKE,13954058,SN,NULL,68,130
HIGHLAND,13954064,SN,NULL,118,136
TROMBLEY,13954272,SN,NULL,145,177
HIGH BRIDGE,13954292,SN,NULL,233,273
OWEN,13954309,SN,NULL,112,175
BLUFF,13954340,SN,NULL,137,198
CHAIN LAKE,13954371,SN,NULL,174,250
BROCKLIN,13954388,SN,NULL,125,209
HIGH ROCK,13954417,SN,NULL,95,209
MANN,13954425,SN,NULL,114,177
WAGNER,13954442,SN,NULL,160,217
WOODS CREEK,13954443,SN,NULL,107,175
FAIRVIEW,13954454,SN,NULL,121,151
MAY CREEK,13954469,SN,NULL,136,197
MILL,13954471,SN,NULL,122,242
STORM LAKE,13954487,SN,NULL,177,276
PIPELINE,13954507,SN,NULL,111,201
FERN,13954526,SN,NULL,40,74
IVERSON,13954534,SN,NULL,100,112
LUPINE,13954537,SN,NULL,125,155
ROBINHOOD,13954553,SN,NULL,112,147
SOFIE,13954710,SN,NULL,92,93
WEST FORK,13954750,SN,NULL,23,84
PILCHUCK RIVER,13954753,SN,NULL,11,11
RICHLAND,13954754,SN,NULL,51,67
SUNNYSIDE,14414044,SN,NULL,50,59
RAILROAD,14414318,SN,NULL,94,133
CASSIDY,14414522,SN,NULL,128,175
MILL CREEK  1,14441301,SN,NULL,277,129
MILL CREEK  2,14441302,SN,NULL,203,85
MILL CREEK  3,14441303,SN,NULL,144,76
MILL CREEK  4,14441304,SN,NULL,187,71
MILL CREEK  5,14441353,SN,NULL,305,142
MILL CREEK  6,14441354,SN,NULL,270,160
MILL CREEK  7,14441367,SN,NULL,20,7
MILL CREEK  8,14441376,SN,NULL,296,118
MILL CREEK  9,14441377,SN,NULL,259,80
MILL CREEK 10,14441472,SN,NULL,184,78
MILL CREEK 11,14441473,SN,NULL,171,86
MILL CREEK 12,14441495,SN,NULL,175,116
MILL CREEK 13,14441505,SN,NULL,173,110
MILL CREEK 14,14441629,SN,NULL,8,4
MILL CREEK 15,14441640,SN,NULL,242,99
MILL CREEK 16,14441652,SN,NULL,169,59
MILL CREEK 17,14441665,SN,NULL,205,129
MILL CREEK 18,14441666,SN,NULL,184,104
MILL CREEK 19,14441667,SN,NULL,288,147
MILL CREEK 20,14441668,SN,NULL,187,75
MILL CREEK 21,14441702,SN,NULL,134,35
MILL CREEK 22,14441703,SN,NULL,141,72
FERNWOOD,14444006,SN,NULL,178,120
BROOK,14444278,SN,NULL,251,149
HILL,14444293,SN,NULL,155,123
LARIMER,14444298,SN,NULL,152,138
MISTY,14444305,SN,NULL,208,136
OAKS,14444308,SN,NULL,210,157
PUGET PARK,14444317,SN,NULL,166,110
KENWOOD,14444348,SN,NULL,176,110
OLYMPUS,14444357,SN,NULL,164,105
SEATTLE HILL,14444361,SN,NULL,167,108
MERWIN,14444547,SN,NULL,125,105
CREEKSIDE,14444575,SN,NULL,148,98
DOUGLAS FIRS,14444576,SN,NULL,168,104
GRAND FIRS,14444582,SN,NULL,249,177
KATTENHORN,14444584,SN,NULL,308,154
SILVER FIRS,14444590,SN,NULL,206,179
TUCKER,14444595,SN,NULL,230,108
SPRUCE,14444658,SN,NULL,118,75
THOMAS CREEK,14444659,SN,NULL,191,101
WINDROSE,14444660,SN,NULL,281,128
STRAWBERRY,14444684,SN,NULL,207,118
DOGWOOD,14444693,SN,NULL,188,81
SNOHOMISH  1,14451014,SN,NULL,191,175
SNOHOMISH  3,14451038,SN,NULL,195,108
SNOHOMISH  5,14451056,SN,NULL,277,162
LAKE STEVENS  1,14451134,SN,NULL,207,211
LAKE STEVENS  2,14451135,SN,NULL,168,144
SNOHOMISH  7,14451144,SN,NULL,190,134
SNOHOMISH  8,14451145,SN,NULL,224,202
LAKE STEVENS  3,14451349,SN,NULL,231,162
LAKE STEVENS  4,14451418,SN,NULL,156,124
SNOHOMISH  2,14451436,SN,NULL,130,128
SNOHOMISH  4,14451437,SN,NULL,162,142
SNOHOMISH  6,14451438,SN,NULL,115,129
LAKE STEVENS  6,14451503,SN,NULL,175,151
SNOHOMISH  9,14451508,SN,NULL,114,85
LAKE STEVENS  7,14451536,SN,NULL,186,195
LAKE STEVENS  5,14451625,SN,NULL,135,128
LAKE STEVENS  8,14451649,SN,NULL,152,152
LAKE STEVENS  9,14451663,SN,NULL,106,153
LAKE STEVENS 10,14451664,SN,NULL,143,177
LAKE STEVENS 11,14451671,SN,NULL,109,89
LAKE STEVENS 12,14451672,SN,NULL,133,115
LAKE STEVENS 13,14451673,SN,NULL,165,129
LAKE STEVENS 14,14451674,SN,NULL,178,108
LAKE STEVENS 15,14451675,SN,NULL,243,152
SNOHOMISH 10,14451709,SN,NULL,58,90
LAKE STEVENS 16,14451716,SN,NULL,125,108
LAKE STEVENS 17,14451717,SN,NULL,150,166
LAKE STEVENS 18,14451718,SN,NULL,119,153
LAKE STEVENS 19,14451719,SN,NULL,153,185
LAKE STEVENS 20,14451720,SN,NULL,140,160
LAKE STEVENS 21,14451721,SN,NULL,209,181
LAKE STEVENS 22,14451722,SN,NULL,151,106
LAKE STEVENS 23,14451723,SN,NULL,92,137
LAKE STEVENS 24,14451724,SN,NULL,109,127
LAKE STEVENS 25,14451725,SN,NULL,54,49
LAKE STEVENS 26,14451726,SN,NULL,90,75
LAKE STEVENS 27,14451727,SN,NULL,91,69
LAKE STEVENS 28,14451757,SN,NULL,137,165
MARSH,14454012,SN,NULL,212,168
SOUTH SNOHOMISH,14454017,SN,NULL,154,112
WELANGDON,14454018,SN,NULL,7,13
LUDWIG,14454024,SN,NULL,134,166
SEXTON,14454029,SN,NULL,199,207
MACHIAS,14454045,SN,NULL,215,267
MARION,14454046,SN,NULL,106,163
RIVERVIEW,14454052,SN,NULL,166,180
SOUTH LAKE STEVENS,14454059,SN,NULL,160,174
FIR,14454066,SN,NULL,139,162
GLENWOOD,14454067,SN,NULL,97,121
TRAIL,14454072,SN,NULL,64,101
BERKSHIRE,14454075,SN,NULL,224,211
HAINES,14454291,SN,NULL,166,190
MEADOW,14454300,SN,NULL,134,143
PEAK,14454311,SN,NULL,3,10
PENNANT,14454312,SN,NULL,219,197
PETERSON,14454313,SN,NULL,201,204
PINEWOOD,14454315,SN,NULL,192,113
WINDSONG,14454336,SN,NULL,166,110
WOODRIDGE,14454339,SN,NULL,259,147
DUBUQUE,14454345,SN,NULL,128,184
POINTE,14454358,SN,NULL,29,22
SUNRISE,14454364,SN,NULL,183,99
VALMONT,14454366,SN,NULL,99,84
HEARTHSTONE,14454458,SN,NULL,139,99
MARKS,14454464,SN,NULL,157,176
OSBORN,14454477,SN,NULL,147,126
PANTHER CREEK,14454478,SN,NULL,144,175
PIONEER TRAILS,14454480,SN,NULL,180,135
RIDGEWAY,14454482,SN,NULL,81,122
STITCH,14454485,SN,NULL,54,44
CENTENNIAL,14454490,SN,NULL,222,230
FIRCREST,14454493,SN,NULL,132,84
GREENWOOD,14454530,SN,NULL,169,170
HAVEN,14454531,SN,NULL,221,141
HILLSIDE,14454532,SN,NULL,55,76
OHLDE,14454549,SN,NULL,147,183
RUGGS LAKE,14454554,SN,NULL,219,136
FOUR CORNERS,14454580,SN,NULL,161,161
KNOX,14454585,SN,NULL,12,6
MORNING RISE,14454588,SN,NULL,150,149
PELLERIN,14454634,SN,NULL,153,149
KENSINGTON,14454648,SN,NULL,96,75
OVERLOOK,14454706,SN,NULL,250,144
SOUTH ALDERWOOD,20134083,SN,NULL,297,113
SAMOEA,20134196,SN,NULL,207,136
POPLAR,20134316,SN,NULL,107,75
CRAWFORD,20134690,SN,NULL,63,39
MOUNTLAKE TERRACE  1,20141090,SN,NULL,173,90
MOUNTLAKE TERRACE  2,20141091,SN,NULL,182,85
MOUNTLAKE TERRACE  3,20141092,SN,NULL,170,95
MOUNTLAKE TERRACE  5,20141093,SN,NULL,178,103
MOUNTLAKE TERRACE  6,20141094,SN,NULL,143,82
MOUNTLAKE TERRACE 11,20141138,SN,NULL,187,78
MOUNTLAKE TERRACE 12,20141139,SN,NULL,188,83
MOUNTLAKE TERRACE 13,20141140,SN,NULL,227,91
MOUNTLAKE TERRACE 14,20141141,SN,NULL,224,100
MOUNTLAKE TERRACE 15,20141142,SN,NULL,184,85
BRIER 1,20141179,SN,NULL,228,125
BRIER 2,20141180,SN,NULL,189,91
BRIER 3,20141181,SN,NULL,342,148
MOUNTLAKE TERRACE 17,20141189,SN,NULL,292,95
MOUNTLAKE TERRACE 18,20141190,SN,NULL,184,114
MOUNTLAKE TERRACE 19,20141191,SN,NULL,211,124
BRIER 4,20141276,SN,NULL,258,95
BRIER 5,20141277,SN,NULL,274,151
BRIER 6,20141343,SN,NULL,160,70
BRIER 7,20141344,SN,NULL,179,112
MOUNTLAKE TERRACE  4,20141432,SN,NULL,149,70
BRIER 8,20141614,SN,NULL,167,92
MOUNTLAKE TERRACE 16,20141630,SN,NULL,174,52
NORTH CREEK,20144065,SN,NULL,192,93
LOCUST,20144078,SN,NULL,221,93
WILLOWDALE,20144085,SN,NULL,244,120
HUNT(*),20144089,SN,NULL,0,0
MERIDIAN,20144136,SN,NULL,205,153
VINE,20144146,SN,NULL,180,106
ATLAS,20144177,SN,NULL,264,131
QUEENS,20144212,SN,NULL,207,117
WAXON,20144213,SN,NULL,258,147
COUNTRY,20144281,SN,NULL,150,91
CRYSTAL,20144284,SN,NULL,217,91
THRASHERS,20144324,SN,NULL,179,105
DAMSON,20144446,SN,NULL,241,152
WANDERING CREEK,20144596,SN,NULL,251,111
NEWTON,20144705,SN,NULL,172,74
STANWOOD 1,21011199,SN,NULL,95,69
STANWOOD 2,21011200,SN,NULL,142,142
STANWOOD 3,21011509,SN,NULL,125,126
STANWOOD 4,21011641,SN,NULL,250,179
STANWOOD 5,21011669,SN,NULL,172,225
STANWOOD 6,21011711,SN,NULL,97,129
STANWOOD 7,21011712,SN,NULL,94,90
FLORENCE,21014002,SN,NULL,54,81
PORT SUSAN,21014004,SN,NULL,199,249
CEDARHOME,21014022,SN,NULL,128,196
CLIFF,21014025,SN,NULL,118,113
STANBY,21014030,SN,NULL,43,54
SILVANA,21014037,SN,NULL,92,141
LAKEWOOD,21014061,SN,NULL,130,162
VILLAGE,21014073,SN,NULL,196,251
LAKE GOODWIN,21014087,SN,NULL,213,289
KACKMAN,21014296,SN,NULL,86,153
ROWLAND,21014319,SN,NULL,113,109
THOMPSON,21014323,SN,NULL,164,220
WATERS,21014332,SN,NULL,224,179
MC RAE,21014352,SN,NULL,95,151
HAPPY VALLEY,21014457,SN,NULL,90,137
SHOECRAFT,21014483,SN,NULL,188,215
LAKE HOWARD,21014502,SN,NULL,135,186
MC DONALD,21014545,SN,NULL,86,155
KAYAK,21014638,SN,NULL,141,170
SILVANA TERRACE,21014682,SN,NULL,97,136
KETCHUM,21014700,SN,NULL,126,185
ROSE,21014708,SN,NULL,99,136
SUNDAY LAKE,21014714,SN,NULL,169,248
MUKILTEO  1,22121192,SN,NULL,293,137
MUKILTEO  2,22121193,SN,NULL,368,131
MUKILTEO  3,22121194,SN,NULL,177,99
EVERETT  56,22121259,SN,NULL,150,101
EVERETT  57,22121260,SN,NULL,175,111
MUKILTEO  4,22121262,SN,NULL,161,96
MUKILTEO  5,22121263,SN,NULL,286,170
MUKILTEO  7,22121306,SN,NULL,200,60
MUKILTEO  8,22121307,SN,NULL,156,93
MUKILTEO  9,22121355,SN,NULL,215,108
MUKILTEO 11,22121378,SN,NULL,208,83
MUKILTEO 12,22121379,SN,NULL,393,109
MUKILTEO 13,22121380,SN,NULL,238,113
MUKILTEO 14,22121381,SN,NULL,286,131
MUKILTEO 16,22121382,SN,NULL,321,110
MUKILTEO 18,22121383,SN,NULL,323,112
EVERETT  35,22121400,SN,NULL,183,137
EVERETT  64,22121405,SN,NULL,84,53
EVERETT  65,22121406,SN,NULL,132,115
EVERETT  66,22121407,SN,NULL,205,93
EVERETT  84,22121448,SN,NULL,52,31
MUKILTEO 19,22121474,SN,NULL,189,92
MUKILTEO 20,22121475,SN,NULL,315,112
EVERETT  91,22121491,SN,NULL,143,66
EVERETT  52,22121615,SN,NULL,176,83
EVERETT  61,22121616,SN,NULL,33,22
EVERETT  79,22121621,SN,NULL,153,119
EVERETT  83,22121622,SN,NULL,125,104
EVERETT  92,22121624,SN,NULL,2,2
MUKILTEO  6,22121631,SN,NULL,249,101
MUKILTEO 15,22121632,SN,NULL,64,45
MUKILTEO 17,22121633,SN,NULL,274,165
MUKILTEO 10,22121655,SN,NULL,169,52
EVERETT  95,22121697,SN,NULL,88,49
MUKILTEO 21,22121704,SN,NULL,130,80
HIWAY,22124068,SN,NULL,29,7
SHELBY,22124100,SN,NULL,186,70
LIND,22124185,SN,NULL,193,118
YORK,22124274,SN,NULL,191,148
WINGATE,22124337,SN,NULL,222,127
STOCK SHOW,22124486,SN,NULL,84,77
OLIVIA,22124589,SN,NULL,34,12
LYNNWOOD 19,22131422,SN,NULL,191,130
LYNNWOOD 34,22131538,SN,NULL,121,51
MEADOWDALE,22134040,SN,NULL,202,87
EMANDER,22134063,SN,NULL,193,112
ASH,22134076,SN,NULL,256,157
MANOR,22134079,SN,NULL,217,77
MANORDALE,22134080,SN,NULL,185,95
SERENE,22134082,SN,NULL,169,126
STICKNEY,22134084,SN,NULL,188,137
FIELD,22134088,SN,NULL,201,107
ALICIA,22134150,SN,NULL,221,134
CASCADE,22134152,SN,NULL,137,70
GROVE,22134183,SN,NULL,219,139
PIONEER,22134195,SN,NULL,205,84
GIBSON,22134265,SN,NULL,142,70
HEMLOCK,22134268,SN,NULL,282,142
COVE,22134282,SN,NULL,179,108
EMERALD,22134286,SN,NULL,193,85
PICNIC POINT,22134314,SN,NULL,176,81
SHORE,22134320,SN,NULL,219,126
NORMA,22134356,SN,NULL,158,84
PUGET,22134359,SN,NULL,195,90
SHADOW WOOD,22134362,SN,NULL,202,97
ALDER,22134368,SN,NULL,181,88
KEELER,22134373,SN,NULL,173,70
MARINER,22134427,SN,NULL,148,98
POST,22134434,SN,NULL,191,105
HAMPTON,22134456,SN,NULL,234,98
HIPOINT,22134459,SN,NULL,142,63
JEFF,22134460,SN,NULL,142,88
MADISON,22134463,SN,NULL,266,153
WOODGATE,22134489,SN,NULL,98,73
FAIRWOOD,22134492,SN,NULL,88,63
STONE GATE,22134497,SN,NULL,185,75
HILLMAN,22134501,SN,NULL,211,68
BEVERLY,22134520,SN,NULL,190,100
ADMIRALTY,22134642,SN,NULL,158,68
AVALON,22134688,SN,NULL,113,50
DALE,22134692,SN,NULL,186,122
JEFFERSON,22134699,SN,NULL,156,59
LUNDS GULCH,22134758,SN,NULL,84,35
MARTHA LAKE,22144081,SN,NULL,196,135
EAST SHORE,22144131,SN,NULL,177,133
FREEWAY,22144166,SN,NULL,191,126
ROYAL,22144209,SN,NULL,255,200
CASCADIAN,22144279,SN,NULL,243,148
CLOVER,22144280,SN,NULL,144,114
KENTISH,22144297,SN,NULL,142,93
WALNUT,22144331,SN,NULL,142,77
EVERGREEN,22144415,SN,NULL,128,77
FOREST,22144455,SN,NULL,238,106
NORTHROAD,22144476,SN,NULL,265,132
RHODY RIDGE,22144481,SN,NULL,145,81
FILBERT,22144527,SN,NULL,266,132
MEADOWCREST,22144546,SN,NULL,198,103
TERRACE,22144556,SN,NULL,48,28
ELFIN,22144578,SN,NULL,99,80
BUTTERNUT,22144689,SN,NULL,221,90
POPPY,22144707,SN,NULL,117,93
LYNNWOOD  1,23231115,SN,NULL,122,39
LYNNWOOD  2,23231116,SN,NULL,162,65
LYNNWOOD  3,23231117,SN,NULL,181,101
LYNNWOOD  4,23231118,SN,NULL,150,84
LYNNWOOD  5,23231119,SN,NULL,115,59
LYNNWOOD  6,23231120,SN,NULL,201,75
LYNNWOOD  7,23231121,SN,NULL,241,117
LYNNWOOD  8,23231122,SN,NULL,140,85
LYNNWOOD  9,23231123,SN,NULL,264,84
LYNNWOOD 10,23231124,SN,NULL,133,40
LYNNWOOD 11,23231125,SN,NULL,168,138
LYNNWOOD 13,23231168,SN,NULL,149,84
LYNNWOOD 16,23231186,SN,NULL,170,92
LYNNWOOD 17,23231201,SN,NULL,273,119
LYNNWOOD 18,23231202,SN,NULL,196,101
LYNNWOOD 20,23231203,SN,NULL,197,99
LYNNWOOD 22,23231204,SN,NULL,141,63
LYNNWOOD 23,23231205,SN,NULL,211,64
LYNNWOOD 24,23231206,SN,NULL,164,71
LYNNWOOD 28,23231207,SN,NULL,106,80
LYNNWOOD 29,23231208,SN,NULL,279,112
LYNNWOOD 30,23231210,SN,NULL,230,113
LYNNWOOD 12,23231419,SN,NULL,204,103
LYNNWOOD 14,23231420,SN,NULL,157,75
LYNNWOOD 15,23231421,SN,NULL,142,76
LYNNWOOD 21,23231423,SN,NULL,171,133
LYNNWOOD 31,23231424,SN,NULL,120,52
LYNNWOOD 32(*),23231462,SN,NULL,0,0
LYNNWOOD 33,23231516,SN,NULL,211,119
LYNNWOOD 25,23231626,SN,NULL,224,157
LYNNWOOD 26,23231627,SN,NULL,236,87
HILLTOP,23234077,SN,NULL,268,155
CYPRESS,23234175,SN,NULL,207,111
LAURA,23234184,SN,NULL,232,144
ALDERCREST,23234444,SN,NULL,39,29
LARCH,23234461,SN,NULL,184,115
MAGNOLIA,23234539,SN,NULL,177,75
PACIFIC,23234550,SN,NULL,48,29
RIDGEVIEW,23234755,SN,NULL,113,51
MOUNTLAKE TERRACE  7,23241095,SN,NULL,98,80
MOUNTLAKE TERRACE  8,23241096,SN,NULL,197,80
MOUNTLAKE TERRACE  9,23241097,SN,NULL,124,73
MOUNTLAKE TERRACE 10,23241137,SN,NULL,325,112
NILE,23244749,SN,NULL,0,0
MARYSVILLE  1,23811047,SN,NULL,98,117
MARYSVILLE  2,23811048,SN,NULL,56,81
MARYSVILLE  4,23811128,SN,NULL,128,110
MARYSVILLE  6,23811129,SN,NULL,119,108
MARYSVILLE  3,23811261,SN,NULL,169,181
MARYSVILLE  9,23811299,SN,NULL,66,73
MARYSVILLE 11,23811342,SN,NULL,237,153
MARYSVILLE  7,23811350,SN,NULL,95,111
MARYSVILLE  8,23811351,SN,NULL,153,114
MARYSVILLE 10,23811429,SN,NULL,114,127
MARYSVILLE 13,23811430,SN,NULL,136,116
MARYSVILLE 15,23811465,SN,NULL,157,145
MARYSVILLE 17,23811467,SN,NULL,128,158
MARYSVILLE 20,23811504,SN,NULL,147,151
MARYSVILLE 26,23811544,SN,NULL,188,162
MARYSVILLE 27,23811571,SN,NULL,214,169
MARYSVILLE 28,23811572,SN,NULL,101,81
MARYSVILLE 25,23811650,SN,NULL,99,72
MARYSVILLE 29,23811651,SN,NULL,77,94
MARYSVILLE 32,23811679,SN,NULL,93,132
MARYSVILLE 35,23811728,SN,NULL,155,158
MARYSVILLE 36,23811729,SN,NULL,104,114
MARYSVILLE 37,23811730,SN,NULL,116,100
MARYSVILLE 38,23811731,SN,NULL,91,125
MARYSVILLE 39,23811732,SN,NULL,150,117
MARYSVILLE 40,23811733,SN,NULL,120,131
MARYSVILLE 41,23811734,SN,NULL,114,95
MARYSVILLE 42,23811735,SN,NULL,124,128
MARYSVILLE 43,23811736,SN,NULL,113,179
MARYSVILLE 46,23811739,SN,NULL,204,215
MARYSVILLE 47,23811740,SN,NULL,165,138
MARYSVILLE 48,23811741,SN,NULL,152,103
MARYSVILLE 49,23811742,SN,NULL,113,135
MARYSVILLE 50,23811743,SN,NULL,149,146
MARYSVILLE 51,23811744,SN,NULL,71,62
LOMA,23814167,SN,NULL,144,154
TIMBER,23814325,SN,NULL,0,0
WILLOW,23814335,SN,NULL,117,137
STRAUS,23814363,SN,NULL,177,233
WENBERG,23814488,SN,NULL,141,176
EVERETT   1,23821214,SN,NULL,291,98
EVERETT   2,23821215,SN,NULL,238,73
EVERETT   3,23821216,SN,NULL,158,86
EVERETT   4,23821217,SN,NULL,186,107
EVERETT   6,23821218,SN,NULL,133,80
EVERETT   8,23821219,SN,NULL,142,113
EVERETT  11,23821220,SN,NULL,257,107
EVERETT  12,23821221,SN,NULL,170,82
EVERETT  13,23821222,SN,NULL,140,96
EVERETT  14,23821223,SN,NULL,181,100
EVERETT  15,23821224,SN,NULL,150,121
EVERETT  16,23821225,SN,NULL,120,103
EVERETT  17,23821226,SN,NULL,95,71
EVERETT  18,23821227,SN,NULL,255,125
EVERETT  19,23821228,SN,NULL,191,63
EVERETT  20,23821229,SN,NULL,180,90
EVERETT  21,23821230,SN,NULL,259,133
EVERETT  22,23821231,SN,NULL,169,82
EVERETT  24,23821232,SN,NULL,168,134
EVERETT  25,23821233,SN,NULL,177,74
EVERETT  26,23821234,SN,NULL,278,135
EVERETT  27,23821235,SN,NULL,179,123
EVERETT  28,23821236,SN,NULL,138,101
EVERETT  29,23821237,SN,NULL,122,90
EVERETT  31,23821238,SN,NULL,112,104
EVERETT  32,23821239,SN,NULL,175,114
EVERETT  33,23821240,SN,NULL,224,169
EVERETT  34,23821241,SN,NULL,101,100
EVERETT  36,23821242,SN,NULL,133,120
EVERETT  37,23821243,SN,NULL,164,117
EVERETT  38,23821244,SN,NULL,41,39
EVERETT  39,23821245,SN,NULL,141,127
EVERETT  40,23821246,SN,NULL,80,51
EVERETT  41,23821247,SN,NULL,152,81
EVERETT  42,23821248,SN,NULL,155,68
EVERETT  43,23821249,SN,NULL,92,81
EVERETT  44,23821250,SN,NULL,117,87
EVERETT  45,23821251,SN,NULL,136,96
EVERETT  48,23821252,SN,NULL,118,110
EVERETT  49,23821253,SN,NULL,222,133
EVERETT  50,23821254,SN,NULL,183,99
