Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,CR,NULL,56520,55668
100,100,CR,NULL,258,328
102,102,CR,NULL,190,243
104,104,CR,NULL,238,320
106,106,CR,NULL,187,307
108,108,CR,NULL,238,291
110,110,CR,NULL,265,327
112,112,CR,NULL,23,28
113,113,CR,NULL,170,119
120,120,CR,NULL,306,335
130,130,CR,NULL,248,322
147,147,CR,NULL,242,219
150,150,CR,NULL,193,141
153,153,CR,NULL,206,171
160,160,CR,NULL,216,193
170,170,CR,NULL,251,208
175,175,CR,NULL,220,169
180,180,CR,NULL,260,166
190,190,CR,NULL,254,342
200,200,CR,NULL,256,307
220,220,CR,NULL,234,174
225,225,CR,NULL,311,431
240,240,CR,NULL,289,379
245,245,CR,NULL,262,332
250,250,CR,NULL,317,319
255,255,CR,NULL,274,232
257,257,CR,NULL,306,244
290,290,CR,NULL,278,260
294,294,CR,NULL,181,157
296,296,CR,NULL,228,158
298,298,CR,NULL,172,161
325,325,CR,NULL,214,202
327,327,CR,NULL,313,274
330,330,CR,NULL,270,278
335,335,CR,NULL,220,201
337,337,CR,NULL,245,263
338,338,CR,NULL,275,256
340,340,CR,NULL,260,271
350,350,CR,NULL,241,213
360,360,CR,NULL,309,262
370,370,CR,NULL,209,188
390,390,CR,NULL,327,308
395,395,CR,NULL,85,89
400,400,CR,NULL,168,142
410,410,CR,NULL,324,317
415,415,CR,NULL,221,166
420,420,CR,NULL,278,263
423,423,CR,NULL,214,191
424,424,CR,NULL,289,325
425,425,CR,NULL,170,247
426,426,CR,NULL,313,387
430,430,CR,NULL,210,177
432,432,CR,NULL,183,216
434,434,CR,NULL,179,217
435,435,CR,NULL,183,211
436,436,CR,NULL,163,150
440,440,CR,NULL,279,282
441,441,CR,NULL,277,267
444,444,CR,NULL,303,389
445,445,CR,NULL,317,365
446,446,CR,NULL,247,292
447,447,CR,NULL,249,450
448,448,CR,NULL,276,400
449,449,CR,NULL,333,390
450,450,CR,NULL,268,386
451,451,CR,NULL,234,294
452,452,CR,NULL,213,287
453,453,CR,NULL,225,281
455,455,CR,NULL,204,186
456,456,CR,NULL,335,401
460,460,CR,NULL,344,404
470,470,CR,NULL,307,401
480,480,CR,NULL,364,398
483,483,CR,NULL,358,400
485,485,CR,NULL,212,204
487,487,CR,NULL,142,124
490,490,CR,NULL,195,251
491,491,CR,NULL,17,28
500,500,CR,NULL,299,310
502,502,CR,NULL,217,293
503,503,CR,NULL,200,206
505,505,CR,NULL,287,379
510,510,CR,NULL,228,189
511,511,CR,NULL,24,11
515,515,CR,NULL,311,356
520,520,CR,NULL,178,151
521,521,CR,NULL,9,3
522,522,CR,NULL,108,111
523,523,CR,NULL,10,10
524,524,CR,NULL,34,43
525,525,CR,NULL,184,206
527,527,CR,NULL,248,256
528,528,CR,NULL,300,278
530,530,CR,NULL,151,108
535,535,CR,NULL,418,331
536,536,CR,NULL,206,128
537,537,CR,NULL,126,104
538,538,CR,NULL,158,120
540,540,CR,NULL,333,320
543,543,CR,NULL,287,290
545,545,CR,NULL,217,191
550,550,CR,NULL,331,366
553,553,CR,NULL,210,312
555,555,CR,NULL,337,319
560,560,CR,NULL,255,296
563,563,CR,NULL,309,289
565,565,CR,NULL,226,227
566,566,CR,NULL,207,156
570,570,CR,NULL,284,281
571,571,CR,NULL,273,243
572,572,CR,NULL,333,351
573,573,CR,NULL,340,344
574,574,CR,NULL,9,16
575(*),575,CR,NULL,0,0
576(*),576,CR,NULL,0,0
577,577,CR,NULL,395,335
578,578,CR,NULL,31,25
579,579,CR,NULL,14,9
580,580,CR,NULL,187,196
581,581,CR,NULL,159,113
582,582,CR,NULL,244,189
583,583,CR,NULL,246,197
584,584,CR,NULL,276,206
585,585,CR,NULL,313,343
586,586,CR,NULL,265,190
587,587,CR,NULL,273,195
588,588,CR,NULL,183,131
590,590,CR,NULL,401,330
591,591,CR,NULL,377,375
592,592,CR,NULL,340,372
593,593,CR,NULL,332,284
594,594,CR,NULL,9,13
595,595,CR,NULL,176,156
596(*),596,CR,NULL,0,0
597,597,CR,NULL,43,27
598,598,CR,NULL,7,9
600,600,CR,NULL,172,127
603,603,CR,NULL,217,162
605,605,CR,NULL,286,251
606,606,CR,NULL,78,34
610,610,CR,NULL,365,382
613,613,CR,NULL,141,135
615,615,CR,NULL,125,144
617,617,CR,NULL,305,233
618,618,CR,NULL,264,367
620,620,CR,NULL,326,297
624,624,CR,NULL,72,62
625,625,CR,NULL,340,253
626,626,CR,NULL,258,243
627,627,CR,NULL,294,226
628,628,CR,NULL,301,254
629,629,CR,NULL,277,220
630,630,CR,NULL,269,168
631,631,CR,NULL,304,306
632,632,CR,NULL,160,125
633,633,CR,NULL,286,198
634,634,CR,NULL,300,174
635,635,CR,NULL,226,190
636,636,CR,NULL,245,207
638,638,CR,NULL,267,210
639,639,CR,NULL,264,211
640,640,CR,NULL,335,196
641,641,CR,NULL,120,99
642,642,CR,NULL,121,120
643,643,CR,NULL,275,205
644,644,CR,NULL,273,308
645,645,CR,NULL,290,368
646,646,CR,NULL,132,136
647,647,CR,NULL,159,241
648,648,CR,NULL,253,190
649,649,CR,NULL,238,221
650,650,CR,NULL,244,271
651,651,CR,NULL,209,169
652,652,CR,NULL,263,234
653,653,CR,NULL,268,185
654,654,CR,NULL,213,157
655,655,CR,NULL,286,196
656,656,CR,NULL,165,118
658,658,CR,NULL,213,264
659,659,CR,NULL,297,234
660,660,CR,NULL,280,277
662,662,CR,NULL,287,281
663,663,CR,NULL,194,177
664,664,CR,NULL,323,234
667,667,CR,NULL,171,228
668,668,CR,NULL,275,310
669,669,CR,NULL,248,277
670,670,CR,NULL,291,279
672,672,CR,NULL,248,196
673,673,CR,NULL,278,320
674,674,CR,NULL,228,241
675,675,CR,NULL,179,210
677,677,CR,NULL,257,289
678,678,CR,NULL,197,221
679,679,CR,NULL,208,148
680,680,CR,NULL,193,263
681,681,CR,NULL,238,201
682,682,CR,NULL,258,229
683,683,CR,NULL,243,262
685,685,CR,NULL,92,56
686,686,CR,NULL,230,174
687,687,CR,NULL,260,227
688,688,CR,NULL,230,216
689,689,CR,NULL,304,263
690,690,CR,NULL,251,335
691,691,CR,NULL,283,243
692,692,CR,NULL,323,243
693,693,CR,NULL,179,136
694,694,CR,NULL,117,85
695,695,CR,NULL,292,292
696,696,CR,NULL,300,346
697,697,CR,NULL,312,371
698,698,CR,NULL,244,275
699,699,CR,NULL,214,289
700,700,CR,NULL,50,48
710,710,CR,NULL,127,114
720,720,CR,NULL,208,209
900,900,CR,NULL,286,215
903,903,CR,NULL,325,213
905,905,CR,NULL,289,296
910,910,CR,NULL,313,194
912,912,CR,NULL,238,228
913,913,CR,NULL,314,333
914,914,CR,NULL,304,248
917,917,CR,NULL,210,158
920,920,CR,NULL,233,246
925,925,CR,NULL,263,235
930,930,CR,NULL,297,275
935,935,CR,NULL,315,251
940,940,CR,NULL,284,235
947,947,CR,NULL,251,204
950,950,CR,NULL,268,226
951,951,CR,NULL,231,239
953,953,CR,NULL,98,130
957,957,CR,NULL,48,72
958,958,CR,NULL,37,58
959,959,CR,NULL,19,9
960,960,CR,NULL,274,385
961,961,CR,NULL,64,38
962,962,CR,NULL,206,223
963,963,CR,NULL,178,243
964,964,CR,NULL,245,317
965,965,CR,NULL,250,288
966,966,CR,NULL,155,204
967,967,CR,NULL,154,180
968,968,CR,NULL,196,276
969,969,CR,NULL,177,137
985,985,CR,NULL,250,196
