Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,WK,NULL,767,1008
01 - DEEP RIVER,1,WK,NULL,33,76
02 - GRAYS RIVER,2,WK,NULL,51,65
03 - ROSBURG / ALTOONA,3,WK,NULL,56,88
04 - SKAMOKAWA,4,WK,NULL,73,77
05 - ELOCHOMAN,5,WK,NULL,88,166
06 - ROSEDALE,6,WK,NULL,59,85
07 - COLUMBIA,7,WK,NULL,117,114
08 - EAST PUGET ISLAND,8,WK,NULL,75,81
09 - WEST PUGET ISLAND,9,WK,NULL,118,152
10 - SOUTH CATHLAMET,10,WK,NULL,75,65
11 - NORTH CATHLAMET,11,WK,NULL,22,39
