Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,SP,NULL,565,424
PCT 6400,6400,SP,NULL,188,171
PCT 6401,6401,SP,NULL,136,72
PCT 6402,6402,SP,NULL,241,181
