Row Label,PrecinctCode,County,Registered Voters,Mary Yu
Total,-1,IS,NULL,19504
C WHIDBEY 01,150,IS,NULL,281
C WHIDBEY 02,151,IS,NULL,544
C WHIDBEY 03,152,IS,NULL,503
COUPEVILLE,153,IS,NULL,515
C WHIDBEY 04,154,IS,NULL,513
C WHIDBEY 05,155,IS,NULL,480
S WHIDBEY 01,160,IS,NULL,567
S WHIDBEY 02,161,IS,NULL,525
S WHIDBEY 03,162,IS,NULL,557
S WHIDBEY 04,163,IS,NULL,473
S WHIDBEY 05,164,IS,NULL,533
S WHIDBEY 06,165,IS,NULL,446
LANGLEY,166,IS,NULL,345
S WHIDBEY 07,167,IS,NULL,472
S WHIDBEY 08,168,IS,NULL,387
S WHIDBEY 09,169,IS,NULL,485
S WHIDBEY 10,170,IS,NULL,471
OAK HARBOR 01,201,IS,NULL,415
OAK HARBOR 02,202,IS,NULL,335
OAK HARBOR 03,203,IS,NULL,422
OAK HARBOR 04,204,IS,NULL,422
OAK HARBOR 05,205,IS,NULL,456
OAK HARBOR 06,206,IS,NULL,394
OAK HARBOR 07,207,IS,NULL,447
OAK HARBOR 08,208,IS,NULL,388
OAK HARBOR 09,209,IS,NULL,112
N WHIDBEY 06,251,IS,NULL,245
N WHIDBEY 07,252,IS,NULL,319
N WHIDBEY 08,253,IS,NULL,265
N WHIDBEY 09,254,IS,NULL,270
N WHIDBEY 10,255,IS,NULL,128
N WHIDBEY 11,256,IS,NULL,79
CAMANO 01,301,IS,NULL,335
CAMANO 02,302,IS,NULL,445
CAMANO 03,303,IS,NULL,435
CAMANO 04,304,IS,NULL,601
CAMANO 05,305,IS,NULL,469
CAMANO 06,306,IS,NULL,458
CAMANO 07,307,IS,NULL,415
CAMANO 08,308,IS,NULL,323
CAMANO 09,309,IS,NULL,443
CAMANO 10,310,IS,NULL,342
CAMANO 11,311,IS,NULL,454
N WHIDBEY 01,351,IS,NULL,444
N WHIDBEY 02,352,IS,NULL,438
N WHIDBEY 03,353,IS,NULL,349
N WHIDBEY 04,354,IS,NULL,517
N WHIDBEY 05,355,IS,NULL,242
