Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,PI,NULL,26302,14543
27-404,27404,PI,NULL,132,34
27-405,27405,PI,NULL,334,223
27-406,27406,PI,NULL,412,309
27-407,27407,PI,NULL,325,191
27-408,27408,PI,NULL,329,220
27-409,27409,PI,NULL,305,208
27-410,27410,PI,NULL,326,216
27-411,27411,PI,NULL,417,264
27-412,27412,PI,NULL,288,194
27-413,27413,PI,NULL,332,201
27-414,27414,PI,NULL,402,182
27-415,27415,PI,NULL,326,271
27-416,27416,PI,NULL,369,194
27-417,27417,PI,NULL,395,179
27-418,27418,PI,NULL,350,166
27-419,27419,PI,NULL,368,176
27-420,27420,PI,NULL,433,188
27-421,27421,PI,NULL,308,143
27-422,27422,PI,NULL,467,201
27-423,27423,PI,NULL,441,158
27-424,27424,PI,NULL,355,189
27-425,27425,PI,NULL,349,156
27-426,27426,PI,NULL,323,172
27-427,27427,PI,NULL,324,163
27-428,27428,PI,NULL,298,135
27-429,27429,PI,NULL,347,129
27-430,27430,PI,NULL,348,113
27-431,27431,PI,NULL,112,89
27-432,27432,PI,NULL,269,207
27-433,27433,PI,NULL,309,170
27-434,27434,PI,NULL,277,159
27-435,27435,PI,NULL,308,192
27-436,27436,PI,NULL,324,147
27-437,27437,PI,NULL,283,135
27-438,27438,PI,NULL,292,114
27-439,27439,PI,NULL,328,107
27-440,27440,PI,NULL,321,138
27-441,27441,PI,NULL,228,156
27-442,27442,PI,NULL,198,115
27-443,27443,PI,NULL,226,123
27-444,27444,PI,NULL,268,155
27-445,27445,PI,NULL,248,144
27-446,27446,PI,NULL,250,140
27-447,27447,PI,NULL,252,169
27-448,27448,PI,NULL,8,10
27-449,27449,PI,NULL,279,170
27-450,27450,PI,NULL,294,174
27-451,27451,PI,NULL,240,135
27-452,27452,PI,NULL,232,156
27-453,27453,PI,NULL,187,91
27-454,27454,PI,NULL,293,157
27-455,27455,PI,NULL,235,136
27-456,27456,PI,NULL,180,129
27-457,27457,PI,NULL,230,136
27-458,27458,PI,NULL,205,82
27-459,27459,PI,NULL,162,104
27-460,27460,PI,NULL,342,170
27-461,27461,PI,NULL,407,167
27-462,27462,PI,NULL,354,174
27-463,27463,PI,NULL,245,146
27-464,27464,PI,NULL,305,133
27-465,27465,PI,NULL,262,134
27-466,27466,PI,NULL,260,147
27-467,27467,PI,NULL,274,156
27-468,27468,PI,NULL,246,141
28-501,28501,PI,NULL,377,208
28-502,28502,PI,NULL,317,268
28-503,28503,PI,NULL,341,203
28-504,28504,PI,NULL,373,180
28-505,28505,PI,NULL,406,248
28-506,28506,PI,NULL,366,210
28-507,28507,PI,NULL,292,166
28-508,28508,PI,NULL,186,65
28-509,28509,PI,NULL,0,0
29-601,29601,PI,NULL,222,126
29-602,29602,PI,NULL,180,119
29-603,29603,PI,NULL,244,121
29-604,29604,PI,NULL,225,142
29-605,29605,PI,NULL,174,140
29-606,29606,PI,NULL,268,161
29-607,29607,PI,NULL,260,200
29-608,29608,PI,NULL,210,128
29-609,29609,PI,NULL,181,95
29-610,29610,PI,NULL,237,135
29-611,29611,PI,NULL,61,28
29-612,29612,PI,NULL,145,67
29-613,29613,PI,NULL,266,163
29-614,29614,PI,NULL,268,172
29-615,29615,PI,NULL,262,175
29-616,29616,PI,NULL,226,159
29-617,29617,PI,NULL,246,143
29-618,29618,PI,NULL,204,104
29-619,29619,PI,NULL,230,136
29-620(*),29620,PI,NULL,0,0
29-621(*),29621,PI,NULL,0,0
29-622,29622,PI,NULL,186,99
29-623,29623,PI,NULL,61,22
29-624,29624,PI,NULL,0,0
29-625(*),29625,PI,NULL,0,0
29-626(*),29626,PI,NULL,0,0
29-627,29627,PI,NULL,0,0
