Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,FR,NULL,8874,6117
Pct 001,1,FR,NULL,113,106
Pct 002,2,FR,NULL,59,56
Pct 003,3,FR,NULL,34,25
Pct 004,4,FR,NULL,53,39
Pct 005,5,FR,NULL,50,22
Pct 006,6,FR,NULL,58,58
Pct 007,7,FR,NULL,56,54
Pct 008,8,FR,NULL,97,124
Pct 009,9,FR,NULL,26,47
Pct 010,10,FR,NULL,75,56
Pct 011,11,FR,NULL,59,51
Pct 012,12,FR,NULL,53,41
Pct 013,13,FR,NULL,54,32
Pct 014,14,FR,NULL,60,38
Pct 015,15,FR,NULL,61,61
Pct 016,16,FR,NULL,12,8
Pct 017,17,FR,NULL,52,78
Pct 018,18,FR,NULL,46,20
Pct 019,19,FR,NULL,108,80
Pct 020,20,FR,NULL,56,19
Pct 021,21,FR,NULL,32,13
Pct 022,22,FR,NULL,115,87
Pct 023,23,FR,NULL,184,169
Pct 024,24,FR,NULL,96,67
Pct 025,25,FR,NULL,48,24
Pct 026,26,FR,NULL,76,49
Pct 027,27,FR,NULL,48,32
Pct 028,28,FR,NULL,43,48
Pct 029,29,FR,NULL,61,44
Pct 030,30,FR,NULL,35,28
Pct 031,31,FR,NULL,44,38
Pct 032,32,FR,NULL,257,156
Pct 033,33,FR,NULL,91,75
Pct 034,34,FR,NULL,125,161
Pct 035,35,FR,NULL,70,53
Pct 036,36,FR,NULL,160,158
Pct 037,37,FR,NULL,210,111
Pct 038,38,FR,NULL,127,89
Pct 039,39,FR,NULL,145,85
Pct 040,40,FR,NULL,140,90
Pct 041,41,FR,NULL,74,68
Pct 042,42,FR,NULL,109,71
Pct 043,43,FR,NULL,109,74
Pct 044,44,FR,NULL,117,92
Pct 045,45,FR,NULL,177,105
Pct 046,46,FR,NULL,209,103
Pct 047,47,FR,NULL,17,11
Pct 048,48,FR,NULL,126,131
Pct 049,49,FR,NULL,149,115
Pct 050,50,FR,NULL,159,97
Pct 051,51,FR,NULL,164,94
Pct 052,52,FR,NULL,34,30
Pct 053,53,FR,NULL,127,59
Pct 054,54,FR,NULL,66,41
Pct 055,55,FR,NULL,172,201
Pct 056,56,FR,NULL,105,78
Pct 057,57,FR,NULL,110,92
Pct 058,58,FR,NULL,17,14
Pct 059,59,FR,NULL,161,167
Pct 060,60,FR,NULL,48,54
Pct 061,61,FR,NULL,190,107
Pct 062,62,FR,NULL,218,187
Pct 063,63,FR,NULL,132,83
Pct 064,64,FR,NULL,142,61
Pct 065,65,FR,NULL,60,54
Pct 066,66,FR,NULL,209,104
Pct 067,67,FR,NULL,152,95
Pct 068,68,FR,NULL,6,6
Pct 069,69,FR,NULL,28,12
Pct 070,70,FR,NULL,39,34
Pct 071,71,FR,NULL,102,68
Pct 072,72,FR,NULL,94,41
Pct 073,73,FR,NULL,168,116
Pct 074,74,FR,NULL,171,87
Pct 075,75,FR,NULL,34,13
Pct 076,76,FR,NULL,70,18
Pct 077,77,FR,NULL,54,13
Pct 078,78,FR,NULL,63,34
Pct 079,79,FR,NULL,88,41
Pct 080,80,FR,NULL,187,107
Pct 081,81,FR,NULL,38,32
Pct 082,82,FR,NULL,86,31
Pct 083,83,FR,NULL,76,22
Pct 084,84,FR,NULL,33,15
Pct 085,85,FR,NULL,37,16
Pct 086,86,FR,NULL,57,28
Pct 087,87,FR,NULL,56,20
Pct 088,88,FR,NULL,23,21
Pct 089,89,FR,NULL,80,44
Pct 090,90,FR,NULL,114,39
Pct 091,91,FR,NULL,7,5
Pct 092,92,FR,NULL,89,60
Pct 093,93,FR,NULL,88,70
Pct 094,94,FR,NULL,0,0
Pct 095,95,FR,NULL,45,22
Pct 096,96,FR,NULL,65,25
Pct 097,97,FR,NULL,41,9
Pct 098,98,FR,NULL,19,8
Pct 099,99,FR,NULL,26,8
Pct 100,100,FR,NULL,63,43
Pct 101,101,FR,NULL,85,29
